actor_id,gdp,year,datasource_id
DZ,48188000000,1998,IMF:WEO202211
DZ,48845000000,1999,IMF:WEO202211
DZ,54749000000,2000,IMF:WEO202211
DZ,54745000000,2001,IMF:WEO202211
DZ,56761000000,2002,IMF:WEO202211
DZ,67864000000,2003,IMF:WEO202211
DZ,85332000000,2004,IMF:WEO202211
DZ,103198000000,2005,IMF:WEO202211
DZ,117027000000,2006,IMF:WEO202211
DZ,134977000000,2007,IMF:WEO202211
DZ,171001000000,2008,IMF:WEO202211
DZ,137211000000,2009,IMF:WEO202211
DZ,161207000000,2010,IMF:WEO202211
DZ,200020000000,2011,IMF:WEO202211
DZ,209059000000,2012,IMF:WEO202211
DZ,209755000000,2013,IMF:WEO202211
DZ,213810000000,2014,IMF:WEO202211
DZ,165979000000,2015,IMF:WEO202211
DZ,160034000000,2016,IMF:WEO202211
DZ,170207000000,2017,IMF:WEO202211
DZ,175372000000,2018,IMF:WEO202211
DZ,171680000000,2019,IMF:WEO202211
DZ,144922000000,2020,IMF:WEO202211
DZ,162711000000,2021,IMF:WEO202211
EC,16840000000,1980,IMF:WEO202211
EC,17243000000,1981,IMF:WEO202211
EC,17214000000,1982,IMF:WEO202211
EC,15129000000,1983,IMF:WEO202211
EC,16101000000,1984,IMF:WEO202211
EC,18830000000,1985,IMF:WEO202211
EC,13816000000,1986,IMF:WEO202211
EC,12910000000,1987,IMF:WEO202211
EC,12277000000,1988,IMF:WEO202211
EC,12049000000,1989,IMF:WEO202211
EC,12236000000,1990,IMF:WEO202211
EC,13730000000,1991,IMF:WEO202211
EC,15012000000,1992,IMF:WEO202211
EC,17537000000,1993,IMF:WEO202211
EC,21147000000,1994,IMF:WEO202211
EC,22968000000,1995,IMF:WEO202211
EC,24035000000,1996,IMF:WEO202211
EC,27009000000,1997,IMF:WEO202211
EC,27474000000,1998,IMF:WEO202211
EC,19740000000,1999,IMF:WEO202211
EC,18319000000,2000,IMF:WEO202211
EC,24468000000,2001,IMF:WEO202211
EC,28549000000,2002,IMF:WEO202211
EC,32433000000,2003,IMF:WEO202211
EC,36592000000,2004,IMF:WEO202211
EC,41507000000,2005,IMF:WEO202211
EC,46802000000,2006,IMF:WEO202211
EC,51008000000,2007,IMF:WEO202211
EC,61763000000,2008,IMF:WEO202211
EC,62520000000,2009,IMF:WEO202211
EC,69555000000,2010,IMF:WEO202211
EC,79277000000,2011,IMF:WEO202211
EC,87925000000,2012,IMF:WEO202211
EC,95130000000,2013,IMF:WEO202211
EC,101726000000,2014,IMF:WEO202211
EC,99290000000,2015,IMF:WEO202211
EC,99938000000,2016,IMF:WEO202211
EC,104296000000,2017,IMF:WEO202211
EC,107562000000,2018,IMF:WEO202211
EC,108108000000,2019,IMF:WEO202211
EC,99291000000,2020,IMF:WEO202211
EC,106166000000,2021,IMF:WEO202211
EE,1791000000,1993,IMF:WEO202211
EE,2507000000,1994,IMF:WEO202211
EE,3909000000,1995,IMF:WEO202211
EE,4785000000,1996,IMF:WEO202211
EE,5160000000,1997,IMF:WEO202211
EE,5678000000,1998,IMF:WEO202211
EE,5772000000,1999,IMF:WEO202211
EE,5707000000,2000,IMF:WEO202211
EE,6269000000,2001,IMF:WEO202211
EE,7391000000,2002,IMF:WEO202211
EE,9891000000,2003,IMF:WEO202211
EE,12158000000,2004,IMF:WEO202211
EE,14126000000,2005,IMF:WEO202211
EE,17047000000,2006,IMF:WEO202211
EE,22476000000,2007,IMF:WEO202211
EE,24433000000,2008,IMF:WEO202211
EE,19693000000,2009,IMF:WEO202211
EE,19568000000,2010,IMF:WEO202211
EE,23210000000,2011,IMF:WEO202211
EE,23034000000,2012,IMF:WEO202211
EE,25116000000,2013,IMF:WEO202211
EE,26641000000,2014,IMF:WEO202211
EE,22893000000,2015,IMF:WEO202211
EE,24066000000,2016,IMF:WEO202211
EE,26915000000,2017,IMF:WEO202211
EE,30639000000,2018,IMF:WEO202211
EE,31085000000,2019,IMF:WEO202211
EE,31345000000,2020,IMF:WEO202211
EE,37216000000,2021,IMF:WEO202211
EG,23523000000,1980,IMF:WEO202211
EG,25760000000,1981,IMF:WEO202211
EG,30479000000,1982,IMF:WEO202211
EG,37254000000,1983,IMF:WEO202211
EG,41888000000,1984,IMF:WEO202211
EG,48841000000,1985,IMF:WEO202211
EG,54076000000,1986,IMF:WEO202211
EG,77359000000,1987,IMF:WEO202211
EG,92530000000,1988,IMF:WEO202211
EG,115362000000,1989,IMF:WEO202211
EG,96087000000,1990,IMF:WEO202211
EG,48431000000,1991,IMF:WEO202211
EG,44168000000,1992,IMF:WEO202211
EG,49526000000,1993,IMF:WEO202211
EG,54550000000,1994,IMF:WEO202211
EG,63250000000,1995,IMF:WEO202211
EG,71118000000,1996,IMF:WEO202211
EG,79777000000,1997,IMF:WEO202211
EG,89189000000,1998,IMF:WEO202211
EG,95039000000,1999,IMF:WEO202211
EG,104752000000,2000,IMF:WEO202211
EG,102273000000,2001,IMF:WEO202211
EG,90261000000,2002,IMF:WEO202211
EG,85163000000,2003,IMF:WEO202211
EG,82855000000,2004,IMF:WEO202211
EG,94127000000,2005,IMF:WEO202211
EG,112902000000,2006,IMF:WEO202211
EG,137055000000,2007,IMF:WEO202211
EG,170797000000,2008,IMF:WEO202211
EG,198316000000,2009,IMF:WEO202211
EG,230024000000,2010,IMF:WEO202211
EG,247726000000,2011,IMF:WEO202211
EG,278769000000,2012,IMF:WEO202211
EG,288007000000,2013,IMF:WEO202211
EG,309537000000,2014,IMF:WEO202211
EG,340688000000,2015,IMF:WEO202211
EG,345537000000,2016,IMF:WEO202211
EG,246824000000,2017,IMF:WEO202211
EG,263151000000,2018,IMF:WEO202211
EG,317895000000,2019,IMF:WEO202211
EG,382521000000,2020,IMF:WEO202211
EG,423145000000,2021,IMF:WEO202211
ER,606000000,1992,IMF:WEO202211
ER,374000000,1993,IMF:WEO202211
ER,433000000,1994,IMF:WEO202211
ER,483000000,1995,IMF:WEO202211
ER,579000000,1996,IMF:WEO202211
ER,594000000,1997,IMF:WEO202211
ER,626000000,1998,IMF:WEO202211
ER,614000000,1999,IMF:WEO202211
ER,547000000,2000,IMF:WEO202211
ER,582000000,2001,IMF:WEO202211
ER,564000000,2002,IMF:WEO202211
ER,673000000,2003,IMF:WEO202211
ER,858000000,2004,IMF:WEO202211
ER,850000000,2005,IMF:WEO202211
ER,937000000,2006,IMF:WEO202211
ER,1020000000,2007,IMF:WEO202211
ER,923000000,2008,IMF:WEO202211
ER,1297000000,2009,IMF:WEO202211
ER,1590000000,2010,IMF:WEO202211
ER,2065000000,2011,IMF:WEO202211
ER,2255000000,2012,IMF:WEO202211
ER,1958000000,2013,IMF:WEO202211
ER,2604000000,2014,IMF:WEO202211
ER,2016000000,2015,IMF:WEO202211
ER,2213000000,2016,IMF:WEO202211
ER,1904000000,2017,IMF:WEO202211
ER,2005999999,2018,IMF:WEO202211
ER,1982000000,2019,IMF:WEO202211
ER,2112000000,2020,IMF:WEO202211
ER,2201000000,2021,IMF:WEO202211
ES,230759000000,1980,IMF:WEO202211
ES,204588000000,1981,IMF:WEO202211
ES,197643000000,1982,IMF:WEO202211
ES,172856000000,1983,IMF:WEO202211
ES,172381000000,1984,IMF:WEO202211
ES,181620000000,1985,IMF:WEO202211
ES,251304000000,1986,IMF:WEO202211
ES,318389000000,1987,IMF:WEO202211
ES,374068000000,1988,IMF:WEO202211
ES,412590000000,1989,IMF:WEO202211
ES,535652000000,1990,IMF:WEO202211
ES,576446000000,1991,IMF:WEO202211
ES,630122000000,1992,IMF:WEO202211
ES,529318999999,1993,IMF:WEO202211
ES,531136999999,1994,IMF:WEO202211
ES,613946000000,1995,IMF:WEO202211
ES,640026000000,1996,IMF:WEO202211
ES,589376000000,1997,IMF:WEO202211
ES,618414000000,1998,IMF:WEO202211
ES,635968000000,1999,IMF:WEO202211
ES,598628000000,2000,IMF:WEO202211
ES,627834000000,2001,IMF:WEO202211
ES,708256000000,2002,IMF:WEO202211
ES,907264000000,2003,IMF:WEO202211
ES,1068569999999,2004,IMF:WEO202211
ES,1154354000000,2005,IMF:WEO202211
ES,1260466000000,2006,IMF:WEO202211
ES,1474176000000,2007,IMF:WEO202211
ES,1631685000000,2008,IMF:WEO202211
ES,1489853000000,2009,IMF:WEO202211
ES,1423270000000,2010,IMF:WEO202211
ES,1480450000000,2011,IMF:WEO202211
ES,1325583000000,2012,IMF:WEO202211
ES,1355162000000,2013,IMF:WEO202211
ES,1371576000000,2014,IMF:WEO202211
ES,1195721000000,2015,IMF:WEO202211
ES,1232573000000,2016,IMF:WEO202211
ES,1312076000000,2017,IMF:WEO202211
ES,1421639000000,2018,IMF:WEO202211
ES,1393200000000,2019,IMF:WEO202211
ES,1280459000000,2020,IMF:WEO202211
ES,1426224000000,2021,IMF:WEO202211
ET,7385000000,1980,IMF:WEO202211
ET,7578000000,1981,IMF:WEO202211
ET,7973000000,1982,IMF:WEO202211
ET,8863000000,1983,IMF:WEO202211
ET,8375000000,1984,IMF:WEO202211
ET,9808000000,1985,IMF:WEO202211
ET,10188000000,1986,IMF:WEO202211
ET,10890000000,1987,IMF:WEO202211
ET,11285000000,1988,IMF:WEO202211
ET,11872000000,1989,IMF:WEO202211
ET,12595000000,1990,IMF:WEO202211
ET,13928000000,1991,IMF:WEO202211
ET,14696000000,1992,IMF:WEO202211
ET,9143000000,1993,IMF:WEO202211
ET,8135000000,1994,IMF:WEO202211
ET,7887000000,1995,IMF:WEO202211
ET,8794000000,1996,IMF:WEO202211
ET,8621000000,1997,IMF:WEO202211
ET,7815000000,1998,IMF:WEO202211
ET,7515000000,1999,IMF:WEO202211
ET,8167000000,2000,IMF:WEO202211
ET,8103000000,2001,IMF:WEO202211
ET,7828000000,2002,IMF:WEO202211
ET,8604000000,2003,IMF:WEO202211
ET,10122000000,2004,IMF:WEO202211
ET,12387000000,2005,IMF:WEO202211
ET,15310000000,2006,IMF:WEO202211
ET,19329000000,2007,IMF:WEO202211
ET,26250000000,2008,IMF:WEO202211
ET,28672000000,2009,IMF:WEO202211
ET,26887000000,2010,IMF:WEO202211
ET,30480000000,2011,IMF:WEO202211
ET,42221000000,2012,IMF:WEO202211
ET,46544000000,2013,IMF:WEO202211
ET,54165000000,2014,IMF:WEO202211
ET,63081000000,2015,IMF:WEO202211
ET,72120000000,2016,IMF:WEO202211
ET,76841000000,2017,IMF:WEO202211
ET,80207000000,2018,IMF:WEO202211
ET,92608000000,2019,IMF:WEO202211
ET,96611000000,2020,IMF:WEO202211
ET,99269000000,2021,IMF:WEO202211
FI,53714000000,1980,IMF:WEO202211
FI,52620000000,1981,IMF:WEO202211
FI,53111000000,1982,IMF:WEO202211
FI,51056000000,1983,IMF:WEO202211
FI,53032000000,1984,IMF:WEO202211
FI,56223000000,1985,IMF:WEO202211
FI,73652000000,1986,IMF:WEO202211
FI,91775000000,1987,IMF:WEO202211
FI,109255000000,1988,IMF:WEO202211
FI,119106000000,1989,IMF:WEO202211
FI,141718000000,1990,IMF:WEO202211
FI,128193999999,1991,IMF:WEO202211
FI,113134000000,1992,IMF:WEO202211
FI,89279000000,1993,IMF:WEO202211
FI,103739000000,1994,IMF:WEO202211
FI,134339000000,1995,IMF:WEO202211
FI,132183000000,1996,IMF:WEO202211
FI,127076000000,1997,IMF:WEO202211
FI,134211999999,1998,IMF:WEO202211
FI,135398000000,1999,IMF:WEO202211
FI,126075000000,2000,IMF:WEO202211
FI,129533999999,2001,IMF:WEO202211
FI,140305000000,2002,IMF:WEO202211
FI,171609000000,2003,IMF:WEO202211
FI,197390000000,2004,IMF:WEO202211
FI,204999000000,2005,IMF:WEO202211
FI,217101000000,2006,IMF:WEO202211
FI,256408000000,2007,IMF:WEO202211
FI,285685000000,2008,IMF:WEO202211
FI,253222000000,2009,IMF:WEO202211
FI,249628000000,2010,IMF:WEO202211
FI,275556000000,2011,IMF:WEO202211
FI,258454000000,2012,IMF:WEO202211
FI,271366000000,2013,IMF:WEO202211
FI,274934000000,2014,IMF:WEO202211
FI,234558000000,2015,IMF:WEO202211
FI,240705000000,2016,IMF:WEO202211
FI,255558000000,2017,IMF:WEO202211
FI,275833000000,2018,IMF:WEO202211
FI,268545000000,2019,IMF:WEO202211
FI,271610000000,2020,IMF:WEO202211
FI,297575000000,2021,IMF:WEO202211
FJ,1303000000,1980,IMF:WEO202211
FJ,1339000000,1981,IMF:WEO202211
FJ,1293000000,1982,IMF:WEO202211
FJ,1217000000,1983,IMF:WEO202211
FJ,1276000000,1984,IMF:WEO202211
FJ,1236000000,1985,IMF:WEO202211
FJ,1398000000,1986,IMF:WEO202211
FJ,1276000000,1987,IMF:WEO202211
FJ,1202000000,1988,IMF:WEO202211
FJ,1281000000,1989,IMF:WEO202211
FJ,1448000000,1990,IMF:WEO202211
FJ,1500000000,1991,IMF:WEO202211
FJ,1659000000,1992,IMF:WEO202211
FJ,1772000000,1993,IMF:WEO202211
FJ,1977000000,1994,IMF:WEO202211
FJ,2134000000,1995,IMF:WEO202211
FJ,2307000000,1996,IMF:WEO202211
FJ,2268000000,1997,IMF:WEO202211
FJ,1795000000,1998,IMF:WEO202211
FJ,2104000000,1999,IMF:WEO202211
FJ,1824000000,2000,IMF:WEO202211
FJ,1798000000,2001,IMF:WEO202211
FJ,1996000000,2002,IMF:WEO202211
FJ,2509000000,2003,IMF:WEO202211
FJ,2954000000,2004,IMF:WEO202211
FJ,3257000000,2005,IMF:WEO202211
FJ,3361000000,2006,IMF:WEO202211
FJ,3688000000,2007,IMF:WEO202211
FJ,3816000000,2008,IMF:WEO202211
FJ,3106000000,2009,IMF:WEO202211
FJ,3402000000,2010,IMF:WEO202211
FJ,4094000000,2011,IMF:WEO202211
FJ,4303000000,2012,IMF:WEO202211
FJ,4539000000,2013,IMF:WEO202211
FJ,4857000000,2014,IMF:WEO202211
FJ,4682000000,2015,IMF:WEO202211
FJ,4930000000,2016,IMF:WEO202211
FJ,5353000000,2017,IMF:WEO202211
FJ,5581000000,2018,IMF:WEO202211
FJ,5482000000,2019,IMF:WEO202211
FJ,4477000000,2020,IMF:WEO202211
FJ,4296000000,2021,IMF:WEO202211
FM,221000000,1995,IMF:WEO202211
FM,218000000,1996,IMF:WEO202211
FM,207000000,1997,IMF:WEO202211
FM,219000000,1998,IMF:WEO202211
FM,220000000,1999,IMF:WEO202211
FM,233000000,2000,IMF:WEO202211
FM,241000000,2001,IMF:WEO202211
FM,242000000,2002,IMF:WEO202211
FM,245000000,2003,IMF:WEO202211
FM,240000000,2004,IMF:WEO202211
FM,250000000,2005,IMF:WEO202211
FM,253000000,2006,IMF:WEO202211
FM,257000000,2007,IMF:WEO202211
FM,263000000,2008,IMF:WEO202211
FM,280000000,2009,IMF:WEO202211
FM,297000000,2010,IMF:WEO202211
FM,311000000,2011,IMF:WEO202211
FM,327000000,2012,IMF:WEO202211
FM,317000000,2013,IMF:WEO202211
FM,319000000,2014,IMF:WEO202211
FM,316000000,2015,IMF:WEO202211
FM,332000000,2016,IMF:WEO202211
FM,367000000,2017,IMF:WEO202211
FM,402000000,2018,IMF:WEO202211
FM,416000000,2019,IMF:WEO202211
FM,412000000,2020,IMF:WEO202211
FM,407000000,2021,IMF:WEO202211
FR,702243000000,1980,IMF:WEO202211
FR,618954000000,1981,IMF:WEO202211
FR,588015000000,1982,IMF:WEO202211
FR,562499000000,1983,IMF:WEO202211
FR,532339000000,1984,IMF:WEO202211
FR,557561000000,1985,IMF:WEO202211
FR,772838000000,1986,IMF:WEO202211
FR,935117000000,1987,IMF:WEO202211
FR,1020878000000,1988,IMF:WEO202211
FR,1026179000000,1989,IMF:WEO202211
FR,1272433000000,1990,IMF:WEO202211
FR,1273594000000,1991,IMF:WEO202211
FR,1404391000000,1992,IMF:WEO202211
FR,1324236000000,1993,IMF:WEO202211
FR,1396653000000,1994,IMF:WEO202211
FR,1602130000000,1995,IMF:WEO202211
FR,1606035000000,1996,IMF:WEO202211
FR,1454555000000,1997,IMF:WEO202211
FR,1505184000000,1998,IMF:WEO202211
FR,1494634000000,1999,IMF:WEO202211
FR,1366243000000,2000,IMF:WEO202211
FR,1377667000000,2001,IMF:WEO202211
FR,1500348000000,2002,IMF:WEO202211
FR,1844083000000,2003,IMF:WEO202211
FR,2118670999999,2004,IMF:WEO202211
FR,2198159999999,2005,IMF:WEO202211
FR,2320659000000,2006,IMF:WEO202211
FR,2660905000000,2007,IMF:WEO202211
FR,2929983000000,2008,IMF:WEO202211
FR,2697955000000,2009,IMF:WEO202211
FR,2647348000000,2010,IMF:WEO202211
FR,2864653000000,2011,IMF:WEO202211
FR,2685371000000,2012,IMF:WEO202211
FR,2811918000000,2013,IMF:WEO202211
FR,2856701000000,2014,IMF:WEO202211
FR,2439436000000,2015,IMF:WEO202211
FR,2472282000000,2016,IMF:WEO202211
FR,2594235000000,2017,IMF:WEO202211
FR,2792223000000,2018,IMF:WEO202211
FR,2729171000000,2019,IMF:WEO202211
FR,2636022000000,2020,IMF:WEO202211
FR,2957425000000,2021,IMF:WEO202211
GA,4559000000,1980,IMF:WEO202211
GA,4111000000,1981,IMF:WEO202211
GA,3853000000,1982,IMF:WEO202211
GA,3689000000,1983,IMF:WEO202211
GA,3547000000,1984,IMF:WEO202211
GA,3736000000,1985,IMF:WEO202211
GA,4889000000,1986,IMF:WEO202211
GA,3699000000,1987,IMF:WEO202211
GA,4078999999,1988,IMF:WEO202211
GA,4458000000,1989,IMF:WEO202211
GA,6339000000,1990,IMF:WEO202211
GA,5754000000,1991,IMF:WEO202211
GA,5955000000,1992,IMF:WEO202211
GA,5757000000,1993,IMF:WEO202211
GA,4463000000,1994,IMF:WEO202211
GA,5281000000,1995,IMF:WEO202211
GA,6064000000,1996,IMF:WEO202211
GA,5673000000,1997,IMF:WEO202211
GA,4774000000,1998,IMF:WEO202211
GA,4966000000,1999,IMF:WEO202211
GA,5397000000,2000,IMF:WEO202211
GA,5023000000,2001,IMF:WEO202211
GA,5332000000,2002,IMF:WEO202211
GA,6510000000,2003,IMF:WEO202211
GA,7767000000,2004,IMF:WEO202211
GA,9468000000,2005,IMF:WEO202211
GA,10164000000,2006,IMF:WEO202211
GA,12457000000,2007,IMF:WEO202211
GA,15570000000,2008,IMF:WEO202211
GA,12188000000,2009,IMF:WEO202211
GA,14384000000,2010,IMF:WEO202211
GA,18207000000,2011,IMF:WEO202211
GA,17181000000,2012,IMF:WEO202211
GA,17596000000,2013,IMF:WEO202211
GA,18209000000,2014,IMF:WEO202211
GA,14385000000,2015,IMF:WEO202211
GA,14020000000,2016,IMF:WEO202211
GA,14924000000,2017,IMF:WEO202211
GA,16875000000,2018,IMF:WEO202211
GA,16875000000,2019,IMF:WEO202211
GA,15339000000,2020,IMF:WEO202211
GA,20242000000,2021,IMF:WEO202211
GB,603601000000,1980,IMF:WEO202211
GB,587273000000,1981,IMF:WEO202211
GB,558348000000,1982,IMF:WEO202211
GB,532115000000,1983,IMF:WEO202211
GB,504226000000,1984,IMF:WEO202211
GB,536592000000,1985,IMF:WEO202211
GB,654684000000,1986,IMF:WEO202211
GB,813147000000,1987,IMF:WEO202211
GB,990234000000,1988,IMF:WEO202211
GB,1008433000000,1989,IMF:WEO202211
GB,1195372000000,1990,IMF:WEO202211
GB,1250282000000,1991,IMF:WEO202211
GB,1292094000000,1992,IMF:WEO202211
GB,1157501000000,1993,IMF:WEO202211
GB,1244009000000,1994,IMF:WEO202211
GB,1346687000000,1995,IMF:WEO202211
GB,1422969000000,1996,IMF:WEO202211
GB,1559896000000,1997,IMF:WEO202211
GB,1653549000000,1998,IMF:WEO202211
GB,1686179000000,1999,IMF:WEO202211
GB,1665276000000,2000,IMF:WEO202211
GB,1644331000000,2001,IMF:WEO202211
GB,1786893000000,2002,IMF:WEO202211
GB,2058967000000,2003,IMF:WEO202211
GB,2422908000000,2004,IMF:WEO202211
GB,2547689000000,2005,IMF:WEO202211
GB,2720887000000,2006,IMF:WEO202211
GB,3107373000000,2007,IMF:WEO202211
GB,2969961000000,2008,IMF:WEO202211
GB,2434480000000,2009,IMF:WEO202211
GB,2493557000000,2010,IMF:WEO202211
GB,2675808000000,2011,IMF:WEO202211
GB,2719642000000,2012,IMF:WEO202211
GB,2805115000000,2013,IMF:WEO202211
GB,3088773000000,2014,IMF:WEO202211
GB,2957227000000,2015,IMF:WEO202211
GB,2732956000000,2016,IMF:WEO202211
GB,2701268000000,2017,IMF:WEO202211
GB,2904513000000,2018,IMF:WEO202211
GB,2880357000000,2019,IMF:WEO202211
GB,2758870000000,2020,IMF:WEO202211
GB,3187626000000,2021,IMF:WEO202211
GD,111000000,1980,IMF:WEO202211
GD,116000000,1981,IMF:WEO202211
GD,125000000,1982,IMF:WEO202211
GD,132000000,1983,IMF:WEO202211
GD,146000000,1984,IMF:WEO202211
GD,168000000,1985,IMF:WEO202211
GD,188000000,1986,IMF:WEO202211
GD,215000000,1987,IMF:WEO202211
GD,236000000,1988,IMF:WEO202211
GD,267000000,1989,IMF:WEO202211
GD,278000000,1990,IMF:WEO202211
GD,301000000,1991,IMF:WEO202211
GD,310000000,1992,IMF:WEO202211
GD,310000000,1993,IMF:WEO202211
GD,325000000,1994,IMF:WEO202211
GD,342000000,1995,IMF:WEO202211
GD,367000000,1996,IMF:WEO202211
GD,392000000,1997,IMF:WEO202211
GD,446000000,1998,IMF:WEO202211
GD,482000000,1999,IMF:WEO202211
GD,520000000,2000,IMF:WEO202211
GD,520000000,2001,IMF:WEO202211
GD,540000000,2002,IMF:WEO202211
GD,591000000,2003,IMF:WEO202211
GD,599000000,2004,IMF:WEO202211
GD,695000000,2005,IMF:WEO202211
GD,699000000,2006,IMF:WEO202211
GD,759000000,2007,IMF:WEO202211
GD,826000000,2008,IMF:WEO202211
GD,771000000,2009,IMF:WEO202211
GD,771000000,2010,IMF:WEO202211
GD,779000000,2011,IMF:WEO202211
GD,800000000,2012,IMF:WEO202211
GD,843000000,2013,IMF:WEO202211
GD,911000000,2014,IMF:WEO202211
GD,997000000,2015,IMF:WEO202211
GD,1062000000,2016,IMF:WEO202211
GD,1126000000,2017,IMF:WEO202211
GD,1167000000,2018,IMF:WEO202211
GD,1213000000,2019,IMF:WEO202211
GD,1042999999,2020,IMF:WEO202211
GD,1115000000,2021,IMF:WEO202211
GE,850000000,1994,IMF:WEO202211
GE,1961000000,1995,IMF:WEO202211
GE,3148000000,1996,IMF:WEO202211
GE,3608000000,1997,IMF:WEO202211
GE,3730000000,1998,IMF:WEO202211
GE,2898000000,1999,IMF:WEO202211
GE,3144000000,2000,IMF:WEO202211
GE,3311000000,2001,IMF:WEO202211
GE,3493000000,2002,IMF:WEO202211
GE,4102999999,2003,IMF:WEO202211
GE,5269000000,2004,IMF:WEO202211
GE,6590000000,2005,IMF:WEO202211
GE,7979000000,2006,IMF:WEO202211
GE,10458000000,2007,IMF:WEO202211
GE,13158000000,2008,IMF:WEO202211
GE,11069000000,2009,IMF:WEO202211
GE,12242000000,2010,IMF:WEO202211
GE,15107000000,2011,IMF:WEO202211
GE,16489000000,2012,IMF:WEO202211
GE,17188000000,2013,IMF:WEO202211
GE,17627000000,2014,IMF:WEO202211
GE,14953000000,2015,IMF:WEO202211
GE,15141000000,2016,IMF:WEO202211
GE,16242000000,2017,IMF:WEO202211
GE,17599000000,2018,IMF:WEO202211
GE,17477000000,2019,IMF:WEO202211
GE,15846000000,2020,IMF:WEO202211
GE,18696000000,2021,IMF:WEO202211
GH,37350000000,1980,IMF:WEO202211
GH,60694000000,1981,IMF:WEO202211
GH,70406000000,1982,IMF:WEO202211
GH,47317000000,1983,IMF:WEO202211
GH,17113000000,1984,IMF:WEO202211
GH,15255000000,1985,IMF:WEO202211
GH,14072000000,1986,IMF:WEO202211
GH,11777000000,1987,IMF:WEO202211
GH,12523000000,1988,IMF:WEO202211
GH,12733000000,1989,IMF:WEO202211
GH,14749000000,1990,IMF:WEO202211
GH,16506000000,1991,IMF:WEO202211
GH,16312000000,1992,IMF:WEO202211
GH,13348000000,1993,IMF:WEO202211
GH,12320000000,1994,IMF:WEO202211
GH,14610000000,1995,IMF:WEO202211
GH,15482000000,1996,IMF:WEO202211
GH,15794000000,1997,IMF:WEO202211
GH,17166000000,1998,IMF:WEO202211
GH,17766000000,1999,IMF:WEO202211
GH,11470000000,2000,IMF:WEO202211
GH,12234000000,2001,IMF:WEO202211
GH,14205000000,2002,IMF:WEO202211
GH,17528000000,2003,IMF:WEO202211
GH,20302000000,2004,IMF:WEO202211
GH,24600000000,2005,IMF:WEO202211
GH,28883000000,2006,IMF:WEO202211
GH,34043999999,2007,IMF:WEO202211
GH,38659000000,2008,IMF:WEO202211
GH,34601000000,2009,IMF:WEO202211
GH,43327000000,2010,IMF:WEO202211
GH,53849000000,2011,IMF:WEO202211
GH,56854000000,2012,IMF:WEO202211
GH,63702000000,2013,IMF:WEO202211
GH,54285000000,2014,IMF:WEO202211
GH,49437000000,2015,IMF:WEO202211
GH,56144000000,2016,IMF:WEO202211
GH,60385000000,2017,IMF:WEO202211
GH,67259000000,2018,IMF:WEO202211
GH,68352999999,2019,IMF:WEO202211
GH,70008000000,2020,IMF:WEO202211
GH,79157000000,2021,IMF:WEO202211
GM,606000000,1980,IMF:WEO202211
GM,579000000,1981,IMF:WEO202211
GM,548000000,1982,IMF:WEO202211
GM,551000000,1983,IMF:WEO202211
GM,396000000,1984,IMF:WEO202211
GM,482000000,1985,IMF:WEO202211
GM,376000000,1986,IMF:WEO202211
GM,504000000,1987,IMF:WEO202211
GM,585000000,1988,IMF:WEO202211
GM,614000000,1989,IMF:WEO202211
GM,721000000,1990,IMF:WEO202211
GM,760000000,1991,IMF:WEO202211
GM,820000000,1992,IMF:WEO202211
GM,878000000,1993,IMF:WEO202211
GM,870000000,1994,IMF:WEO202211
GM,909000000,1995,IMF:WEO202211
GM,949000000,1996,IMF:WEO202211
GM,983000000,1997,IMF:WEO202211
GM,1008999999,1998,IMF:WEO202211
GM,1036000000,1999,IMF:WEO202211
GM,1010000000,2000,IMF:WEO202211
GM,1002000000,2001,IMF:WEO202211
GM,887000000,2002,IMF:WEO202211
GM,843000000,2003,IMF:WEO202211
GM,962000000,2004,IMF:WEO202211
GM,1028000000,2005,IMF:WEO202211
GM,1054000000,2006,IMF:WEO202211
GM,1280000000,2007,IMF:WEO202211
GM,1562000000,2008,IMF:WEO202211
GM,1450000000,2009,IMF:WEO202211
GM,1543000000,2010,IMF:WEO202211
GM,1410000000,2011,IMF:WEO202211
GM,1415000000,2012,IMF:WEO202211
GM,1376000000,2013,IMF:WEO202211
GM,1229000000,2014,IMF:WEO202211
GM,1355000000,2015,IMF:WEO202211
GM,1470000000,2016,IMF:WEO202211
GM,1498000000,2017,IMF:WEO202211
GM,1662000000,2018,IMF:WEO202211
GM,1806000000,2019,IMF:WEO202211
GM,1809000000,2020,IMF:WEO202211
GM,2033999999,2021,IMF:WEO202211
GN,2400000000,1980,IMF:WEO202211
GN,2381000000,1981,IMF:WEO202211
GN,2335000000,1982,IMF:WEO202211
GN,2284000000,1983,IMF:WEO202211
GN,2327000000,1984,IMF:WEO202211
GN,2473000000,1985,IMF:WEO202211
GN,2675000000,1986,IMF:WEO202211
GN,2840000000,1987,IMF:WEO202211
GN,3317000000,1988,IMF:WEO202211
GN,3384000000,1989,IMF:WEO202211
GN,3710000000,1990,IMF:WEO202211
GN,4195000000,1991,IMF:WEO202211
GN,4570000000,1992,IMF:WEO202211
GN,4562000000,1993,IMF:WEO202211
GN,4707000000,1994,IMF:WEO202211
GN,5139000000,1995,IMF:WEO202211
GN,5316000000,1996,IMF:WEO202211
GN,5212000000,1997,IMF:WEO202211
GN,5003000000,1998,IMF:WEO202211
GN,4798000000,1999,IMF:WEO202211
GN,4038999999,2000,IMF:WEO202211
