actor_id,area,datasource_id
IT ADS,54,OEF:WD:city-area:20221105
IT AZ8,9,OEF:WD:city-area:20221105
IT AVV,11,OEF:WD:city-area:20221105
IT AZP,4,OEF:WD:city-area:20221105
IT AGT,312,OEF:WD:city-area:20221105
IT BEX,69,OEF:WD:city-area:20221105
IT BON,175,OEF:WD:city-area:20221105
IT CNZ,65,OEF:WD:city-area:20221105
IT IFC,170,OEF:WD:city-area:20221105
IT CCJ,284,OEF:WD:city-area:20221105
IT CPP,157,OEF:WD:city-area:20221105
IT ZIL,22,OEF:WD:city-area:20221105
IT GOO,33,OEF:WD:city-area:20221105
IT LST,34,OEF:WD:city-area:20221105
IT IMT,23,OEF:WD:city-area:20221105
IT MAF,58,OEF:WD:city-area:20221105
IT XMS,84,OEF:WD:city-area:20221105
IT MI2,22,OEF:WD:city-area:20221105
IT MBF,16,OEF:WD:city-area:20221105
IT OSL,173,OEF:WD:city-area:20221105
IT POG,80,OEF:WD:city-area:20221105
IT PMG,127,OEF:WD:city-area:20221105
IT ZUA,35,OEF:WD:city-area:20221105
IT 5G3,21,OEF:WD:city-area:20221105
IT VGM,42,OEF:WD:city-area:20221105
CO CVE,74,OEF:WD:city-area:20221105
CA LIT,176,OEF:WD:city-area:20221105
US LWT,14,OEF:WD:city-area:20221105
US SD2,5,OEF:WD:city-area:20221105
US MQK,33,OEF:WD:city-area:20221105
US NTD,12,OEF:WD:city-area:20221105
CA YLL,42,OEF:WD:city-area:20221105
MY TWU,55900000,OEF:WD:city-area:20221105
CA CTR,33,OEF:WD:city-area:20221105
IT BRM,234,OEF:WD:city-area:20221105
IT BIN,57,OEF:WD:city-area:20221105
IT COT,39,OEF:WD:city-area:20221105
IT CNT,45,OEF:WD:city-area:20221105
IT LLR,118,OEF:WD:city-area:20221105
IT FPP,24,OEF:WD:city-area:20221105
IT GTG,63,OEF:WD:city-area:20221105
IT GBT,8,OEF:WD:city-area:20221105
IT GAT,14,OEF:WD:city-area:20221105
IT LNG,24,OEF:WD:city-area:20221105
IT LDA,79,OEF:WD:city-area:20221105
IT ME7,99,OEF:WD:city-area:20221105
IT MDG,101,OEF:WD:city-area:20221105
IT PRP,91,OEF:WD:city-area:20221105
IT RQS,51,OEF:WD:city-area:20221105
IT ZTS,17,OEF:WD:city-area:20221105
IT SFA,149,OEF:WD:city-area:20221105
IT SAK,101,OEF:WD:city-area:20221105
IT SSR,23,OEF:WD:city-area:20221105
IT SRU,93,OEF:WD:city-area:20221105
IT BNA,7,OEF:WD:city-area:20221105
IT BTB,8,OEF:WD:city-area:20221105
IT BR9,7,OEF:WD:city-area:20221105
IT BZA,2,OEF:WD:city-area:20221105
IT BEB,6,OEF:WD:city-area:20221105
IT BGR,9,OEF:WD:city-area:20221105
IT BLE,4,OEF:WD:city-area:20221105
IT BTP,6,OEF:WD:city-area:20221105
IT BOT,6,OEF:WD:city-area:20221105
IT ZDG,6,OEF:WD:city-area:20221105
IT BRS,6,OEF:WD:city-area:20221105
IT BMS,4,OEF:WD:city-area:20221105
NL ENS,143,OEF:WD:city-area:20221105
NL HGL,62,OEF:WD:city-area:20221105
NL NWG,26,OEF:WD:city-area:20221105
DE AAH,161,OEF:WD:city-area:20221105
IT ZMB,40,OEF:WD:city-area:20221105
IT ICN,10,OEF:WD:city-area:20221105
IT PVY,11,OEF:WD:city-area:20221105
IT PIR,76,OEF:WD:city-area:20221105
IT PT9,9,OEF:WD:city-area:20221105
IT IPO,4,OEF:WD:city-area:20221105
IT TO2,7,OEF:WD:city-area:20221105
IT RPS,36,OEF:WD:city-area:20221105
IT RDT,25,OEF:WD:city-area:20221105
IT ZSQ,13,OEF:WD:city-area:20221105
IT RVV,32,OEF:WD:city-area:20221105
IT RVL,30,OEF:WD:city-area:20221105
IT RBS,9,OEF:WD:city-area:20221105
IT ROE,14,OEF:WD:city-area:20221105
IT R6L,10,OEF:WD:city-area:20221105
IT RMC,11,OEF:WD:city-area:20221105
IT 9RC,96,OEF:WD:city-area:20221105
IT RON,11,OEF:WD:city-area:20221105
IT RQT,9,OEF:WD:city-area:20221105
IT RRE,59,OEF:WD:city-area:20221105
IT SLW,5,OEF:WD:city-area:20221105
IT 7TO,22,OEF:WD:city-area:20221105
IT IIO,9,OEF:WD:city-area:20221105
IT GCV,20,OEF:WD:city-area:20221105
IT SUC,10,OEF:WD:city-area:20221105
IT SMV,17,OEF:WD:city-area:20221105
IT SMO,13,OEF:WD:city-area:20221105
IT SFF,11,OEF:WD:city-area:20221105
IT SAD,13,OEF:WD:city-area:20221105
IT MBO,8,OEF:WD:city-area:20221105
IT SA7,10,OEF:WD:city-area:20221105
IT SNE,16,OEF:WD:city-area:20221105
IT SLH,32,OEF:WD:city-area:20221105
IT RAG,8,OEF:WD:city-area:20221105
IT STT,32,OEF:WD:city-area:20221105
IT V9O,23,OEF:WD:city-area:20221105
IT RMB,22,OEF:WD:city-area:20221105
IT SUA,11,OEF:WD:city-area:20221105
IT TCV,5,OEF:WD:city-area:20221105
IT TPE,21,OEF:WD:city-area:20221105
IT TAN,16,OEF:WD:city-area:20221105
IT TFR,12,OEF:WD:city-area:20221105
IT VEI,7,OEF:WD:city-area:20221105
IT VPA,12,OEF:WD:city-area:20221105
IT VCT,7,OEF:WD:city-area:20221105
IT VRE,20,OEF:WD:city-area:20221105
IT VUS,19,OEF:WD:city-area:20221105
IT VEE,29,OEF:WD:city-area:20221105
IT VFQ,5,OEF:WD:city-area:20221105
IT ZWC,3,OEF:WD:city-area:20221105
IT VG3,41,OEF:WD:city-area:20221105
IT VPO,51,OEF:WD:city-area:20221105
IT VPS,11,OEF:WD:city-area:20221105
IT VBS,10,OEF:WD:city-area:20221105
IT IGA,11,OEF:WD:city-area:20221105
IT VSI,20,OEF:WD:city-area:20221105
IT VVO,18,OEF:WD:city-area:20221105
IT VIP,14,OEF:WD:city-area:20221105
IT VPI,32,OEF:WD:city-area:20221105
IT VOL,21,OEF:WD:city-area:20221105
DE HAM,7200,OEF:WD:city-area:20221105
IT FTL,70,OEF:WD:city-area:20221105
IT FUL,65,OEF:WD:city-area:20221105
IT SAL,60,OEF:WD:city-area:20221105
IT TRK,62,OEF:WD:city-area:20221105
IT TTR,49,OEF:WD:city-area:20221105
IT MBB,51,OEF:WD:city-area:20221105
IT NAR,198,OEF:WD:city-area:20221105
IT GMN,28,OEF:WD:city-area:20221105
IT NNZ,169,OEF:WD:city-area:20221105
DE FIT,104,OEF:WD:city-area:20221105
IT STX,71,OEF:WD:city-area:20221105
DE MBH,56,OEF:WD:city-area:20221105
US MNH,87,OEF:WD:city-area:20221105
DE SPO,48,OEF:WD:city-area:20221105
IT BNZ,3,OEF:WD:city-area:20221105
IT BOB,107,OEF:WD:city-area:20221105
IT ZOA,33,OEF:WD:city-area:20221105
IT BUA,31,OEF:WD:city-area:20221105
IN BOM,603,OEF:WD:city-area:20221105
IT BOE,13,OEF:WD:city-area:20221105
DE DTM,281,OEF:WD:city-area:20221105
US CHI,606,OEF:WD:city-area:20221105
IT OMO,37,OEF:WD:city-area:20221105
IT PES,127,OEF:WD:city-area:20221105
IT MCA,93,OEF:WD:city-area:20221105
IT TEO,153,OEF:WD:city-area:20221105
IT CII,60,OEF:WD:city-area:20221105
IT FER,125,OEF:WD:city-area:20221105
IT SDB,25,OEF:WD:city-area:20221105
IT FAO,122,OEF:WD:city-area:20221105
IT JES,109,OEF:WD:city-area:20221105
IT FBR,272,OEF:WD:city-area:20221105
IT IOA,46,OEF:WD:city-area:20221105
AT GRZ,128,OEF:WD:city-area:20221105
IT IMP,45,OEF:WD:city-area:20221105
IT SVN,65,OEF:WD:city-area:20221105
IT PCZ,118,OEF:WD:city-area:20221105
IT RNE,231,OEF:WD:city-area:20221105
IT FRR,405,OEF:WD:city-area:20221105
IT RAN,654,OEF:WD:city-area:20221105
IT FRL,228,OEF:WD:city-area:20221105
IT RMI,136,OEF:WD:city-area:20221105
IT ZBX,94,OEF:WD:city-area:20221105
IT CRA,71,OEF:WD:city-area:20221105
IT LCV,186,OEF:WD:city-area:20221105
IT PSA,185,OEF:WD:city-area:20221105
IT PIS,236,OEF:WD:city-area:20221105
IT OTA,97,OEF:WD:city-area:20221105
IT ARE,385,OEF:WD:city-area:20221105
IT LCC,241,OEF:WD:city-area:20221105
IT VIT,406,OEF:WD:city-area:20221105
IT RTI,206,OEF:WD:city-area:20221105
RU TTI,315,OEF:WD:city-area:20221105
RU TOI,315,OEF:WD:city-area:20221105
IT LTN,278,OEF:WD:city-area:20221105
IT FRO,47,OEF:WD:city-area:20221105
IT AVE,31,OEF:WD:city-area:20221105
IT BEN,131,OEF:WD:city-area:20221105
IT ISE,69,OEF:WD:city-area:20221105
IT FOG,509,OEF:WD:city-area:20221105
IT BLT,149,OEF:WD:city-area:20221105
IN CCU,206,OEF:WD:city-area:20221105
IT ADR,403,OEF:WD:city-area:20221105
IT TNI,103,OEF:WD:city-area:20221105
IT BDS,333,OEF:WD:city-area:20221105
IT TAR,250,OEF:WD:city-area:20221105
IN MAA,426830040,OEF:WD:city-area:20221105
IN DEL,1484,OEF:WD:city-area:20221105
BD DAC,368,OEF:WD:city-area:20221105
IN BLR,741,OEF:WD:city-area:20221105
IN HYD,650,OEF:WD:city-area:20221105
IT MTR,392,OEF:WD:city-area:20221105
IT QCS,38,OEF:WD:city-area:20221105
PK ISB,906,OEF:WD:city-area:20221105
IT VVA,47,OEF:WD:city-area:20221105
IT QSS,547,OEF:WD:city-area:20221105
IT OLB,384,OEF:WD:city-area:20221105
IT ZVH,211,OEF:WD:city-area:20221105
IT QNU,192,OEF:WD:city-area:20221105
IT QOS,85,OEF:WD:city-area:20221105
IT VCD,183,OEF:WD:city-area:20221105
IT TTB,40,OEF:WD:city-area:20221105
IT CB9,146,OEF:WD:city-area:20221105
IT TPS,273,OEF:WD:city-area:20221105
IT MSN,214,OEF:WD:city-area:20221105
IT SIR,898,OEF:WD:city-area:20221105
IT RGA,445,OEF:WD:city-area:20221105
IT AGR,245,OEF:WD:city-area:20221105
IT CTS,421,OEF:WD:city-area:20221105
IT ENO,359,OEF:WD:city-area:20221105
IT GOA,240,OEF:WD:city-area:20221105
PH MNL,39,OEF:WD:city-area:20221105
CH ZZL,14,OEF:WD:city-area:20221105
IT FTE,100,OEF:WD:city-area:20221105
MO MFM,115,OEF:WD:city-area:20221105
JP TKX,2194,OEF:WD:city-area:20221105
KZ AST,710200000,OEF:WD:city-area:20221105
RU VYS,40,OEF:WD:city-area:20221105
IN PNQ,710,OEF:WD:city-area:20221105
JP AKN,134,OEF:WD:city-area:20221105
RU AAQ,40,OEF:WD:city-area:20221105
RU ABK,22,OEF:WD:city-area:20221105
RU APS,28,OEF:WD:city-area:20221105
RU AVR,280,OEF:WD:city-area:20221105
DE KEH,75,OEF:WD:city-area:20221105
DE SDT,206,OEF:WD:city-area:20221105
DE ZWE,71,OEF:WD:city-area:20221105
DE Z7P,68,OEF:WD:city-area:20221105
DE BVI,26,OEF:WD:city-area:20221105
IT CFT,86,OEF:WD:city-area:20221105
IT NLG,55,OEF:WD:city-area:20221105
KR PUS,770,OEF:WD:city-area:20221105
US DEN,401,OEF:WD:city-area:20221105
US HOU,1725,OEF:WD:city-area:20221105
IT DDE,3,OEF:WD:city-area:20221105
IT DAA,45,OEF:WD:city-area:20221105
IT MR4,13,OEF:WD:city-area:20221105
IT UGG,14,OEF:WD:city-area:20221105
IT ZWT,25,OEF:WD:city-area:20221105
IT SGW,31,OEF:WD:city-area:20221105
JP AXT,906,OEF:WD:city-area:20221105
DE DUS,217,OEF:WD:city-area:20221105
IT ACI,33,OEF:WD:city-area:20221105
IT AB5,12,OEF:WD:city-area:20221105
IT AVC,9,OEF:WD:city-area:20221105
IT AVM,11,OEF:WD:city-area:20221105
IT ARQ,29,OEF:WD:city-area:20221105
DE MUC,311,OEF:WD:city-area:20221105
IT AZL,17,OEF:WD:city-area:20221105
IT BZZ,15,OEF:WD:city-area:20221105
IT GAN,29,OEF:WD:city-area:20221105
IT BMF,8,OEF:WD:city-area:20221105
IT ZDI,18,OEF:WD:city-area:20221105
IT ZDF,39,OEF:WD:city-area:20221105
IT BSM,45,OEF:WD:city-area:20221105
IT OIO,68,OEF:WD:city-area:20221105
IT AII,18,OEF:WD:city-area:20221105
IT ATC,28,OEF:WD:city-area:20221105
IT ZOO,5,OEF:WD:city-area:20221105
IT C9N,13,OEF:WD:city-area:20221105
IT CSP,14,OEF:WD:city-area:20221105
IT AIE,33,OEF:WD:city-area:20221105
IT CGZ,2,OEF:WD:city-area:20221105
IT CZD,45,OEF:WD:city-area:20221105
IT CM5,12,OEF:WD:city-area:20221105
IT CSF,10,OEF:WD:city-area:20221105
IT ORB,14,OEF:WD:city-area:20221105
IT CNS,45,OEF:WD:city-area:20221105
IT CN9,17,OEF:WD:city-area:20221105
IT CIL,10,OEF:WD:city-area:20221105
IT VJV,8,OEF:WD:city-area:20221105
AT INN,105,OEF:WD:city-area:20221105
IT CQP,14,OEF:WD:city-area:20221105
IT FBS,8,OEF:WD:city-area:20221105
IT FUB,26,OEF:WD:city-area:20221105
IT GBO,18,OEF:WD:city-area:20221105
IT GAV,45,OEF:WD:city-area:20221105
AT BRZ,30,OEF:WD:city-area:20221105
IT LU7,22,OEF:WD:city-area:20221105
IT MMT,13,OEF:WD:city-area:20221105
IT MR8,32,OEF:WD:city-area:20221105
IT OTI,3,OEF:WD:city-area:20221105
IT MMF,20,OEF:WD:city-area:20221105
IT MO3,10,OEF:WD:city-area:20221105
IT MD8,5,OEF:WD:city-area:20221105
IT MZY,10,OEF:WD:city-area:20221105
AT VIE,415,OEF:WD:city-area:20221105
IT 9MG,15,OEF:WD:city-area:20221105
IT OCO,22,OEF:WD:city-area:20221105
IT OIG,15,OEF:WD:city-area:20221105
IT OVD,35,OEF:WD:city-area:20221105
IT OZQ,15,OEF:WD:city-area:20221105
IT APD,4,OEF:WD:city-area:20221105
IT 2MA,8,OEF:WD:city-area:20221105
IT PM4,13,OEF:WD:city-area:20221105
IT PTU,19,OEF:WD:city-area:20221105
IT PZE,69,OEF:WD:city-area:20221105
IT PZF,36,OEF:WD:city-area:20221105
IT ANS,6,OEF:WD:city-area:20221105
IT PD3,33,OEF:WD:city-area:20221105
IT QGT,36,OEF:WD:city-area:20221105
IT QTT,18,OEF:WD:city-area:20221105
IT RC2,11,OEF:WD:city-area:20221105
IT RIB,10,OEF:WD:city-area:20221105
IT RGI,15,OEF:WD:city-area:20221105
IT SL9,45,OEF:WD:city-area:20221105
IT GMR,7,OEF:WD:city-area:20221105
IT ZUO,32,OEF:WD:city-area:20221105
IT S9G,9,OEF:WD:city-area:20221105
IT SRV,16,OEF:WD:city-area:20221105
IT SZD,34,OEF:WD:city-area:20221105
IT SNB,12,OEF:WD:city-area:20221105
IT SLR,23,OEF:WD:city-area:20221105
IT SMT,55,OEF:WD:city-area:20221105
IT ZNO,18,OEF:WD:city-area:20221105
IT SVI,15,OEF:WD:city-area:20221105
IT TMF,26,OEF:WD:city-area:20221105
IT TSS,7,OEF:WD:city-area:20221105
IT TRR,7,OEF:WD:city-area:20221105
IT TEZ,9,OEF:WD:city-area:20221105
IT ZVD,8,OEF:WD:city-area:20221105
IT TTA,99,OEF:WD:city-area:20221105
IT TYA,5,OEF:WD:city-area:20221105
IT VZA,48,OEF:WD:city-area:20221105
IT VGN,19,OEF:WD:city-area:20221105
IT VBA,9,OEF:WD:city-area:20221105
IT VZO,18,OEF:WD:city-area:20221105
IT VVR,4,OEF:WD:city-area:20221105
IT VMF,17,OEF:WD:city-area:20221105
IT VPG,3,OEF:WD:city-area:20221105
IT AT5,15,OEF:WD:city-area:20221105
IT AN2,11,OEF:WD:city-area:20221105
IT ZBN,5,OEF:WD:city-area:20221105
IT BUB,16,OEF:WD:city-area:20221105
IT BDA,19,OEF:WD:city-area:20221105
IT CLA,13,OEF:WD:city-area:20221105
IT 2TA,17,OEF:WD:city-area:20221105
IT OO8,16,OEF:WD:city-area:20221105
IT CAN,1971,OEF:WD:city-area:20221105
IT CN5,10,OEF:WD:city-area:20221105
IT CZ2,13,OEF:WD:city-area:20221105
IT CGQ,17,OEF:WD:city-area:20221105
IT AT6,22,OEF:WD:city-area:20221105
IT CBO,12,OEF:WD:city-area:20221105
IT CR5,6,OEF:WD:city-area:20221105
IT CTF,20,OEF:WD:city-area:20221105
IT QSA,23,OEF:WD:city-area:20221105
IT CB2,10,OEF:WD:city-area:20221105
IT CNC,8,OEF:WD:city-area:20221105
IT ZHM,22,OEF:WD:city-area:20221105
IT CEK,6,OEF:WD:city-area:20221105
IT RTR,5,OEF:WD:city-area:20221105
IT XCA,11,OEF:WD:city-area:20221105
IT CZ3,4,OEF:WD:city-area:20221105
IT CZC,17,OEF:WD:city-area:20221105
IT JIO,8,OEF:WD:city-area:20221105
IT CM8,5,OEF:WD:city-area:20221105
IT ELO,37,OEF:WD:city-area:20221105
IT ZHR,12,OEF:WD:city-area:20221105
IT AFE,14,OEF:WD:city-area:20221105
IT FTN,8,OEF:WD:city-area:20221105
IT FR2,7,OEF:WD:city-area:20221105
IT ZZG,10,OEF:WD:city-area:20221105
IT INC,21,OEF:WD:city-area:20221105
IT 2AT,14,OEF:WD:city-area:20221105
IT LO4,15,OEF:WD:city-area:20221105
IT MC9,4,OEF:WD:city-area:20221105
IT ZNP,22,OEF:WD:city-area:20221105
IT MB5,14,OEF:WD:city-area:20221105
IT OAL,9,OEF:WD:city-area:20221105
IT MV2,17,OEF:WD:city-area:20221105
IT MFA,14,OEF:WD:city-area:20221105
IT MSM,7,OEF:WD:city-area:20221105
IT MO4,10,OEF:WD:city-area:20221105
IT MGS,15,OEF:WD:city-area:20221105
IT MG4,16,OEF:WD:city-area:20221105
IT MFT,27,OEF:WD:city-area:20221105
IT SGF,2307,OEF:WD:city-area:20221105
IT PSU,12,OEF:WD:city-area:20221105
IT ZQI,10,OEF:WD:city-area:20221105
IT PCM,11,OEF:WD:city-area:20221105
IT RCZ,13,OEF:WD:city-area:20221105
IT HHR,16,OEF:WD:city-area:20221105
IT SDM,48,OEF:WD:city-area:20221105
IT SMF,7,OEF:WD:city-area:20221105
IT MOV,10,OEF:WD:city-area:20221105
IT SPU,12,OEF:WD:city-area:20221105
IT XUO,5,OEF:WD:city-area:20221105
IT ZVC,16,OEF:WD:city-area:20221105
IT TOC,12,OEF:WD:city-area:20221105
IT VAA,22,OEF:WD:city-area:20221105
IT VS5,13,OEF:WD:city-area:20221105
IT VFR,13,OEF:WD:city-area:20221105
IT VDI,42,OEF:WD:city-area:20221105
PL GDN,266,OEF:WD:city-area:20221105
DE FRA,248,OEF:WD:city-area:20221105
IT DNA,12,OEF:WD:city-area:20221105
IT BEA,9,OEF:WD:city-area:20221105
IT BIE,47,OEF:WD:city-area:20221105
IT BG3,19,OEF:WD:city-area:20221105
IT ZIA,5,OEF:WD:city-area:20221105
IT BNN,10,OEF:WD:city-area:20221105
IT CN6,15,OEF:WD:city-area:20221105
IT LOV,15,OEF:WD:city-area:20221105
IT QCA,26,OEF:WD:city-area:20221105
IT CC2,3,OEF:WD:city-area:20221105
IT ICR,28,OEF:WD:city-area:20221105
IT ZFM,24,OEF:WD:city-area:20221105
IT COS,28,OEF:WD:city-area:20221105
IT EVC,9,OEF:WD:city-area:20221105
IT DZR,5,OEF:WD:city-area:20221105
IT GAG,4,OEF:WD:city-area:20221105
IT GGL,20,OEF:WD:city-area:20221105
IT LEO,13,OEF:WD:city-area:20221105
IT MSZ,12,OEF:WD:city-area:20221105
IT EAN,27,OEF:WD:city-area:20221105
IT MGD,16,OEF:WD:city-area:20221105
IT MCT,18,OEF:WD:city-area:20221105
IT MUA,6,OEF:WD:city-area:20221105
IT OCI,4,OEF:WD:city-area:20221105
IT OSR,5,OEF:WD:city-area:20221105
IT PET,15,OEF:WD:city-area:20221105
IT MED,8,OEF:WD:city-area:20221105
IT LOE,16,OEF:WD:city-area:20221105
IT IPE,7,OEF:WD:city-area:20221105
IT PRB,9,OEF:WD:city-area:20221105
IT QRG,6,OEF:WD:city-area:20221105
IT RBL,4,OEF:WD:city-area:20221105
IT SIM,15,OEF:WD:city-area:20221105
IT SLU,39,OEF:WD:city-area:20221105
IT SAN,10,OEF:WD:city-area:20221105
IT SRD,14,OEF:WD:city-area:20221105
IT XOS,18,OEF:WD:city-area:20221105
IT RNA,4,OEF:WD:city-area:20221105
IT TLG,3,OEF:WD:city-area:20221105
IT TVE,29,OEF:WD:city-area:20221105
IT VLE,8,OEF:WD:city-area:20221105
IT VOS,9,OEF:WD:city-area:20221105
IT VEO,9,OEF:WD:city-area:20221105
IT BLS,8,OEF:WD:city-area:20221105
IT 9CA,49,OEF:WD:city-area:20221105
IT LBA,54,OEF:WD:city-area:20221105
IT BNS,31,OEF:WD:city-area:20221105
IT BOP,63,OEF:WD:city-area:20221105
IT BLD,15,OEF:WD:city-area:20221105
IT BBS,891,OEF:WD:city-area:20221105
IT BGE,82,OEF:WD:city-area:20221105
IT ITY,6,OEF:WD:city-area:20221105
IT BNE,18,OEF:WD:city-area:20221105
IT BLH,5,OEF:WD:city-area:20221105
IT BEV,49,OEF:WD:city-area:20221105
IT BEZ,26,OEF:WD:city-area:20221105
IT BSD,22,OEF:WD:city-area:20221105
IT BOS,15,OEF:WD:city-area:20221105
IT BVS,51,OEF:WD:city-area:20221105
IT BRA,60,OEF:WD:city-area:20221105
IT S8S,28,OEF:WD:city-area:20221105
IT BWA,66,OEF:WD:city-area:20221105
IT AMR,24,OEF:WD:city-area:20221105
IT CDB,18,OEF:WD:city-area:20221105
IT AL7,97,OEF:WD:city-area:20221105
SM SAI,7,OEF:WD:city-area:20221105
KH PNH,678,OEF:WD:city-area:20221105
RU ARH,294,OEF:WD:city-area:20221105
VN SGN,2097,OEF:WD:city-area:20221105
VN HAN,3346,OEF:WD:city-area:20221105
TH BKK,1569,OEF:WD:city-area:20221105
MY KUL,244,OEF:WD:city-area:20221105
IT TVS,208,OEF:WD:city-area:20221105
IT BLQ,141,OEF:WD:city-area:20221105
IT CAG,85,OEF:WD:city-area:20221105
IT CTA,183,OEF:WD:city-area:20221105
IT CST,54,OEF:WD:city-area:20221105
IT CRO,42,OEF:WD:city-area:20221105
IT GNI,26,OEF:WD:city-area:20221105
IT CKA,19,OEF:WD:city-area:20221105
IT ZEN,37,OEF:WD:city-area:20221105
IT SVO,336,OEF:WD:city-area:20221105
IT CEA,594,OEF:WD:city-area:20221105
IT BTO,174,OEF:WD:city-area:20221105
IT AEA,9,OEF:WD:city-area:20221105
IT MFR,355,OEF:WD:city-area:20221105
IT MOL,59,OEF:WD:city-area:20221105
IT ATM,431,OEF:WD:city-area:20221105
IT ACR,40,OEF:WD:city-area:20221105
IT GOR,2,OEF:WD:city-area:20221105
IT CRR,26,OEF:WD:city-area:20221105
IT GII,3,OEF:WD:city-area:20221105
GB LTH,20116437,OEF:WD:city-area:20221105
IT CAT,6,OEF:WD:city-area:20221105
IT CGR,18,OEF:WD:city-area:20221105
IT CG2,7,OEF:WD:city-area:20221105
IT LSU,17,OEF:WD:city-area:20221105
IT CT5,8,OEF:WD:city-area:20221105
IT LFO,5,OEF:WD:city-area:20221105
IT TIG,12,OEF:WD:city-area:20221105
IT ER8,52,OEF:WD:city-area:20221105
IT ZHC,42,OEF:WD:city-area:20221105
IT EOB,37,OEF:WD:city-area:20221105
IT CCX,18,OEF:WD:city-area:20221105
IT CVR,19,OEF:WD:city-area:20221105
IT EVA,43,OEF:WD:city-area:20221105
IT CHE,82,OEF:WD:city-area:20221105
IT IGE,6,OEF:WD:city-area:20221105
IT JSA,17,OEF:WD:city-area:20221105
IT EDO,10,OEF:WD:city-area:20221105
IT EMI,25,OEF:WD:city-area:20221105
IT CNB,21,OEF:WD:city-area:20221105
IT CGU,15,OEF:WD:city-area:20221105
IT DID,18,OEF:WD:city-area:20221105
IT DGN,36,OEF:WD:city-area:20221105
IT DNR,59,OEF:WD:city-area:20221105
IT ZSR,25,OEF:WD:city-area:20221105
IT QNO,16,OEF:WD:city-area:20221105
IT FSS,130,OEF:WD:city-area:20221105
IT GAS,131,OEF:WD:city-area:20221105
IT GNL,14,OEF:WD:city-area:20221105
IT BS8,4,OEF:WD:city-area:20221105
IT GVN,19,OEF:WD:city-area:20221105
IT GNV,4,OEF:WD:city-area:20221105
IT ASI,187,OEF:WD:city-area:20221105
IT GUE,13,OEF:WD:city-area:20221105
IT LAM,24,OEF:WD:city-area:20221105
IT LGC,18,OEF:WD:city-area:20221105
IT LTR,12,OEF:WD:city-area:20221105
IT LSG,14,OEF:WD:city-area:20221105
IT MA7,10,OEF:WD:city-area:20221105
IT BAS,28,OEF:WD:city-area:20221105
IT NOU,33,OEF:WD:city-area:20221105
IT MGM,20,OEF:WD:city-area:20221105
IT MNA,12,OEF:WD:city-area:20221105
IT ZNR,29,OEF:WD:city-area:20221105
IT BT3,45,OEF:WD:city-area:20221105
IT BV6,56,OEF:WD:city-area:20221105
IT CMP,50,OEF:WD:city-area:20221105
IT MYG,11,OEF:WD:city-area:20221105
IT MVG,15,OEF:WD:city-area:20221105
IT MCO,5,OEF:WD:city-area:20221105
IT MVI,87,OEF:WD:city-area:20221105
IT NSG,13,OEF:WD:city-area:20221105
IT NFO,25,OEF:WD:city-area:20221105
IT NDR,12,OEF:WD:city-area:20221105
IT MOK,6,OEF:WD:city-area:20221105
IT IMM,25,OEF:WD:city-area:20221105
IT MAB,10,OEF:WD:city-area:20221105
IT ONT,27,OEF:WD:city-area:20221105
IT MOX,24,OEF:WD:city-area:20221105
IT XMO,22,OEF:WD:city-area:20221105
IT NAZ,26,OEF:WD:city-area:20221105
IT NIE,21,OEF:WD:city-area:20221105
IT VGX,8,OEF:WD:city-area:20221105
IT NC7,12,OEF:WD:city-area:20221105
IT ZOV,16,OEF:WD:city-area:20221105
IT ZMD,12,OEF:WD:city-area:20221105
IT OMA,124,OEF:WD:city-area:20221105
IT VRN,199,OEF:WD:city-area:20221105
IT TEX,58,OEF:WD:city-area:20221105
IT PEV,68,OEF:WD:city-area:20221105
IT PIW,11,OEF:WD:city-area:20221105
IT PIB,4,OEF:WD:city-area:20221105
IT OZZ,14,OEF:WD:city-area:20221105
IT PPX,17,OEF:WD:city-area:20221105
IT ZMA,10,OEF:WD:city-area:20221105
IT PRK,9,OEF:WD:city-area:20221105
IT XPR,27,OEF:WD:city-area:20221105
IT RAC,48,OEF:WD:city-area:20221105
IT RVE,52,OEF:WD:city-area:20221105
IT NTG,96,OEF:WD:city-area:20221105
IT CXM,38,OEF:WD:city-area:20221105
IT PC2,6,OEF:WD:city-area:20221105
IT MOO,31,OEF:WD:city-area:20221105
IT CG3,205,OEF:WD:city-area:20221105
IT ZLF,34,OEF:WD:city-area:20221105
IT VNI,63,OEF:WD:city-area:20221105
IT RBI,25,OEF:WD:city-area:20221105
IT CDJ,111,OEF:WD:city-area:20221105
IT RBR,24,OEF:WD:city-area:20221105
IT CDC,387,OEF:WD:city-area:20221105
IT RM5,85,OEF:WD:city-area:20221105
IT TCO,64,OEF:WD:city-area:20221105
IT RAE,19,OEF:WD:city-area:20221105
IT RRU,5,OEF:WD:city-area:20221105
IT RD5,9,OEF:WD:city-area:20221105
IT DDR,11,OEF:WD:city-area:20221105
IT DUT,45,OEF:WD:city-area:20221105
IT REO,9,OEF:WD:city-area:20221105
IT ZKF,20,OEF:WD:city-area:20221105
IT RFF,8,OEF:WD:city-area:20221105
IT FLI,265,OEF:WD:city-area:20221105
IT FDO,35,OEF:WD:city-area:20221105
IT FLR,102,OEF:WD:city-area:20221105
IT FRT,17,OEF:WD:city-area:20221105
IT GDU,44,OEF:WD:city-area:20221105
IT GCT,97,OEF:WD:city-area:20221105
