actor_id,population,year,datasource_id
BR AAB,25553,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AED,11096,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AIE,19783,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR TWB,11224,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AEZ,7429,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ASE,21697,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AUR,23714,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BXO,5704,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BBU,17195,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BAA,75033,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BYA,22392,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BRW,19381,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BOH,14567,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BTU,35218,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BBI,53114,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BCZ,32775,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BVM,50411,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BST,51090,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CMC,62326,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CSX,25135,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CAD,74174,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CPW,17254,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CID,16377,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CYR,17632,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CRW,26320,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CWS,17015,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CBL,17210,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CCV,72720,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CTX,10243,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CWD,10444,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CUC,355679,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CER,22344,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CHV,12462,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CHW,12113,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CZH,20163,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR COU,20953,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CTU,76390,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CAT,131050,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR KRO,17481,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CUZ,29761,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR DIP,8932,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR EEE,6474,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ESO,74170,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR FBO,18217,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR FOQ,24173,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR FOR,2428708,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR FTM,17294,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR FEA,15657,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GSI,6734,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GRC,13801,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GRJ,53344,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GJO,4841,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GRS,10910,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GUU,24325,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GNO,42053,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GAG,5654,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR HIA,17855,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR HZO,74755,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR YMA,11956,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IBP,23965,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ICG,11611,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ICP,21433,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ICO,62642,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IUU,98064,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR INC,24024,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR YPP,11575,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR YMM,12083,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IPU,41081,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IUS,36798,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR YRC,14001,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ICB,23915,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR YTA,7536,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IIT,64650,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IJE,46426,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IIP,131123,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR YTP,17841,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IEA,42957,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR YTT,20424,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JEA,17232,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JGR,10356,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JGE,33726,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JAA,31701,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JAM,27411,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JAY,7861,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JCO,25555,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JNE,286120,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JUS,23922,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR LMA,30802,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR LDN,59560,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MLN,16896,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MRU,234509,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MGE,105093,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MAC,25799,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MNL,10846,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MSE,37697,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MUI,45561,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MUO,15157,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MIS,25900,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MIH,14123,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MIM,14196,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MVH,36822,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MMC,37735,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MTB,17149,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MRV,61443,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MJO,8254,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MIO,22753,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MBO,13666,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MLU,10569,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR NOL,15399,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR NRA,30699,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR NOE,27545,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR OCR,24493,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ORS,19675,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PCJ,70983,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PTU,81524,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PCY,11186,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PUJ,6175,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PHN,9346,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PYA,10242,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PRU,38980,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PPB,32216,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PBW,31445,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR OTI,10384,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PBC,40187,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PNF,8972,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PEE,37813,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PEI,15274,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PEM,23391,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PQC,16616,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PFR,10606,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PGX,12065,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR POY,17050,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PGY,8833,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PYE,5974,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR QTR,20213,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR QUI,84168,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR QUO,15910,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR QMO,82177,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR QUX,20874,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR REO,27214,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR RIU,18606,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR RUS,72928,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SBO,13854,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SLY,16633,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SAC,30628,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SCY,16954,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SQI,40183,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SBE,47640,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SGE,54143,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JDJ,5855,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SLW,10822,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SPP,24266,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR DOR,7262,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SOB,203023,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SLL,18179,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR TNO,30652,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR TAL,24815,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR TFS,7529,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR TAU,61227,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR TOA,17154,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR TGA,81506,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR TRI,58415,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR TRW,15412,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR UBJ,32767,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR UMI,6871,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR UMM,17470,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR UEA,20189,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR UOA,13746,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR VJO,18105,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR VAE,38984,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR VCR,59712,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ACR,10597,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ACU,56496,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ABE,10839,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AUV,2946,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AXA,13640,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AAF,4687,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ALR,12484,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ANZ,11632,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR TON,6577,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR APD,36093,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ARE,24093,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AES,13251,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR KGR,9730,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BFO,8825,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BUN,26913,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BAQ,3986,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BFD,4807,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ODO,2306,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BOU,9952,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR BEH,12202,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CYN,6293,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR KDV,3268,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CIC,61146,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR KDO,10215,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CNM,29668,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CUB,19727,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR KBD,7992,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR KNB,9714,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CEA,79115,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR KRC,11000,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CEQ,5117,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CRJ,4237,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CZE,8005,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR CUN,41313,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR DSN,7044,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PMM,252716,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ECT,6016,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR EQR,5360,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ESN,10620,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR EXZ,61635,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR FGA,5944,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR FPZ,2938,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR FLI,10196,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR FRD,2700,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR FUG,4122,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GNS,2104,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GOH,26741,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GDX,11938,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GSS,9924,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GUA,15295,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IMH,11615,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IGC,14131,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR YUE,2035,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR YTJ,7292,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR IWW,5320,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JCN,7834,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JDR,6562,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JNS,4741,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JNC,9051,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JPY,5117,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JRS,2437,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JPN,13977,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JSO,11655,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JCM,33290,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JWS,2076,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JSP,5803,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JUU,17793,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JWN,3739,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR LAT,6654,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR LPS,7338,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR LDV,2567,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR LNV,15573,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR LSD,8319,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR LJE,9866,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR LPT,4787,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR LRI,3490,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR LGS,9070,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MAI,82249,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MCU,27369,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MJS,3924,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MVR,7896,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MRT,8179,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MXE,10255,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MGI,4279,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MOH,11444,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MEE,23031,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MSG,2276,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MOS,264577,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR NAT,751300,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR NFO,31942,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR NCZ,34269,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR OBC,4913,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PAQ,3934,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR RAW,3579,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PZH,4801,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PAH,21499,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR RFO,10351,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PEF,10896,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PGM,3115,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PTV,11007,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SMQ,4847,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PFS,30479,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR EDG,3618,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR EDT,2441,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PAV,6242,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PVL,13824,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PDN,12278,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PYX,2965,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PCB,12390,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PLG,7601,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PTM,5228,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SAY,10125,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR PZA,9362,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR RFD,5432,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR RGR,2934,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR RCZ,2701,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR RHS,4127,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR RIL,7389,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR RFR,4242,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR TIB,5382,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR RBB,3206,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SNZ,37313,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SMZ,12456,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SYO,2696,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SAW,22177,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SBN,3304,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR STY,3792,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR FNN,3492,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR FDW,4161,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SAN,115838,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JSI,5956,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SSM,47286,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR JOC,11121,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SSY,4558,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SIL,23537,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SMG,10221,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SPG,16786,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SWO,5776,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SRF,7711,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR TOM,9972,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR VIC,6310,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR ELS,5965,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SGG,4065,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SWT,5703,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR MEL,13091,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR NDN,7597,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR RRH,6436,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SHP,4659,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR EVM,5487,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR SNX,4654,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR TGD,2338,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR TAY,11422,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR TNR,13281,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR TTS,10262,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR TLC,5891,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR TBS,16929,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR TDB,2348,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR TOS,33035,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR TPG,3376,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR UML,10078,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR UPM,13577,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR VZE,5233,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR VNR,3014,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR VCZ,10735,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR VYC,1822,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR VFR,3174,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR GBR,9335,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AWI,5003,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
BR AGE,26062,2022,IBGE:agregados-prelimares-por-municipios-br:2024-03-20
