LOCODE,wikidata_id,distance
USGLU,Q2159234,
USGLO,Q49156,
USGLC,Q1083028,
USGVK,Q1380511,
USGKU,Q5572315,0.07525836291404746
USGZZ,Q3308123,1.5672027447235843
USGOA,Q2535140,1.26529812353705
USQOY,Q982176,2.046580623311142
USGOD,Q2027430,
USGFW,Q2304452,0.4018079564023157
USDJA,Q1506914,0.8610687884396571
USGOL,Q1065556,
USGH3,Q3109513,0.3670153169310664
USGOE,Q983543,
USJGN,Q1990655,1.0895969018672762
USG3B,Q784192,1.761515703309756
USG8N,Q387169,1.4151260545364728
USGM3,Q3240066,1.5202787095952697
USGVY,Q868848,
USGLA,Q999955,0.5854802641572779
USGF5,Q1884595,0.3335496295701824
USGSB,Q367400,
USGO8,Q982162,2.3172307185410483
USGLJ,Q2025373,
USQGX,Q975897,2.216161501816201
USGO2,Q983840,1.9818089899462483
USGL7,Q982494,0.8250398394984034
USGLV,Q79379,
USGZS,Q862689,
USGNZ,Q3139514,
USGOZ,Q765552,1.7148831257573018
US3GT,Q2230638,1.374010399275773
USGD8,Q389552,1.39033077662036
USGMD,Q1924434,0.5712072802774086
USGNG,Q1516672,
USGOQ,Q3293505,0.49150849878771463
USGLD,Q1931362,
USGDT,Q2273185,
USGM4,Q967708,2.6366466584339086
USGNU,Q79543,
USUSZ,Q982806,1.526351930994052
USGWT,Q79617,
USGYR,Q79457,
USGSC,Q1537768,
US6RD,Q67487,0.6350704489961557
USGOR,Q1340063,
USGO3,Q603450,0.8344649288988039
USGOV,Q2114624,
USGVE,Q1376615,
USGHH,Q281079,
USGHA,Q966159,0.7092844174739176
USORM,Q3708324,2.1195009016496407
USGOM,Q982436,0.6917449833857405
USGOS,Q66459,
USGOH,Q2447509,0.25864945811553536
USGSH,Q1778812,
USGQH,Q1007866,1.4218605002459772
USGN8,Q392598,0.7714011117290722
US8GO,Q2304249,1.1785395183564986
USOEN,Q10950572,0.8791697255052079
USGOG,Q1376263,0.6626904811267564
USGP2,Q2211691,0.09779144995358376
USGHG,Q955344,1.8459948666589248
US8GU,Q3449482,1.356086186998635
USGGO,Q3449482,
USGWM,Q960801,0.6145043242038494
USGZB,Q2192937,1.1189962013843675
USGCF,Q595787,1.5154340542643387
USGCE,Q595787,
USGRC,Q2154857,1.0650348149052407
USGCV,Q2154857,
USGV7,Q2231733,0.29108078084183014
US7TP,Q79372,1.4194441793679158
USGKR,Q1922617,0.5323330270885019
USFVD,Q969908,1.4525478594226702
USGZO,Q1023511,0.8047598499122465
USGFT,Q1772501,
USGPN,Q679440,4.178172763146532
US3VT,Q1541896,2.4895523030332734
USGAO,Q1433349,0.9619553949771522
USGAA,Q2186128,1.8537889446903542
USGMR,Q153183,
USGHT,Q978924,0.39590520161597326
USGIV,Q954871,1.1053134803742521
USGB6,Q2299854,1.7744922969386823
USGRY,Q962312,
USGBY,Q923474,
USEGC,Q1542460,
USGMY,Q2416252,0.7208162028531335
US7GY,Q3475803,4.579210233646717
USQGB,Q610773,1.6076507994626177
USG2U,Q598410,1.4402157136006923
USGCO,Q1508192,0.721206938115739
USGFK,Q34144,
USGHN,Q1018280,
USGRI,Q461826,
USGDK,Q942395,0.8056303223567364
USGIJ,Q1542628,
US9GI,Q3057652,0.6049115299691111
US7GI,Q935257,1.023698050098032
USGJT,Q989903,
USGJW,Q1932374,1.611417292613199
USGJN,Q3292509,0.6692849374938212
USGK2,Q2275147,0.6274761354899142
USGDG,Q3295695,
USGRM,Q1916460,
USGM7,Q2216966,0.7877766520838795
USGD9,Q664515,1.4045509413449544
USGDP,Q51694,
USGRR,Q184587,
USGPZ,Q958781,
USGYJ,Q2092642,
USGKQ,Q1536402,1.3491621270203202
USR8R,Q2201416,0.5414768550436859
USGJS,Q974751,1.633337488052838
USGTC,Q853677,1.558777771510395
USJVW,Q528605,0.8029189404025271
USNDF,Q976340,0.954873850162685
USGR4,Q780305,0.3736481031041235
USDVW,Q3287719,0.2788042564211117
USGVW,Q960005,
USXXA,Q981794,1.0556214841596272
USGFV,Q1074513,
USVGH,Q2122847,1.683344623107052
USGDI,Q1935053,1.5176622070792034
USYGR,Q1922586,1.4282420314298025
USGGX,Q981677,0.7607104703126574
USAGR,Q1503906,1.3820555218004809
USGGJ,Q1516646,1.1410226974696924
USGTK,Q2324753,0.49518672992471435
USGZI,Q176907,1.1145434256833993
USGFZ,Q1005637,1.4730676537540883
USGFA,Q2024995,
USGFS,Q1506731,0.23588779196901222
USGQY,Q2023321,1.7385099232540941
USGAS,Q939477,0.42531304910541695
USGTA,Q65773,3.5479283377131554
USGTJ,Q1922585,
USGNB,Q959358,
USGQS,Q958166,0.3843836493788926
USGNT,Q545727,
USXFX,Q143405,
USGV8,Q753983,1.5863256592807138
USGTE,Q483114,2.3164490824598003
USG3V,Q2793224,1.2356145648440995
USGTI,Q2338097,0.7371890468624405
USGKA,Q1932478,
USZVG,Q2393789,1.6868212168383419
USVL4,Q2415879,0.9885726741634479
USGVI,Q3708396,
USGKL,Q1876087,2.5212037845141992
USGPL,Q970842,
USGPV,Q185216,1.7989195254061607
USGYC,Q834337,
USGY6,Q3476523,1.0335457453476091
USJYB,Q1543583,1.50806311998229
USGET,Q79524,0.4325383255700943
USG9R,Q2641897,0.9572113426959004
USGRG,Q3448132,
USGC3,Q3049622,1.6127846958519603
USKGX,Q79551,
USQGH,Q2738881,1.722009581901342
USYYG,Q3260866,1.2208604782826393
USGYO,Q1955210,0.8156965126307907
USGQE,Q576264,0.6478869660474373
USGBR,Q1144518,
USGBD,Q1065459,
USGTF,Q466190,
USRTF,Q2368009,0.46292186589905454
USZDK,Q2610369,1.427022317511723
USGXY,Q94274,
USEJL,Q1999913,0.6069319827567478
USO2O,Q2652788,1.4249021037726648
USGRB,Q47430,0.37628705373519006
USGCS,Q988944,
USGFG,Q79352,0.48453888777259063
USXFV,Q3461486,
USGIM,Q1005671,
USGR6,Q931791,1.2216542664806553
USVNP,Q963858,0.8747303187746405
USGR3,Q952655,0.7069433053153585
USRVR,Q483364,
USGVV,Q983538,
USGCP,Q1544663,
USGCR,Q990948,1.2766321230194597
USGBX,Q2064169,0.6645882009296991
USGLT,Q755877,
USGR8,Q79658,0.6841954839546969
USG8B,Q3449824,1.514069157296394
USZGH,Q746907,1.3509271013649868
USGXQ,Q1007911,
USGUQ,Q1987441,2.3996033184402425
USGEX,Q1932538,1.597164388891699
USG8R,Q3045933,0.901254016373668
USEEG,Q5603833,0.5815492119596815
USGTS,Q1002631,
USGFC,Q983596,
USGIA,Q1911143,
USG6R,Q577019,1.4037716548502177
USGFD,Q616236,
USGNH,Q1530924,
USEEF,Q1924328,4.515879016962355
USGFH,Q952507,
USGF9,Q2304613,0.4575520072847643
USRU6,Q3501791,1.1997052056909627
USGEI,Q1886952,0.7806385929372152
USGJE,Q182877,0.525831127612666
USGNL,Q2417079,
USGWF,Q1516355,
US7GR,Q2236678,1.6638691945424828
USGKJ,Q2184855,1.1736196077942942
USGBS,Q79254,1.2355285136824494
USG6B,Q2092728,1.1095045460106145
USGNO,Q2353901,
USGBO,Q49238,
US3GR,Q2971268,0.839989858833342
USGRS,Q2018766,
USGB2,Q988732,1.0297587473440362
USAEH,Q1012187,
USUJK,Q734974,
USZDP,Q2686232,1.6643546192964258
USGRN,Q79362,
USFT5,Q2092701,1.7616521029496233
USGRE,Q576219,
US9GV,Q507585,0.8202997857788941
USGVM,Q1991013,1.0111913621739286
USGJV,Q3448547,1.1920287268777665
USGNM,Q3011822,
USGWE,Q966437,
USGLH,Q988112,
USPGV,Q1989904,
USGGV,Q2188902,1.0022720608107052
USGNY,Q3475623,
USGGH,Q763080,
USGV9,Q574192,0.64896662269596
USGVT,Q976490,
USGRH,Q49202,
USGRW,Q5604828,
USGKO,Q756094,1.122204345201077
USGWD,Q2036769,
USG2W,Q2341209,0.40228097172870264
USGQW,Q3448256,0.19676836425177163
USEEO,Q3458893,1.1377694349943732
USGWO,Q986376,
USGRD,Q520251,
USGV4,Q1003256,0.9823302391819688
USGXX,Q647464,0.8334179963357187
USJGG,Q2171759,2.145352009722995
USGOY,Q979542,1.0020923804443667
USUJH,Q985543,
USQGI,Q2319648,0.5222756681993441
USGHO,Q81844,
USGTL,Q748191,
USG3T,Q954341,1.1576672070251486
USGEY,Q1029876,
USGY3,Q2709827,0.631075942252378
USGYB,Q2271109,1.785824295528078
USGRZ,Q1012372,
USGFF,Q2096172,0.5097522686434748
USGYF,Q591052,
USG2F,Q372637,0.9259944756619178
USGGF,Q578575,1.2788232287917671
USGJM,Q1903348,
USGIW,Q1903250,
USG77,Q1547107,0.3906203975622105
USGZD,Q1932459,0.6428424273115958
USGB3,Q980571,0.6885214871605255
USGSS,Q1869357,1.3725274684075914
USZGO,Q10385027,0.7980104728446309
USGOT,Q3776991,
USGZT,Q2418034,0.2576389877340898
USGTQ,Q5610763,1.3040536519717332
USGOO,Q3245483,2.332048070828896
USN5G,Q1947759,1.4885233386905248
USGOW,Q2072104,0.7351176645575189
USGFQ,Q3241328,
USVFC,Q2011131,1.2903076336846804
USJGC,Q590713,1.3461080275261086
USGVH,Q67572,
USGVD,Q2153697,
USGVO,Q1547816,
USGVP,Q1025986,
USOVK,Q2126044,0.8074684442651059
USGOF,Q2023095,0.7520451886621612
USGVB,Q986934,0.5270688717184471
USYGS,Q981790,1.539415487905937
USGRT,Q975023,
USGTG,Q2728276,4.361093875508137
USGDU,Q1028061,3.004379979053726
USGRU,Q1861436,
USGUN,Q1028649,0.5762553648951141
USGU3,Q1553305,1.3736230932136417
USGL3,Q3045956,0.7222291425571841
USGUW,Q1553807,
USGDJ,Q1978874,5.339639056742399
USGF3,Q753857,0.13170006277504848
USGUL,Q3453173,0.30870845519202805
USGWU,Q79684,
USGUB,Q2098285,1.2603919248698603
USGUF,Q79669,
USGPT,Q490587,
USGU6,Q981778,1.373019793852478
USGUC,Q222762,
USGX4,Q975316,2.2525919767689753
USGUE,Q79556,1.048754619802995
USGTO,Q1986233,
USGUO,Q79662,
USGY4,Q67451,0.6291733506636037
USGST,Q80116,
USGUT,Q2295402,
USGU4,Q738989,1.3806092651351445
USGUH,Q3182203,
USGOK,Q777577,
USGT6,Q647491,1.5092788455091166
USGUG,Q1021545,1.1206769663801506
USG8Y,Q979021,0.9064935451363841
USGUY,Q1920861,
USGM2,Q1003831,1.0598531199179855
US6GS,Q2357309,1.049044670566568
USGPU,Q1558487,
USHHE,Q577450,
USHS2,Q2145285,0.4061344817562581
USHCK,Q138458,
USKTJ,Q79590,1.27581499684393
USHCT,Q1085981,
USDDM,Q2723791,3.6901693327351173
USHDJ,Q2302147,1.025614814195972
USVHG,Q1568586,0.6967387973579285
USHWN,Q2802507,1.3679563033463782
USHGR,Q755559,
USXGF,Q2046595,
USHAH,Q2535809,
USIKY,Q1517614,0.519271301837191
USHLV,Q587320,1.1981205967846884
USHNS,Q79546,
USHCF,Q2153814,1.7462137836295988
USHJU,Q1933390,0.8216879411127334
USHLD,Q1083356,
USHLY,Q79255,1.3694746179166664
USHAF,Q983652,
USHFQ,Q3708670,4.91997555627326
USHFX,Q1019248,0.9303463064662078
USIFX,Q2026751,1.4546253339347868
USHIX,Q1374283,1.0450974936415953
USH3T,Q1913397,1.2919315116867547
USH8W,Q2283250,1.2138325921239566
USHJV,Q969359,0.9111603374369098
US3HW,Q1376087,1.3328045154879975
USHZO,Q2254254,
USAH7,Q1871700,0.7391578123847378
USHCY,Q26500,
USH7K,Q987113,1.4598539173733667
USHEG,Q2278442,1.6409555199306352
USZDT,Q79657,1.8435824193016823
USHBQ,Q998718,
USU98,Q1005682,0.044006488791066146
USHG7,Q742785,5.633920042072768
USAEU,Q755271,
USNY3,Q3708662,1.303141598256597
USHMR,Q1512549,0.17121787225500162
USHAB,Q79462,
US3GA,Q1027758,1.7381289615782438
USZDX,Q544705,1.5062672561661627
USHFN,Q2161311,
USXGM,Q957058,
USHLT,Q602520,
USHM7,Q2028285,1.396129206160946
USC4R,Q2443078,0.9071413925197336
USHJK,Q3626259,1.3199083916947576
USHAO,Q852673,
USHHM,Q975411,0.5025167747128185
USHT2,Q1375839,0.22236084369380116
USHML,Q1885566,
USZNY,Q3357965,0.49526801368938794
USXGK,Q980335,
USHA6,Q2169126,2.2056339167218084
USHMN,Q856860,
USHLO,Q1014071,
USHXB,Q12891427,
USXGL,Q1084539,
US6HD,Q594980,1.9239758434954268
USHA2,Q3458109,1.2780829992549572
USHPD,Q753632,
US5MP,Q2417249,1.4627458162010358
USHA4,Q79332,0.41360597333492133
USHPF,Q1003851,
USHT3,Q926940,0.6038460930719135
USHPT,Q1922641,
USHM6,Q1000082,1.1507578774609937
USHAX,Q945362,
USUJS,Q2343167,
USHNV,Q342043,2.2197057140687004
USHXP,Q2417133,
USXGU,Q1013717,
USUJN,Q2360629,
USHCV,Q79571,
USH2N,Q755066,0.30283497981887303
USHNK,Q937074,1.418386257830975
USCMX,Q12435,
USNOK,Q943662,1.888230628626336
US8HA,Q2417425,1.263054516916781
USNCC,Q3545569,0.6804380400935016
USQHC,Q1574301,6.238464367984075
USHNF,Q375185,1.2740672536765982
USHVE,Q483655,
US5HA,Q1932082,1.8849580352181763
USHNX,Q1029819,
USHNA,Q2447100,0.9914455284600154
USHBL,Q961975,
USH2R,Q139387,1.694146643224108
USHVQ,Q2559706,
US8HV,Q3449015,1.713991509036464
USZHV,Q131908,2.6869457505066964e-08
USHBO,Q509176,1.0864404354325936
USHNI,Q1517803,
USH5K,Q1814966,1.9336408261207965
USHSK,Q2469914,1.2398168806727157
USUJP,Q2429617,
USHPL,Q2025231,
USHQV,Q1778806,
USHRJ,Q2229176,
USHB4,Q2153356,0.5969503469229825
USHS3,Q2536534,0.698827866742137
USHC8,Q2017545,1.5624447198844102
USHVJ,Q2122398,1.1268653286393877
USHRD,Q964591,0.3268501218258882
USHJX,Q982052,0.32604751581845676
USHDP,Q2230698,
USHXG,Q2297284,
USHWK,Q3783358,
US5MN,Q627854,1.5937214953138799
USAJ7,Q1398082,0.544277822189983
USKHY,Q79299,2.5997266451929497
USHCZ,Q3708773,
USHHG,Q982040,1.9723203848038786
USHYI,Q1901253,
USHR6,Q2315959,0.9432831519150401
USHRE,Q1013335,
USZDY,Q2158711,1.905294653114757
USHRL,Q868869,
USXUX,Q967125,1.5131614227090153
US9HY,Q3450865,1.288514515354407
USM5Y,Q2230653,0.8232261702271486
US6HR,Q2027389,1.4529862802893179
USVRP,Q2666657,0.9161282192254666
USRPW,Q1964172,1.4934792156434875
USRPF,Q674908,0.1971593863874443
USHFW,Q985289,1.1155066426310063
USHRP,Q3708802,
USH8R,Q67550,1.0677751351537337
USHP4,Q33443374,0.19694944641063628
USH6A,Q2450077,3.178164035427846
USHXH,Q1506783,0.8778176954949942
USH2A,Q2024309,2.011288787294226
USHRI,Q1376894,
USHYZ,Q1376894,
USHRR,Q755773,
USHRG,Q3450768,0.5781948971811258
USH9R,Q1932353,1.898502293750751
USMZ4,Q2231653,0.7145239735910717
USJHR,Q953684,0.5890668022160862
USH3A,Q79652,1.653447402510178
USHSB,Q576252,
USHSR,Q2028024,
USHB3,Q3458906,0.5176832611596242
USHAR,Q25280,0.2345292970998559
USHAU,Q2266776,1.756704018725261
USHRO,Q80314,
USH5R,Q2077303,1.2271631666365586
USH3S,Q1510642,0.17910212365975875
USH8A,Q3447863,1.5184838515176564
USHIR,Q945027,0.2813304491407518
USHRN,Q336330,
USZHS,Q3476507,4.724011594812757
USZRN,Q2371766,1.3891539937554684
USHBV,Q511935,
USHMO,Q964431,
USH3R,Q2430096,1.6778920772822115
USHVW,Q3053729,
USHBF,Q947405,
US2HR,Q964522,0.757588249481305
USHRT,Q932159,
USTAR,Q977139,1.4291473361446683
USHF3,Q79238,0.6602743367549597
USHFD,Q33486,
USHTF,Q1897716,0.1713853456279786
USHTT,Q2731278,
USQHD,Q1022761,1.9441644772873767
USHF4,Q2650963,1.2991556895600918
US8HR,Q1587168,1.2402021619158237
USHFO,Q1569368,1.0086073283036487
USHFC,Q3127977,
USTGD,Q957393,1.24184701406201
USHAQ,Q3470776,
USHL2,Q2212395,0.5207164445724941
USHTB,Q1587245,0.8148644080305141
USHTY,Q1932272,
USHA8,Q754320,1.1268274298040326
USH5N,Q79315,2.266618554024346
USH4D,Q5675213,0.9521796166100536
USHAS,Q5675213,
USHTE,Q79242,
USYHT,Q2487031,1.5680695409531822
USHVS,Q631178,
USVHL,Q3458917,1.0837446833004813
USHTM,Q2855962,
USHRU,Q575682,
USHV5,Q1587876,2.73993808392027e-08
USHV4,Q1932033,0.7544441148844978
USHRY,Q577973,
USHMJ,Q2181592,
USVEY,Q639259,0.4066745516209954
USHW3,Q971430,0.8666858519881437
USZHU,Q1082527,1.583424958394238
USHKU,Q79224,0.3427155920143862
USHAG,Q2049844,0.9960024244207923
USHQL,Q974187,
USHXC,Q972601,0.9926907228453611
USTGS,Q2092792,0.806326531362285
USHG2,Q2544149,1.5187174337482747
USXGR,Q994793,
USHSI,Q959512,
USHFE,Q2003655,
USTFL,Q2414217,0.4767647370965322
USHBG,Q384464,
USQHA,Q2286940,0.8503892615336545
USHGO,Q2071824,0.7057860894288394
USZUE,Q1517712,0.41615487601200374
USHVK,Q79644,1.6787802505545695
USHVV,Q575599,
USHL5,Q2027902,0.685146110966605
USAE6,Q2009559,0.3305616115290862
USHAV,Q54132,
USVVH,Q1009477,1.117186941157327
USHHO,Q1591524,
USHVT,Q3710418,
USHVR,Q959425,
USHDC,Q754475,0.28600461949551675
USHRX,Q2023027,
USHGN,Q985355,
USXGX,Q961256,
USHZZ,Q2684329,0.5074399643875452
USHWT,Q982662,0.9308744742007932
USHWZ,Q982662,
USHAZ,Q2659489,
USXGY,Q2230685,
USHHR,Q688596,
USHX9,Q944008,1.3970515214641035
USHY6,Q66651,1.289889883544768
USHY2,Q2925978,0.25856169970136744
USHDN,Q2163978,
USYFN,Q1515168,0.9046203536692601
USHYB,Q2599275,2.060613920673396
USHYV,Q302144,1.4865166802380185
USHZX,Q1938075,1.4030655164938524
USHY8,Q685489,1.428306627409272
USXHA,Q2276649,
USYNQ,Q68092,1.305958528013103
USHYS,Q1057071,
USHZY,Q613842,1.7731443143796801
USYIA,Q961725,0.1292877710877986
USHWD,Q491114,1.2739888142323148
USHYR,Q289042,
USUJL,Q1144366,
USHZP,Q583354,0.5758987754913658
USHZT,Q1518340,
USHZW,Q963585,
USHZC,Q1999162,1.6018186127918876
USHZH,Q2729563,1.5258370370757364
USHZU,Q1012303,
USHZL,Q1186937,
USHLE,Q79858,
USHLA,Q852598,
USHAD,Q2055051,1.6670432631909986
USHEA,Q981420,
US6HA,Q2557377,0.8694027553525701
USXGT,Q1008645,
USHE4,Q981699,1.9391273806862706
USTHG,Q2548622,1.2327350341261634
USH4R,Q2055138,0.7556464716837741
USHC2,Q482805,1.1725936790821212
USHBS,Q80096,
USQKX,Q1484910,3.4615295183994057
USHBW,Q2630045,0.5768393986026763
USKHN,Q755030,0.421284477197376
US8HE,Q3447361,1.713763089895851
USHN3,Q28131,0.5326445817195706
USYHR,Q960489,1.1507759468578338
USHZQ,Q3708919,7.247293017130211
USHEB,Q1592869,
USHR4,Q3708414,6.71081682183056
USKHG,Q2528051,1.1043075179917305
USHEF,Q79671,
USZEH,Q1601823,1.0305552719283313
USHZV,Q79499,0.692626693133788
USHEE,Q679084,
USHLN,Q38733,
USHOQ,Q577233,1.7886921437801684
USHMT,Q948188,
USHWY,Q1984173,
USHEP,Q1583289,
USHEX,Q970412,0.97138914079567
USHNQ,Q1259031,1.997971553697775
USXGD,Q734134,
USH2D,Q755000,1.63069343797378
USH99,Q2230559,1.4363331813394908
USHEN,Q12891494,
USHXR,Q955449,
USHNZ,Q49267,
USNDS,Q3130238,0.35739788805460176
USHDT,Q2054167,
USHXN,Q664723,
USHEV,Q678740,
USHDV,Q335955,
USHY7,Q2305381,1.6196601642040984
USHKR,Q598615,
USHN5,Q2230676,1.0754701106865834
USHNJ,Q2594014,1.2472758502989543
USHT9,Q967810,0.3891072156152966
USHT8,Q3098591,1.0611102698736634
USHTX,Q973936,
USHYY,Q575321,
USHEY,Q2368705,0.28856661184349913
USHYO,Q2278965,
USHZI,Q1924289,1.4520186229573386
USHM4,Q961668,0.9163737262557962
USHXU,Q948140,0.4675379343517701
USHFR,Q981218,
USHHY,Q5739251,
USRMA,Q966428,0.5180194061556062
USHT4,Q1924152,1.146184939952569
USHES,Q1922555,
US267,Q2196796,1.7498751865256477
USHGX,Q1186376,2.884290530474088
USMRO,Q2750544,2.620694406057197
USHEC,Q828712,
USHND,Q2273128,
USHRV,Q1373962,
USZQQ,Q129935,1.63544881526082
USHER,Q577950,
USHD4,Q389316,2.0449870851260026
USHQP,Q773516,
USHET,Q1903762,
USH2T,Q28444,0.09262606848682396
USHWQ,Q2060399,1.0208716201281738
USHXI,Q999293,1.4931730750274388
USYHB,Q1519612,1.2645578847327321
USHLF,Q49276,2.968775073694647
USHGF,Q595281,3.4030254864123286
USHW5,Q1922650,1.2477969078358557
USHW4,Q1829823,1.5005479146565763
USIBB,Q828736,0.38233341899848006
USHM3,Q1023019,0.28081687937801436
USHK7,Q2424984,0.6251755481506601
USHKY,Q2028564,
USHCO,Q978128,1.1045067147249226
USHC6,Q981451,1.9855341941828597
USHID,Q981445,2.085077860773861
USIL4,Q913346,2.1831551464642445
USXGH,Q963873,
USHGV,Q958422,0.5392534987775744
USIHH,Q2146666,1.3085828115511668
USHSS,Q994778,
USH9H,Q79256,0.5628660334038873
USHIQ,Q693577,
USHGL,Q576279,
USFJF,Q740230,0.7404825783971606
USHIH,Q5414022,
USHIK,Q1018245,
USHIA,Q576671,
USHIP,Q1144544,
USHVG,Q250908,
USZHH,Q2025093,0.5047592869678729
USFXH,Q963991,3.391461222547001
US8HM,Q2279962,0.6550393503640339
USHH8,Q577601,2.737028245652584
USHKD,Q483016,3.327462515086598
USHDR,Q2026767,
US8HI,Q2536910,0.5667501967659822
USHLC,Q281317,
USIIY,Q920987,1.1167155940147575
USHCI,Q2230607,0.9595848068423692
USHDF,Q2092774,
USHJL,Q630874,
USHIL,Q1932069,
USHJI,Q932978,1.2730580552662443
USHJW,Q2198818,
USHB7,Q1862688,0.26815380813175765
USHI4,Q962387,2.080673888101051
USH8S,Q1075622,1.0048458923868056
USHIO,Q81824,
USHLL,Q982462,
US6LB,Q1228585,1.7908759913481833
USZH3,Q1570251,0.7194368887936434
USIQB,Q2485801,1.2147831564877205
USHHJ,Q1014022,1.6508472734240902
USHQB,Q1011171,
USHSG,Q1008927,0.5719222345300212
USHSE,Q2373817,
US9NY,Q3708235,6.9017797734099435
USHIV,Q1377006,0.8671379552410717
USVIW,Q2359234,0.3910556359084109
USHHH,Q1001134,2.4308793347434636
USIXM,Q2298938,1.3491425158690906
USHKV,Q2460856,1.850564635095065
US2HM,Q5767010,1.2497223559602184
USHIU,Q1619395,
USLIY,Q1994691,
USHGM,Q2305817,
US6DH,Q2318167,0.9553079942364333
USHDL,Q1911833,
US9HT,Q1846529,1.2832997387199307
USHTA,Q2392475,0.5920728952957863
USHI2,Q1814667,0.29570609934728037
USHR7,Q2342376,2.2885379207424
US8MH,Q3449210,1.3539187114250768
USIOK,Q977063,1.6913360609924477
USHI6,Q982025,1.2004217512374842
USHBA,Q1999235,
USHBR,Q2081308,
USHOB,Q1010782,
US2GD,Q2025487,1.7490949709445764
USOBP,Q2799547,0.08008911424722874
USHBK,Q138578,
USDGJ,Q3678989,0.4322589750126031
USHGQ,Q547313,0.6787677830546621
USHG5,Q67021,1.8006667716189895
USHDG,Q2844570,0.5205854662632425
USHFF,Q2006124,
USHME,Q1012388,5.4580297646216795
USHGA,Q2212737,
USHOH,Q2727976,1.5461177820126435
USZHT,Q2288655,1.0162960985117824
USHO2,Q377521,1.4908620822674399
USH8F,Q79707,1.7917105888251248
USHB8,Q79912,1.4162552009462788
USHRK,Q2414338,
USHLQ,Q951266,
USHQD,Q2559867,1.1220668251417527
US8HD,Q3449464,1.0158762909050927
USHD6,Q483669,1.8658283482211784
USHB6,Q2023774,1.5411203611317745
USHO4,Q1007845,2.481459745656259
US8HL,Q2538888,1.6546741423963338
USHDE,Q955555,
USO2G,Q1021002,2.3504297203254
USHD2,Q482520,1.1652425388798104
USHD8,Q339064,1.4505166632543423
USQQD,Q2416009,1.6716538521651985
USHLM,Q1001742,0.8621196721452629
USLQD,Q964604,0.9045210398213658
USXGJ,Q3709216,
USOAD,Q867985,0.8882704187517231
USHO3,Q3448692,0.36995889081902683
USHSH,Q2417466,
USHLI,Q936919,
USHRM,Q963707,1.63282074825432
USXGP,Q596394,
USH2Y,Q2072070,0.8794862279244869
USHOC,Q2072070,
USHHL,Q2153091,
USHHQ,Q2550488,1.5519657362275376
USHLP,Q66767,
USOYG,Q2023761,0.9956191427358728
USHWW,Q66045,
USHWO,Q234453,4.797293855865218
USOYW,Q3240472,1.8483338120060069
USHSN,Q994828,
USJHT,Q964555,0.8190394628085697
USHTJ,Q2548455,0.7883049517055403
USHQT,Q2901483,0.3080184919397591
USH2O,Q631666,1.7729848634456005
USHCR,Q79507,
USL63,Q1932101,0.9123854865120287
USHYK,Q2273367,
USUJQ,Q1637790,
USHMI,Q1517828,
USHOM,Q79441,
US4GA,Q2101592,1.507405487139321
USHMH,Q2800331,1.3697850967173104
USHOR,Q486566,1.0586483292442608
USHMV,Q2481693,
USHST,Q280557,
USHWA,Q79700,2.313673159051928
USXGN,Q976567,
USYHQ,Q981126,0.7354664471901895
USHV6,Q129969,1.2967000239385296
USHNL,Q18094,0.9096238209984933
USHDX,Q923815,
USQHE,Q2609168,1.7774426101817875
USHKZ,Q982654,0.4140209027729599
USKSH,Q2418271,0.3943906262076704
USHNH,Q79525,
USHP7,Q604057,1.6565542630567593
US4OO,Q966387,1.6921507199810553
USHO7,Q482638,1.9149201413029493
USHPB,Q80144,
USHUP,Q429706,
USHVA,Q79950,
USHPR,Q80008,
USHJP,Q1512574,1.824459658863308
USHPI,Q925321,
US5QB,Q2463017,1.1163854835903595
USHP9,Q3449712,1.8210877153345728
USVOP,Q2121949,0.7488879389026043
USHXM,Q2028013,
USHPX,Q543560,
USHPW,Q502235,
USHPO,Q1992894,
USHOP,Q845461,
USQHK,Q1931995,1.5903757660187376
USHKN,Q1009192,0.7073984503241525
USH2K,Q980157,1.136200889377146
USKK5,Q1627686,1.5304068901347778
USHQM,Q990621,
USHJZ,Q2188971,0.8350318431985119
USHRW,Q767576,
USHXZ,Q979346,0.39954490532540593
USHQA,Q600761,
USHNW,Q1378011,
USHO6,Q2430308,0.8093928279040323
US9VH,Q778747,1.1933576054135502
USHRH,Q10751434,0.8957375127030409
USH5B,Q982068,3.584239846377248
US8GT,Q2901580,1.8287990737752644
USHSX,Q2025847,1.7477992443607602
USHM5,Q2442118,1.3015995008620982
USHSJ,Q1930466,0.6258803321825408
USHOT,Q79924,
USH6S,Q2024533,1.4713316345597012
USHP3,Q937736,1.77373233803584
USHKT,Q2303157,1.761620548221874
USHQQ,Q1931815,1.0555792129179582
USHTL,Q12429,
USHUL,Q913153,1.9118248285272048
USHUM,Q388503,
USHKA,Q80122,0.46433151606322215
USM6N,Q2230568,1.4849278525664749
USHQN,Q962428,
USHSM,Q1004374,
USHOU,Q16555,3.4968647703062006
US7HV,Q941172,1.2379042335119257
USHWR,Q2089472,
USZD6,Q2231389,1.3134840461559298
USHWB,Q2232828,0.36091800175365085
USOWX,Q972629,1.4312669922662544
USHWL,Q1631984,
USHW6,Q2740439,1.2191524417973756
USHX2,Q80009,0.5740769142741721
USHXE,Q2101850,0.7542120569990822
USH9K,Q2196058,1.7555820308367391
USYKL,Q2230935,1.6873535086990477
USXGA,Q1009987,
USHBI,Q1992774,
