LOCODE,wikidata_id,distance
HUROS,Q682563,1.2867843424749388
HUSAJ,Q855086,0.12764688904910867
HUSAL,Q189769,4.144153046428275
HUSBG,Q593314,1.1760775014621505
HUSKD,Q188247,1.1899658572049339
HURSP,Q668318,0.2505149103862137
HUSVR,Q843043,0.4567181460617072
HUSAS,Q154540,0.9705139360313719
HUSAT,Q116417,1.024136754007165
HU9SE,Q842971,1.1156713921849368
HUSIK,Q728438,2.071404059345054
HUSRY,Q911674,0.4910516179611898
HUSIO,Q245126,0.0
HUSOL,Q855073,1.971258182213554
HUSVK,Q854987,1.7608974269334552
HUSUE,Q680656,0.6607758849926378
HUSVS,Q843014,4.239176648930662
HUSZB,Q773203,2.487016003076094
HUSCY,Q854918,1.0715041770353588
HUSHA,Q780731,0.8073348991457369
HUSZR,Q130212,5.0514486356743425e-08
HUSZK,Q189761,1.178014732390378
HUSZD,Q390798,3.4123519182872557
HUSZS,Q377834,0.7545917572275586
HUSZG,Q604516,4.5548499752906695
HUSZC,Q854996,2.3766962687599107
HUSGH,Q784229,1.5198948175822404
HUSZM,Q740853,0.5398986345799289
HUSZI,Q373542,1.5752419729383302
HUSZO,Q429409,
HUTAB,Q302526,0.18379077663140805
HUTMS,Q607625,2.2498654894946384
HUTAP,Q288413,0.5960444701602299
HUTAT,Q329768,2.236555807769105
HUTAA,Q187821,4.954625957211402
HUTET,Q632080,1.2553286095944514
HUTFD,Q903177,0.564330665581233
HUTIZ,Q841603,0.45388223862925026
HUTZK,Q615233,0.5359008404049026
HUTZS,Q375097,1.608686111602298
HUTZV,Q278017,2.2319651871754704
HUTOJ,Q582209,0.6194774792713588
HUTOL,Q916987,1.0769132331022597
HUTNA,Q843021,1.1262116851921928
HUTOM,Q222782,
HUTKB,Q645567,0.26089618873196585
HUTOK,Q840986,1.8529042028127152
HUTUR,Q1064032,1.246846409721184
HUUDV,Q629412,
HUUHO,Q330171,2.4971111921839878e-08
HUUJH,Q330162,0.6324421163590948
HUUZA,Q603565,2.5209747633619923e-08
HUVAC,Q207408,1.4050076707795718
HUVAJ,Q1088783,0.33737342954270716
HUVAR,Q755681,0.5565922204743053
HUVSY,Q911600,1.760501238223089
HUVVR,Q843031,0.15690961987100568
HUVEC,Q36063,1.4676532474436117
HUVEL,Q1065977,0.9287459170343744
HUVEP,Q1183686,1.2468744561683296
HUVGY,Q843039,0.7791261056563119
HUVRP,Q1047661,0.5921860120182527
HUVZP,Q146317,2.2437619200937093
HUVIL,Q657642,0.5304784425644657
HUVIG,Q548097,1.6034196849769906
HUZAH,Q246723,1.265615696831719
HUZER,Q60037,1.5032926880535835
HUZRC,Q205607,1.5467045572787022
HUZSK,Q1088790,0.23613478947997826
IDABU,Q753347,
IDBJW,Q4193636,
IDTKG,Q65299509,
IDBGG,Q2107932,
ID5AN,Q7107313,2.2663473452647294
IDBDJ,Q14182,
IDBAJ,Q3667568,2.992655084602562
IDIBL,Q807000,1.7040972723324774
IDBNI,Q4857377,2.778912787211171
IDBTG,Q3670469,2.6809519329643794
IDNTI,Q4192395,
IDBLO,Q2907077,2.24744278664874
IDBOJ,Q3955907,2.636025057734806
ID5BO,Q7680880,0.32993891338848624
IDBOY,Q3691203,2.103020745991262
IDUOL,Q2482083,
IDCLG,Q2474681,5.221741820074031e-07
ID5CI,Q422577,3.686413008606523e-07
IDCIJ,Q565795,1.4314316355850185
IDCIR,Q3436281,3.9510932525334423
IDJAT,Q13092649,1.0892842461478902
IDETK,Q12482529,4.18457895590388
IDIGR,Q4250672,1.9693483481127823
IDJEM,Q17347332,
IDJEP,Q2662601,3.0525599303832083
IDJMB,Q7780218,3.678654181228382e-08
IDKBH,Q277062,5.203878407835086e-07
IDKGY,Q3964101,3.7758382768564047
IDKWA,Q12489610,1.8913902347495104
IDKEU,Q4079521,1.8594699905021468
IDKIS,Q6416420,5.226649509863385e-07
IDKNL,Q2141993,1.7070075744158668
IDKBU,Q4235910,
IDKUN,Q879867,5.211143575031803e-07
IDLBO,Q19746098,0.6316466100231944
IDLHT,Q13094580,7.759144229670994
IDLAM,Q3216779,3.798777325080764
IDLUV,Q14541518,
IDLKA,Q1805875,
IDLMJ,Q8370034,1.0437070976731264
IDLUW,Q2152993,
ID5MT,Q8496958,3.0621319217525316
ID5MA,Q887467,1.222565679273165
IDMAN,Q10904232,
IDMAR,Q6682229,0.48949209053328496
IDMXB,Q4194199,
IDMJI,Q13148962,1.9779203514246084
IDNAM,Q3504644,4.139193756669884
IDNRE,Q12499990,
IDNEG,Q2657710,1.0756916887092025
ID5NG,Q13095376,
IDNGW,Q10773354,2.940267306893714
IDNNX,Q12501004,
ID5PP,Q10778930,2.7240711157792923
IDPDG,Q7253,1.3258516843387382
ID5SS,Q10817819,1.490896880144855
IDPJA,Q12504448,7.419544765296863
IDPON,Q10850743,1.4196792391052397
IDPUR,Q1199917,1.3291481060747956
IDPWL,Q650908,
IDPUW,Q3504647,5.601020961529454
IDRGG,Q3261115,2.607187222433015
IDREM,Q2210615,
ID5SP,Q11314217,1.6418406595449018
IDSQN,Q1357603,
IDSXK,Q3474232,
IDSDK,Q5264945,0.724034648239694
IDSDJ,Q11544714,
IDSNG,Q646700,
IDSQG,Q770913,
IDSLE,Q2343135,0.030645165350711295
IDSRN,Q4300884,3.9794523068380308
IDSUO,Q4326429,1.6188622589370119
IDSWQ,Q4193005,
ID5SU,Q15073336,2.571144793923771
IDSUB,Q11462,1.932091570878175
IDTKN,Q4189818,4.123958690784747
IDTNB,Q3118749,
IDTJS,Q976062,
IDTRT,Q18715197,0.0037266391893418793
IDMGG,Q4923361,2.3107969378564093
IDTER,Q12519958,5.7173513150122725e-05
IDTBO,Q3183036,
IDTBL,Q4198216,0.0
ID5TR,Q2336568,2.2125819738124446
IDWED,Q3113794,1.2443235480121086
IDWNR,Q4988370,9.563479022977853
IDWON,Q4199800,
IDWNB,Q4989786,0.9326635034890306
IEATH,Q369911,2.9293529068628943
IEIBG,Q2528844,0.6162618289842126
IEIBL,Q252031,7.734091337450628e-08
IEBRG,Q2119844,1.1245247427742748
IEBDO,Q678018,0.7185801697527935
IEBTB,Q252020,1.090308499039832
IEBIR,Q865849,1.2649124109520367
IECDN,Q1043934,0.36954128404966535
IECOS,Q589390,0.557356200525638
IECRS,Q1003187,1.6786416297550169
IECMA,Q3775979,7.41795404324678e-08
IECEL,Q629881,1.0026210725229794
IECHA,Q1066722,1.4236745004480618
IECNE,Q632020,0.9757496916698044
IECMS,Q1095348,0.003709990515926394
IECLK,Q1102232,
IECLS,Q1102275,1.546905147341816
IEFGY,Q680518,1.1090181036327076
IECFN,Q855330,
IEDGS,Q2669536,1.1182124913628568
IEDCR,Q4168538,0.8917713811197112
IEDUB,Q1761,
IEDNL,Q2669890,1.0972905125525745
IEDOW,Q1267497,0.8197145164142792
IEENI,Q209128,1.7252274971970898
IEGGA,Q1530993,0.13811986043864075
IEKIY,Q2435120,1.9131141418216209
IEMIL,Q659655,1.374291309127278
IEMOY,Q2668865,1.453658002204639
IENAA,Q216038,1.7584539571902122
IENEN,Q918372,1.1550963163087502
IENWG,Q958397,1.123809900592564
IEPOR,Q1989246,2.005943297685559
IERNG,Q2346757,0.8329211283213546
IERON,Q677631,1.104722951684675
IESNN,Q611919,1.9799163991321433
IESKB,Q1930746,2.4317443629351665
IETUL,Q321091,1.1120530892227263
IEWAT,Q183551,1.5926126532814802
ILACR,Q126084,
ILAFU,Q152462,1.0505363159132
ILABB,Q2839248,1.5022817746839938
ILASH,Q171639,
ILAKL,Q60956,
ILBAT,Q208725,
ILBBR,Q152467,0.2909255467273413
ILCAE,Q1615560,2.4227544470563367
ILDIM,Q152396,0.48762857431723794
ILGDA,Q921505,1.6111810785982936
ILHAD,Q471886,
ILHFA,Q41621,2.591722241183562
ILKLS,Q152436,2.2402751013894404
ILKIG,Q152406,0.8272129961491507
ILKMO,Q152567,0.6772503437405958
ILKNO,Q152501,1.5894696540203197
ILKSW,Q327413,
ILKIY,Q152387,0.04031662323982601
ILLOD,Q207540,1.575739740196567
ILTAR,Q152385,1.1679455341794103
ILMIG,Q168337,1.6854608587287305
ILMOD,Q165867,3.998403711540782
ILNHY,Q167749,0.9456309838644983
ILNAZ,Q430776,0.3082575610221799
ILNHR,Q135432,1.1050296242722826
ILNAT,Q192225,1.0773494492705886
ILNET,Q167649,8.042579590538452e-08
ILOFA,Q167632,7.345525009716062e-08
ILOYH,Q950347,3.696202975816011e-08
ILPET,Q190828,4.8544477561408035e-08
ILRHT,Q167617,1.100773603491702
ILRMG,Q192807,2.6690238766710905
ILRAM,Q845866,0.7199651032438673
ILRML,Q221447,1.6853872829932393
ILREH,Q207350,1.1572992655376129
ILSKH,Q168330,2.418713238219605
ILTIB,Q151920,1.3963410396271732
ILTCL,Q168215,
ILUMM,Q168245,0.25242435627829146
ILYVE,Q167677,4.858814045726979e-08
ILYEH,Q1000887,4.8554697066460905e-08
INABH,Q490878,2.448668807817707
INIXA,Q170454,
INAGR,Q42941,
INAMD,Q1070,3.9913812121309813
INMUM,Q223517,5.091203758897904e-08
INAJL,Q192379,
INAJI,Q200049,2.0728308099137736
INAKD,Q213014,
INALG,Q201832,1.3638962785790816
INALW,Q2722762,1.645875523177744
INABN,Q584008,1.0349679683043111
INATQ,Q48403,
INU4P,Q584515,0.49439658759685534
INAKV,Q588924,0.0
INARI,Q589083,5.182086421756839e-08
INARR,Q588767,
INATT,Q3440891,
INAWM,Q200713,1.444270417041231
INBBM,Q590751,0.5164555847160948
INBHH,Q638621,1.0959401747926623
INBDR,Q3595293,
INBGU,Q622827,
INBAL,Q638695,0.49805700983882983
INBRR,Q612328,0.47272605690042624
INBDA,Q257622,
INBRT,Q712015,0.35271693489537614
INBAE,Q709267,2.5132029637129545
INBEK,Q213026,
INBMR,Q808365,
INBAR,Q711996,1.7631600714278715
INBTD,Q709319,2.3229131903335225
INBEE,Q814033,1.8448628241610183
INIXG,Q270176,
INBEP,Q429063,
INBET,Q12442470,
INBEL,Q12442470,1.7611314146084152
INBHA,Q559834,0.6632875605744991
INBRU,Q760153,6.8986025908748e-08
INBHU,Q242992,0.41660446783656613
INBYD,Q4901615,1.1069574056893927
INBHM,Q2483868,
INBHL,Q760146,
INBMV,Q757853,0.005125237759107691
INBWN,Q645725,
INBW2,Q796669,
INBHO,Q80989,2.513061955230541
INBHJ,Q798382,
INBID,Q461922,
INBKB,Q200718,
INBRI,Q200718,1.6735129835680143
INPAB,Q3639927,
INBLM,Q862141,
INBSC,Q861827,0.3691781819950008
INCSM,Q859113,0.5018275165975556
INIXC,Q43433,0.5865487009006889
INCHA,Q861194,0.0
INCPU,Q888769,1.206549461671155
INCHH,Q1071519,2.034505125432837
INCPL,Q1117869,0.5112445465626841
INCLX,Q1193800,
INCHT,Q11198998,1.80662040431872
INCHO,Q41827,0.9953794934484398
INCJB,Q9885,
INCOH,Q313640,
INCNR,Q278964,2.4288905029340966
INCDL,Q279951,
INDAD,Q2760659,0.005073158576200976
INDHU,Q1190226,
INDAI,Q169997,
INDAT,Q1192238,2.7149205026794623
INDWK,Q5242368,
INDEL,Q1353,
INDEW,Q1266413,1.0062005754612726e-07
INDBD,Q244159,
INDPM,Q325951,0.5185483296856945
INDPI,Q9894,1.175075798257201
INDHW,Q3852743,1.276993356404315
INDHR,Q2761956,
INDHK,Q1263568,0.5035170400358191
INDHO,Q1264412,3.7968035586988305
INDLE,Q773603,3.467946442490873e-08
INDIB,Q1266637,
INDMU,Q867111,
INDIL,Q853945,3.931063592220058
INDUR,Q5088,
INDWA,Q817247,
INEOR,Q1525338,1.8269490717242434
INELU,Q1003496,1.331595244091451
INERO,Q9824,1.025859639332176
INETA,Q1525330,0.4946402039629718
INFBD,Q200663,
INFBE,Q200663,2.46538459642967
INFRD,Q1780350,1.0271146548729968
INFIR,Q652098,0.007391202170854782
INGAL,Q5518518,
INGIN,Q41543,1.7678050283284727
INGDH,Q11910,3.4832081558301082
INGAT,Q186141,0.4952223567944219
INGAI,Q5527793,
INGAY,Q251329,
INGZB,Q207098,1.629164587533237
INGHA,Q1707463,
INGAH,Q1708114,3.2993378688932387
INGOL,Q1708160,0.900612305010872
INGDA,Q1707857,1.8453839404069998
INGOP,Q5584396,2.064935784534969
INGNO,Q2711899,3.777175744091966
INGUA,Q1708042,1.4978721095319634
INGUX,Q2038816,
INGTR,Q3120966,
INGGN,Q238508,8.077494077062823e-08
INGAW,Q199605,
INGWL,Q158467,2.6436053923640577
INHAL,Q12460009,
INHGH,Q1707848,7.441171334230345e-08
INHAO,Q1708143,0.49505469239863675
INHAS,Q47264,2.18072591758892
INHDR,Q760056,1.6418399920119473
INHGL,Q55613755,
INHOS,Q928349,1.7255839051009663
INHOW,Q205697,6.824772560874551
INIMF,Q208097,
INIDR,Q66616,1.490432702871693
INISP,Q15228863,0.15510750767029824
INITA,Q41128,0.33055647556023743
INJLR,Q200878,
INJBD,Q2007967,1.848946956695363
INJIG,Q1026903,
INJAI,Q66485,4.966397360034647
INJSA,Q242898,
INJUC,Q33377,
INJAL,Q30951,
INJAN,Q30771,5.080384001671927e-08
INJAO,Q1025468,2.4947744747849225
INJPG,Q1949125,
INIXJ,Q255455,3.696647544345558
INJGA,Q1154,
INIXW,Q200054,3.422541624328066e-08
INJWA,Q6161281,
INJPR,Q1025475,2.275485361065713
INJJN,Q1006350,0.8891645361997097
INJIN,Q1807935,0.2505372229249535
INJDH,Q200019,4.955266574914369
INJDA,Q2758600,
INJBN,Q2286929,
INJRH,Q1937201,
INJUN,Q11864,0.5054615320463867
INKAG,Q2442675,0.5124634230083306
INKAK,Q59018,
INKLE,Q5457414,0.00036897489722584125
INKLY,Q366754,
INKCP,Q212332,1.0038063389371503
INKNU,Q66568,
INKKM,Q222267,
INKPT,Q781354,1.511971496252701
INKRD,Q2445542,0.36890778634834787
INKRK,Q277258,
INKJT,Q2283155,1.1435653828866919
INKAR,Q817218,3.643492623187554e-08
INKRW,Q2727978,
INIXK,Q599414,
INHJR,Q178948,
INKBT,Q1740527,
INKGR,Q588477,1.0544936535360332
INKHE,Q775759,0.34236789271956647
INKHK,Q48727950,2.3614853481377924
INKPL,Q12422734,1.4531802180757551
INKWA,Q6403040,
INKOC,Q1800,1.827508625044527
INKOD,Q2239007,
INKDR,Q1006282,0.5189623665671792
INKTU,Q330531,
INVPT,Q2244024,0.5197476082496157
INKYD,Q3534941,0.4082669561614086
INKUL,Q83661,1.151457956232315
INKBM,Q913399,8.225282472850796e-08
INKNL,Q6444198,
INKUS,Q825673,0.9473693552700398
INLAT,Q61394,3.522084039262859e-08
INIXL,Q230818,
INLKO,Q47916,
INLUH,Q200123,
INMAC,Q845662,1.8443416873023923
INIXM,Q228405,1.5415498462765942
INMDT,Q2242785,1.130228480347366
INMPE,Q15243710,1.087485151361582
INMHA,Q1924998,
INMPI,Q2287173,0.49541529559889513
INMRK,Q956893,
INMNI,Q83443,6.907029520253109
INMAN,Q1922275,4.281618353918161
INMNS,Q2573916,0.489911778247736
INMAT,Q200311,
INMYD,Q339986,2.59123108927722
INMED,Q12447537,5.03987079288299e-08
INMER,Q200237,
INMTT,Q198131,0.6409103731531234
INMOG,Q259030,1.875100544169896
INMHI,Q1949069,
INMOR,Q330643,5.439491198064924
INMOB,Q2087713,8.137243682799702e-08
INMRE,Q3523096,
INMOE,Q1784846,1.846592925275833
INMNB,Q6935588,
INMUN,Q2234250,
INMUG,Q36796,0.30813257883671635
INMZA,Q2768828,
INMZU,Q1453196,
INMYQ,Q10086,
INNDD,Q219039,0.3424923343396544
INNGA,Q11938328,0.29224421547549717
INNGC,Q847606,0.5204179709830993
INNAG,Q1513,
INNJD,Q2543489,0.4906344484125165
INTNN,Q9923,8.16061225434268e-08
INNPG,Q6962040,
INNDC,Q855122,
INDID,Q855122,3.506539677572986e-08
INNVS,Q1922248,2.8030264254168875
INNER,Q12063672,0.788021854078453
INNEM,Q941901,0.33798276647434056
INNEL,Q61434,
INICD,Q987,1.767838486314472
INNVY,Q2326755,
INNID,Q2563407,0.5120386503581662
INNDA,Q278204,0.4927908259406772
INONG,Q1920249,0.0
INGJT,Q2247454,0.5043166626631385
INPAD,Q1006240,0.6922034475854467
INPKN,Q298706,1.1424171936368488
INPLG,Q949907,8.124005823657803e-08
INPLS,Q2734083,0.954458635934323
INPLD,Q4046905,1.6541100847138464
INPAI,Q6634626,0.9299751066077064
INPNA,Q882172,1.2321111329677201
INPAP,Q139706,
INPNI,Q139706,0.5639193324416716
INPVL,Q297511,0.3689728375367843
INIXP,Q1647167,
INPAT,Q80484,
INPBR,Q1025402,5.181311795489629e-08
INPLN,Q1936947,0.3694180535262723
INPIL,Q1197824,3.2593595893796237
INPGU,Q55630059,0.6660433320167537
INPOL,Q298780,1.272112432400567
INPNY,Q639421,2.0700457506067056
INPNN,Q2568315,
INPBD,Q6419912,
INIXZ,Q203476,
INPTJ,Q2724388,0.9250575150521314
INPUK,Q921719,8.178701959242635e-08
INPUL,Q2117793,
INPNQ,Q1538,
INPUT,Q1068595,
INRDP,Q65089751,
INRJA,Q1639492,
INRAH,Q3813162,1.476526253507128
INRIR,Q863683,0.4995156671332271
INRAJ,Q11854,2.1584218299356905
INRJU,Q2734999,1.8775378183374427
INIXR,Q174461,0.6314500793962786
INRTM,Q652376,1.70469708540401
INRTC,Q1922257,
INRXL,Q2087576,
INRGN,Q720932,0.36065163413007617
INREW,Q1000495,
INREA,Q1949364,7.516657633992996e-08
INRHA,Q15272986,2.32998668909922
INROH,Q1453180,2.4607072279931343
INRPN,Q2341875,2.39865797832826
INSRE,Q242895,
INSXV,Q9863,
INSAA,Q2228906,0.5030781614015962
INSAG,Q429215,1.0242058607391578e-07
INSAN,Q2441398,4.89392130924377e-08
INSTA,Q581562,
INSTM,Q581562,5.110398114871474e-08
INSTN,Q58794,1.7451078577203873
INSAV,Q7428379,5.037670630542581e-07
INTSM,Q946827,2.088707870422649
INSHD,Q2484025,0.3691598810711263
INSH2,Q2450994,0.32337960210736344
INSHL,Q207752,
INSHV,Q2036966,3.692636782029058e-08
INSHR,Q2229686,0.5163662695662407
INSKR,Q33334,1.141522648663165
INSIL,Q5087,0.4963968810735856
INSLV,Q3961069,
INGUR,Q2718731,0.8137316184805099
INNKI,Q2724534,0.0
INSIO,Q940829,7.681810809839746e-08
INSIT,Q922701,8.087761661906307e-08
INSVK,Q2061870,1.8303118688567503
INQSL,Q462766,0.4879472373092748
INSOL,Q237847,1.4648816654221568
INSNL,Q7560850,
INSON,Q41561,1.4778277586410522
INSXR,Q170115,
INSRP,Q2547993,0.3687673905354832
INSTV,Q4629,4.300333104048435
INTJA,Q766933,
INTEI,Q13221,
INTHN,Q207749,2.241472114276416
INTJV,Q41496,
INTHR,Q163798,0.8175969511811161
INTSK,Q2249428,1.3693379237297114
INTRI,Q207754,4.888198478876965
INTIR,Q1436816,
INTUP,Q836527,2.896179567736918
INTRU,Q2722267,0.3644140973785825
INTRL,Q608181,7.228026544356747e-08
INTVI,Q162830,4.109271464111494
INTMP,Q3595610,
INUDR,Q200340,
INUDH,Q1938135,0.48358027842894746
INUJJ,Q200119,1.082467450047964
INURA,Q1113891,1.904801675532736
INBDQ,Q11909,0.0
INVSD,Q302654,5.0684389730629736e-08
INVPI,Q2087696,7.380600515730904e-08
INVNS,Q79980,2.0531578024951695
INVGM,Q978780,0.6334779420105149
INVVA,Q518791,
INVHA,Q1637471,1.5019580999726811
INVIA,Q2234286,0.3691734267563037
INVGA,Q200017,
INVTZ,Q200016,4.090951841708035
INVSG,Q2452712,0.0
INWAS,Q2299018,0.0
INYAN,Q277322,8.009151303344075e-08
INYAV,Q280709,3.479451971735412e-08
INYCD,Q9878,3.5536048539945027
INZIR,Q2317411,0.31950431315424327
IQBAL,Q1029645,1.9853280506191053
IQBSR,Q48195,
IQCHA,Q870475,1.5871080621181042
IQKAR,Q199909,
IQKIK,Q173310,
IQKFA,Q186234,
IQMAN,Q1382440,
IQNJF,Q168193,6.293047523922856
IQNSR,Q38811,0.9857069982099975
IQRMD,Q192961,
IQSYH,Q191204,
IQTJI,Q767525,3.132022412079982
IQTAF,Q990427,1.3872979948051103
IQZAO,Q167800,1.970817572296904
IRABD,Q63049,
IRABR,Q643359,1.4847595231052078
IRAEU,Q4359113,6.224598330142446
IRAHR,Q911727,1.2884775604832928
IRARA,Q212628,1.876368377022876
IRADU,Q180103,
IRASA,Q643944,1.282483081322248
IRASR,Q645855,
IRBBL,Q643187,
IRBAJ,Q4121917,
IRBXR,Q106636,
IRBND,Q154814,2.477461566266009
IRBAZ,Q210885,1.0588170441731974
IRBRG,Q2161178,1.0319600873204844
IRXBJ,Q193806,
IRBOR,Q720683,2.878314146371436
IRBRJ,Q605454,8.304009066254455
IRBUZ,Q158928,0.4077032514458664
IRCI3,Q862466,1.3670080863313063
IRDAM,Q745055,2.1956078035295907
IRESL,Q862519,1.3822456893923554
IRFR7,Q5948920,0.7896716374879018
IRFAZ,Q721034,1.5639602433303676
IRGBT,Q188155,6.495013188523139
IRHDM,Q28587,
IRHOR,Q888643,
IRIIL,Q499470,6.368950576176538
IRIFN,Q42053,
IRJAK,Q719781,
IRJRT,Q720007,2.6543372264906946
IRDJU,Q720079,2.908763273754388
IRQKC,Q36529,1.9397501752752917
IRKAS,Q240475,
IRKER,Q171714,
IRKHO,Q458396,
IRKHS,Q5858099,
IRKOR,Q2407931,2.1907985879942715
IRLFM,Q740660,3.6585999502200677
IRLRR,Q721029,
IRMEB,Q664115,4.016314135531371
IRPFQ,Q720064,0.9852498465180758
IRWPS,Q129072,
IRQAZ,Q181578,2.1151227544017215
IRQSM,Q888344,
IRRJN,Q575804,
IRRZR,Q951051,
IRRAS,Q178373,
IRSAB,Q765553,0.4789158921325509
IRSFN,Q75574,1.8488129313765453
IRSDG,Q272093,
IRCKT,Q765536,
IRSIX,Q168843,
IRSVH,Q765518,2.542398327084047
IRSEM,Q203045,1.849185661992977
IRSEK,Q386649,1.6797495972858534
IRSHA,Q605002,3.6156475302016435
IRSYZ,Q6397066,
IRSRJ,Q605224,
IRTCX,Q767820,
IRTBZ,Q80053,
IRTHR,Q3616,3.6984380454853985
IRUIM,Q179665,0.170836095341582
IRYAS,Q383129,1.84772677745062
IRAZD,Q182394,
IRACZ,Q139024,
IRZAH,Q140561,
IRZAN,Q146699,1.4899785627324191
ISDAL,Q921052,0.6535890724263494
ISGRI,Q472822,0.9054621530385955
ISHVK,Q2292590,7.58954041576734e-08
ISHVO,Q938046,1.8271299650181378
ISKEF,Q170693,2.002631492258308
ISREY,Q1764,0.7814588627937973
ITAOM,Q30021869,0.8913768721740581
ITBBD,Q30021904,0.15494257357323382
ITQ22,Q30021907,0.5843138785590246
ITATR,Q30021909,1.3288089638907878
ITACA,Q30021913,
ITAC4,Q30021921,0.7908118865694594
ITARR,Q30021924,0.7044029593925658
ITAC2,Q30021926,0.9233878301500722
ITACL,Q30021927,1.2326089593887217
ITAIO,Q30021930,0.7833315699421365
ITAQF,Q30021935,1.3074820033641446
ITAC5,Q30021936,1.285245052447778
ITACU,Q30021937,3.9667917449076198
ITAUP,Q30021943,1.0366488315383917
ITAQT,Q30021948,1.249749085476385
ITACS,Q30021950,0.8778121227763123
ITOCE,Q30021952,0.22668248914990657
ITADF,Q30021954,0.9018707110840287
ITACQ,Q30021956,1.9787333662147166
ITACI,Q30021962,0.8937571921847193
ITB7A,Q30021966,0.5845785858565716
ITZCF,Q30021967,0.3454559513896383
ITADM,Q30021970,1.2430974270367547
ITARA,Q34615,0.0
ITARO,Q30021973,
ITAFF,Q30021974,2.861462751542826
ITAFR,Q30021977,
ITAAZ,Q30021979,0.3460494016015878
ITAG3,Q30021980,0.6732193598292341
ITAGA,Q30021997,0.697854953343487
ITAGL,Q30022000,0.5066539864941968
ITAGI,Q30022003,2.0032242649841656
ITNTU,Q30022004,0.5813921255072277
ITAGQ,Q30022006,0.9236077889636763
ITAGO,Q30022007,0.6254873100710123
ITRR9,Q30022009,0.5848041090053714
ITAGZ,Q30022012,0.21096042691763586
ITAGD,Q30022013,0.2577712649287418
ITAOG,Q30022014,0.2614633506047493
ITAGB,Q30022017,0.864733576035575
ITACN,Q30022019,1.2378125357910135
ITAGR,Q13678,1.0734280741769964
ITAGP,Q30022020,0.6291364897209972
ITAUO,Q30022021,0.7286116839904321
ITAGU,Q30022023,0.9459019749871541
ITACZ,Q30022024,0.7507659689277945
ITAFI,Q30022032,1.052735517709764
ITZCG,Q30022041,1.1764433509265593
ITALR,Q30022043,2.186702108154533
ITALA,Q30022047,
ITZCH,Q30022054,0.6050430867907037
ITALS,Q30022056,0.43824961978272065
ITAL7,Q30022057,1.840525440605847
ITLBA,Q30022058,1.4293159294218696
ITABE,Q30022062,0.4554556339154469
ITABL,Q30022065,0.9916396418913996
ITDOD,Q30022072,0.9468075271138702
ITAVA,Q30022076,
ITABT,Q30022080,0.9045121308857442
ITADT,Q30022082,1.0624036167309856
ITAI3,Q30022085,1.9600702045993659
ITLBI,Q30022087,0.5974693150877097
ITABG,Q30022090,2.067016574460782
ITAJA,Q30022091,1.5543464965528773
ITABN,Q30022093,
ITABI,Q30022095,0.7716807278055362
ITASU,Q30022096,1.0378557540883977
ITALB,Q30022097,
ITAL9,Q30022099,0.9295985914490238
ITASG,Q30022100,1.6043852456837946
ITABZ,Q30022103,0.7075721434303077
ITALC,Q30022106,
ITEAL,Q30022108,0.9708466067520114
ITALE,Q6088,2.165507027946803
ITAZ7,Q30022114,0.7799912869109769
ITZKH,Q30022119,1.1649025505677244
ITA8O,Q30022120,0.5957627551411077
ITAFS,Q30022121,1.3143681659080695
ITAHO,Q30022122,1.1030207769824938
ITANO,Q30022128,
ITAB5,Q30022129,1.0443823470206735
ITALF,Q30022134,0.8032349482181541
ITZCJ,Q30022136,0.8095817158956986
ITAL4,Q30022143,0.8432250609264078
ITAS6,Q30022144,0.5871945720352216
ITALM,Q30022147,0.6167598725811064
ITZSL,Q30022148,1.6356700534241813
ITA5B,Q30022150,1.0631362049287063
ITALO,Q30022151,0.8219222752636766
ITNAN,Q30022153,0.9242459219595711
ITITA,Q30022155,1.5464717620019774
ITZCI,Q30022160,0.7165436710493487
ITAVM,Q30022162,1.3505363655708873
ITILL,Q30022163,0.3881610990652923
ITALV,Q30022165,2.081683406678019
ITAL8,Q30022169,1.3248008672451603
ITAMO,Q30022171,1.4712921346259265
ITAIV,Q30022172,0.6339117280268003
ITAL3,Q30022176,0.30749249492052955
ITAPO,Q30022177,0.807416186438717
ITABD,Q30022181,0.6649878276513714
ITABR,Q30022184,1.2448915523911919
ITAMA,Q30022186,0.2660949623578689
ITADL,Q30022187,0.6739299892123549
ITAMT,Q30022188,1.0470844897522997
ITAM8,Q30022189,1.1134843170378623
ITAMB,Q30022195,
ITAG4,Q30022197,1.3650148515739817
ITAME,Q6238,0.3919953883172225
ITAM7,Q30022202,0.30861013465635256
ITAPZ,Q30022203,
ITAN4,Q30022204,0.4190389070854434
ITANA,Q30022206,
ITANT,Q30022208,1.188328338705507
ITAOI,Q3415,2.2887617615513354
ITXAN,Q30022211,0.3342132219988928
ITHJT,Q30022212,2.218259147467695
ITAZO,Q30022214,1.900202890036047
ITADA,Q30022216,0.9077464008067774
ITADR,Q49280460,
ITAGE,Q30022226,1.3556798893567215
ITHIA,Q30022227,1.2012904425408322
ITANG,Q30022230,0.8873070301304281
ITZCN,Q30022233,0.6341738330779417
ITGZS,Q30022234,1.4807448968909456
ITANN,Q30022238,1.4856127305683329
ITZCP,Q30022241,1.1542926830748008
ITATN,Q30022243,0.7252287727586472
ITAPC,Q30022255,1.1661949492295214
ITANZ,Q30022260,0.5031764666810805
ITADE,Q30022261,1.973216178869438
ITXCC,Q30022264,1.0918144408690038
