actor_id,lat,lng,datasource_id
IE TLN,540500,-68167,UNLOCODE:2023-2
IE TYA,531333,-83667,UNLOCODE:2023-2
IE UTN,527167,-75833,UNLOCODE:2023-2
IE WRL,518500,-85500,UNLOCODE:2023-2
IE WAT,522500,-71000,UNLOCODE:2023-2
IE WCQ,522500,-71000,UNLOCODE:2023-2
IE WGI,522667,-69833,UNLOCODE:2023-2
IE WGH,520000,-83333,UNLOCODE:2023-2
IE WVI,518333,-101667,UNLOCODE:2023-2
IE WHO,519333,-84333,UNLOCODE:2023-2
IE WTN,533833,-64000,UNLOCODE:2023-2
IL ABU,318000,351000,UNLOCODE:2023-2
IL ADI,321333,349000,UNLOCODE:2023-2
IL AFU,326000,352833,UNLOCODE:2023-2
IL AKK,329167,350667,UNLOCODE:2023-2
IL AHG,327500,352167,UNLOCODE:2023-2
IL ABB,327167,351667,UNLOCODE:2023-2
IL AIM,327167,351333,UNLOCODE:2023-2
IL ALU,327000,355333,UNLOCODE:2023-2
IL AMD,329167,355333,UNLOCODE:2023-2
IL AMI,331833,356333,UNLOCODE:2023-2
IL AMR,329333,354500,UNLOCODE:2023-2
IL AMM,317500,351333,UNLOCODE:2023-2
IL IAD,312500,352167,UNLOCODE:2023-2
IL ARB,328000,354833,UNLOCODE:2023-2
IL ASU,321833,348000,UNLOCODE:2023-2
IL ASA,309500,347000,UNLOCODE:2023-2
IL BXQ,318167,346500,UNLOCODE:2023-2
IL ASB,318167,346500,UNLOCODE:2023-2
IL CXQ,318167,346500,UNLOCODE:2023-2
IL ASF,318167,346500,UNLOCODE:2023-2
IL ASM,318167,346500,UNLOCODE:2023-2
IL ASL,318000,346500,UNLOCODE:2023-2
IL MAS,318167,346500,UNLOCODE:2023-2
IL MLA,318167,346500,UNLOCODE:2023-2
IL OVO,318167,346500,UNLOCODE:2023-2
IL OVS,318167,346500,UNLOCODE:2023-2
IL AST,318167,346500,UNLOCODE:2023-2
IL AYL,326500,355667,UNLOCODE:2023-2
IL ATT,326833,349333,UNLOCODE:2023-2
IL AVG,317000,347333,UNLOCODE:2023-2
IL AVI,323500,348667,UNLOCODE:2023-2
IL ALV,318333,350167,UNLOCODE:2023-2
IL AYA,319000,347667,UNLOCODE:2023-2
IL AZO,320167,348000,UNLOCODE:2023-2
IL BHN,323500,350167,UNLOCODE:2023-2
IL BAG,324167,350333,UNLOCODE:2023-2
IL BAR,330500,354333,UNLOCODE:2023-2
IL BKN,321000,351167,UNLOCODE:2023-2
IL BHE,323167,350000,UNLOCODE:2023-2
IL BSH,325833,350167,UNLOCODE:2023-2
IL BRZ,322000,348667,UNLOCODE:2023-2
IL BEE,319333,348333,UNLOCODE:2023-2
IL BER,314167,344833,UNLOCODE:2023-2
IL BEY,320500,349167,UNLOCODE:2023-2
IL BVQ,317667,347167,UNLOCODE:2023-2
IL BBE,321833,349167,UNLOCODE:2023-2
IL BHA,318833,349000,UNLOCODE:2023-2
IL HIL,332000,356000,UNLOCODE:2023-2
IL BJN,329500,353667,UNLOCODE:2023-2
IL BEI,314500,347667,UNLOCODE:2023-2
IL BE8,319667,349500,UNLOCODE:2023-2
IL MJO,328167,359167,UNLOCODE:2023-2
IL BYA,323667,348500,UNLOCODE:2023-2
IL BTZ,326833,355667,UNLOCODE:2023-2
IL BEN,319500,349000,UNLOCODE:2023-2
IL BBK,320833,348500,UNLOCODE:2023-2
IL BTD,320000,348167,UNLOCODE:2023-2
IL BEA,318333,348000,UNLOCODE:2023-2
IL BEH,319333,347667,UNLOCODE:2023-2
IL BNY,325333,349167,UNLOCODE:2023-2
IL BTH,327333,351833,UNLOCODE:2023-2
IL BOR,327167,350000,UNLOCODE:2023-2
IL BET,325000,355000,UNLOCODE:2023-2
IL BSE,317333,349833,UNLOCODE:2023-2
IL BYE,322500,348500,UNLOCODE:2023-2
IL BZA,317667,351667,UNLOCODE:2023-2
IL BZT,330667,351333,UNLOCODE:2023-2
IL BGV,325167,349333,UNLOCODE:2023-2
IL BNA,320167,349000,UNLOCODE:2023-2
IL BNE,317833,347667,UNLOCODE:2023-2
IL BBR,320833,348333,UNLOCODE:2023-2
IL DAR,318167,316833,UNLOCODE:2023-2
IL BDR,322500,349000,UNLOCODE:2023-2
IL BRE,317667,347833,UNLOCODE:2023-2
IL CAE,324833,348833,UNLOCODE:2023-2
IL DFN,332167,356333,UNLOCODE:2023-2
IL DAK,326833,350333,UNLOCODE:2023-2
IL DIY,325833,350667,UNLOCODE:2023-2
IL DAN,332333,356500,UNLOCODE:2023-2
IL DEG,327000,355667,UNLOCODE:2023-2
IL DVI,314167,348333,UNLOCODE:2023-2
IL DIM,310667,350333,UNLOCODE:2023-2
IL DOR,315000,346500,UNLOCODE:2023-2
IL EIL,328333,354000,UNLOCODE:2023-2
IL EIG,314500,353667,UNLOCODE:2023-2
IL ENS,324500,350000,UNLOCODE:2023-2
IL EIN,317000,347167,UNLOCODE:2023-2
IL 2LL,328000,357333,UNLOCODE:2023-2
IL EHF,324000,348833,UNLOCODE:2023-2
IL EMU,317500,346667,UNLOCODE:2023-2
IL ENH,325667,353833,UNLOCODE:2023-2
IL EHA,313333,347000,UNLOCODE:2023-2
IL OST,317833,350000,UNLOCODE:2023-2
IL EVS,315667,347500,UNLOCODE:2023-2
IL EVE,322667,348833,UNLOCODE:2023-2
IL GAA,322333,348167,UNLOCODE:2023-2
IL GNE,325167,353333,UNLOCODE:2023-2
IL SHM,324500,349500,UNLOCODE:2023-2
IL GSO,319333,347500,UNLOCODE:2023-2
IL GYV,317833,347167,UNLOCODE:2023-2
IL GAN,320167,348167,UNLOCODE:2023-2
IL GAT,320667,348667,UNLOCODE:2023-2
IL GDA,318000,347833,UNLOCODE:2023-2
IL GEF,317500,348833,UNLOCODE:2023-2
IL GEZ,318667,349167,UNLOCODE:2023-2
IL GIN,319500,349000,UNLOCODE:2023-2
IL GBI,318667,348000,UNLOCODE:2023-2
IL GHM,323833,349167,UNLOCODE:2023-2
IL GIV,320833,349167,UNLOCODE:2023-2
IL GKT,320167,349333,UNLOCODE:2023-2
IL GVS,320667,348333,UNLOCODE:2023-2
IL GSC,320667,348333,UNLOCODE:2023-2
IL GLI,321500,348167,UNLOCODE:2023-2
IL GRO,299333,350667,UNLOCODE:2023-2
IL 8UH,331667,354333,UNLOCODE:2023-2
IL HAO,323667,349167,UNLOCODE:2023-2
IL HAB,326333,349333,UNLOCODE:2023-2
IL HDR,323500,349000,UNLOCODE:2023-2
IL HDD,319667,349333,UNLOCODE:2023-2
IL HFA,328000,349833,UNLOCODE:2023-2
IL HBT,328000,349833,UNLOCODE:2023-2
IL HFM,328000,349833,UNLOCODE:2023-2
IL MEH,328000,349833,UNLOCODE:2023-2
IL OVR,328000,349833,UNLOCODE:2023-2
IL HZ8,310833,346500,UNLOCODE:2023-2
IL HAA,330833,351667,UNLOCODE:2023-2
IL HAT,329833,355500,UNLOCODE:2023-2
IL HYV,326000,352000,UNLOCODE:2023-2
IL HAE,312333,347167,UNLOCODE:2023-2
IL HZR,329667,355333,UNLOCODE:2023-2
IL HAZ,326500,351167,UNLOCODE:2023-2
IL IHA,321667,348333,UNLOCODE:2023-2
IL HHS,321500,348833,UNLOCODE:2023-2
IL HOL,320000,347500,UNLOCODE:2023-2
IL HUL,318333,348833,UNLOCODE:2023-2
IL JUL,316833,346500,UNLOCODE:2023-2
IL CAB,330167,351500,UNLOCODE:2023-2
IL KKN,327500,-353500,UNLOCODE:2023-2
IL KAQ,321000,349667,UNLOCODE:2023-2
IL KFS,321500,349167,UNLOCODE:2023-2
IL KAN,317833,347333,UNLOCODE:2023-2
IL KY7,318333,349167,UNLOCODE:2023-2
IL CML,329167,353000,UNLOCODE:2023-2
IL KAZ,324833,351000,UNLOCODE:2023-2
IL KAU,328167,149667,UNLOCODE:2023-2
IL AZA,314833,345333,UNLOCODE:2023-2
IL KBN,318500,349333,UNLOCODE:2023-2
IL KBL,331667,356000,UNLOCODE:2023-2
IL KGI,332333,355667,UNLOCODE:2023-2
IL MAC,327833,351167,UNLOCODE:2023-2
IL KHN,318833,347667,UNLOCODE:2023-2
IL KFA,321667,349000,UNLOCODE:2023-2
IL KMA,328833,350833,UNLOCODE:2023-2
IL KSV,321667,349000,UNLOCODE:2023-2
IL SZO,332000,356500,UNLOCODE:2023-2
IL VVL,323833,348833,UNLOCODE:2023-2
IL VRA,330000,352667,UNLOCODE:2023-2
IL YON,323167,-349333,UNLOCODE:2023-2
IL KRM,312000,342833,UNLOCODE:2023-2
IL KZR,320500,348333,UNLOCODE:2023-2
IL KFN,322667,348667,UNLOCODE:2023-2
IL H6K,319000,350333,UNLOCODE:2023-2
IL KLS,321667,349000,UNLOCODE:2023-2
IL KTH,326833,354167,UNLOCODE:2023-2
IL KTD,319667,349167,UNLOCODE:2023-2
IL KFV,323667,348667,UNLOCODE:2023-2
IL ETI,320667,349333,UNLOCODE:2023-2
IL KTZ,330167,356833,UNLOCODE:2023-2
IL KID,318000,348000,UNLOCODE:2023-2
IL KNR,327333,355667,UNLOCODE:2023-2
IL KTM,318000,351167,UNLOCODE:2023-2
IL HM2,318500,348167,UNLOCODE:2023-2
IL KIG,316000,347667,UNLOCODE:2023-2
IL KMO,328333,350833,UNLOCODE:2023-2
IL KNO,320500,348500,UNLOCODE:2023-2
IL KIT,327167,351167,UNLOCODE:2023-2
IL KIY,328333,350667,UNLOCODE:2023-2
IL K8B,328333,350833,UNLOCODE:2023-2
IL KSF,313667,343833,UNLOCODE:2023-2
IL KOK,320000,350000,UNLOCODE:2023-2
IL GSM,318667,347833,UNLOCODE:2023-2
IL LHV,313833,348667,UNLOCODE:2023-2
IL LHM,313667,348000,UNLOCODE:2023-2
IL LIO,316833,349333,UNLOCODE:2023-2
IL LOD,319500,348833,UNLOCODE:2023-2
IL OVL,319500,348833,UNLOCODE:2023-2
IL MAA,325500,349167,UNLOCODE:2023-2
IL TAR,330167,352833,UNLOCODE:2023-2
IL NIT,324500,350333,UNLOCODE:2023-2
IL MAZ,325500,349333,UNLOCODE:2023-2
IL MGA,314000,346000,UNLOCODE:2023-2
IL MGN,312833,344167,UNLOCODE:2023-2
IL MGL,323833,350333,UNLOCODE:2023-2
IL M8A,320333,349000,UNLOCODE:2023-2
IL MMN,320500,347500,UNLOCODE:2023-2
IL MSD,310000,347833,UNLOCODE:2023-2
IL MUO,317000,346833,UNLOCODE:2023-2
IL MAT,321500,349667,UNLOCODE:2023-2
IL MBA,318500,348333,UNLOCODE:2023-2
IL MZH,319000,348667,UNLOCODE:2023-2
IL MGD,327167,349500,UNLOCODE:2023-2
IL MEG,325667,351833,UNLOCODE:2023-2
IL MTR,313167,349333,UNLOCODE:2023-2
IL MXF,326000,353167,UNLOCODE:2023-2
IL MES,325000,354667,UNLOCODE:2023-2
IL MZI,318000,351500,UNLOCODE:2023-2
IL MIG,326667,352333,UNLOCODE:2023-2
IL TFN,329667,352667,UNLOCODE:2023-2
IL MHT,324000,348667,UNLOCODE:2023-2
IL MSG,328500,352500,UNLOCODE:2023-2
IL MAM,332500,355500,UNLOCODE:2023-2
IL MIS,318167,349000,UNLOCODE:2023-2
IL MHK,326000,351333,UNLOCODE:2023-2
IL MHN,313500,347167,UNLOCODE:2023-2
IL HAS,320167,348167,UNLOCODE:2023-2
IL MHY,330000,355833,UNLOCODE:2023-2
IL MIE,322167,349167,UNLOCODE:2023-2
IL AS2,317833,353167,UNLOCODE:2023-2
IL MSO,310833,352667,UNLOCODE:2023-2
IL MIP,306000,348000,UNLOCODE:2023-2
IL M9P,328000,353833,UNLOCODE:2023-2
IL MZR,326500,352833,UNLOCODE:2023-2
IL MOD,319000,350000,UNLOCODE:2023-2
IL MVA,319333,349000,UNLOCODE:2023-2
IL MTT,318000,351500,UNLOCODE:2023-2
IL NAA,318667,348500,UNLOCODE:2023-2
IL NAB,322167,352500,UNLOCODE:2023-2
IL NHZ,314667,344833,UNLOCODE:2023-2
IL NHY,330000,350833,UNLOCODE:2023-2
IL NAS,320667,349500,UNLOCODE:2023-2
IL NAZ,327000,353000,UNLOCODE:2023-2
IL NEG,316667,346833,UNLOCODE:2023-2
IL GEV,305000,349167,UNLOCODE:2023-2
IL NEH,320667,349167,UNLOCODE:2023-2
IL NZY,319167,348000,UNLOCODE:2023-2
IL NHR,327667,350500,UNLOCODE:2023-2
IL NAT,323333,348667,UNLOCODE:2023-2
IL NET,314167,345833,UNLOCODE:2023-2
IL ZER,319333,348333,UNLOCODE:2023-2
IL NEV,312167,348667,UNLOCODE:2023-2
IL NLL,318000,350833,UNLOCODE:2023-2
IL NUR,325833,355500,UNLOCODE:2023-2
IL NWY,321667,349167,UNLOCODE:2023-2
IL NAM,315167,345833,UNLOCODE:2023-2
IL NID,325000,354500,UNLOCODE:2023-2
IL NOZ,313000,344000,UNLOCODE:2023-2
IL YIT,312333,343500,UNLOCODE:2023-2
IL NZV,319500,348500,UNLOCODE:2023-2
IL NNM,317167,346333,UNLOCODE:2023-2
IL OFA,312833,346167,UNLOCODE:2023-2
IL OFR,319500,352500,UNLOCODE:2023-2
IL OLE,323167,349833,UNLOCODE:2023-2
IL OME,312833,348500,UNLOCODE:2023-2
IL ORA,325000,349167,UNLOCODE:2023-2
IL OYH,320333,348500,UNLOCODE:2023-2
IL OHM,329667,351500,UNLOCODE:2023-2
IL PHM,319333,347000,UNLOCODE:2023-2
IL PHH,324667,349833,UNLOCODE:2023-2
IL PDY,323000,349000,UNLOCODE:2023-2
IL PET,320833,348833,UNLOCODE:2023-2
IL PTQ,320833,348667,UNLOCODE:2023-2
IL PEH,318667,348833,UNLOCODE:2023-2
IL PST,319500,348833,UNLOCODE:2023-2
IL PSM,319000,350000,UNLOCODE:2023-2
IL QAD,322833,349167,UNLOCODE:2023-2
IL QYB,328333,350667,UNLOCODE:2023-2
IL QYT,316000,347667,UNLOCODE:2023-2
IL QYM,317333,347333,UNLOCODE:2023-2
IL RAA,321833,348667,UNLOCODE:2023-2
IL RHT,313833,347500,UNLOCODE:2023-2
IL DAV,326833,352000,UNLOCODE:2023-2
IL RFL,320333,348167,UNLOCODE:2023-2
IL RMG,320833,348000,UNLOCODE:2023-2
IL RHV,322167,349167,UNLOCODE:2023-2
IL RAM,321500,348333,UNLOCODE:2023-2
IL RHS,326000,350833,UNLOCODE:2023-2
IL RHO,311333,347667,UNLOCODE:2023-2
IL RRA,317667,350667,UNLOCODE:2023-2
IL RYY,327000,351667,UNLOCODE:2023-2
IL RYO,327833,351167,UNLOCODE:2023-2
IL RML,319167,348500,UNLOCODE:2023-2
IL RAO,325167,352500,UNLOCODE:2023-2
IL TRS,295500,349500,UNLOCODE:2023-2
IL RGM,325167,350167,UNLOCODE:2023-2
IL RBA,329667,350833,UNLOCODE:2023-2
IL REH,318833,348000,UNLOCODE:2023-2
IL RDM,317667,348167,UNLOCODE:2023-2
IL RVM,310333,347167,UNLOCODE:2023-2
IL RLZ,319500,348000,UNLOCODE:2023-2
IL RNP,322000,348167,UNLOCODE:2023-2
IL RHA,320833,349333,UNLOCODE:2023-2
IL SKH,328500,352833,UNLOCODE:2023-2
IL SAS,330167,353833,UNLOCODE:2023-2
IL SVY,320333,348667,UNLOCODE:2023-2
IL SDE,317500,-346833,UNLOCODE:2023-2
IL SIL,322000,349000,UNLOCODE:2023-2
IL SDO,324833,349000,UNLOCODE:2023-2
IL SDB,308667,347833,UNLOCODE:2023-2
IL SDT,315167,345833,UNLOCODE:2023-2
IL YTD,324833,348833,UNLOCODE:2023-2
IL SGS,312000,348333,UNLOCODE:2023-2
IL MEN,374500,350167,UNLOCODE:2023-2
IL STT,321167,350167,UNLOCODE:2023-2
IL SHA,316167,347167,UNLOCODE:2023-2
IL SHR,331500,356500,UNLOCODE:2023-2
IL SDM,318333,347500,UNLOCODE:2023-2
IL SHF,328000,351667,UNLOCODE:2023-2
IL SLM,330667,351000,UNLOCODE:2023-2
IL SZF,300333,350167,UNLOCODE:2023-2
IL SAM,319833,349333,UNLOCODE:2023-2
IL SWS,319500,348833,UNLOCODE:2023-2
IL TLV,320500,347500,UNLOCODE:2023-2
IL LCH,315667,348500,UNLOCODE:2023-2
IL MON,322500,349333,UNLOCODE:2023-2
IL TIB,328000,355333,UNLOCODE:2023-2
IL TLM,309833,347667,UNLOCODE:2023-2
IL TNV,323000,349500,UNLOCODE:2023-2
IL TRN,327667,353667,UNLOCODE:2023-2
IL TZM,312000,345333,UNLOCODE:2023-2
IL TZO,322000,349167,UNLOCODE:2023-2
IL KTJ,317500,349667,UNLOCODE:2023-2
IL TKA,322667,349000,UNLOCODE:2023-2
IL ZRF,319500,348333,UNLOCODE:2023-2
IL THD,317167,350833,UNLOCODE:2023-2
IL UDM,322667,348333,UNLOCODE:2023-2
IL UMM,325167,351500,UNLOCODE:2023-2
IL YHM,318000,350833,UNLOCODE:2023-2
IL YMD,315833,345500,UNLOCODE:2023-2
IL YGL,313167,348500,UNLOCODE:2023-2
IL YAK,322333,348333,UNLOCODE:2023-2
IL YRK,322333,352000,UNLOCODE:2023-2
IL YVE,318833,347333,UNLOCODE:2023-2
IL YVL,326833,354833,UNLOCODE:2023-2
IL KYZ,329833,352167,UNLOCODE:2023-2
IL YEH,320333,348833,UNLOCODE:2023-2
IL YAM,316333,355333,UNLOCODE:2023-2
IL YIF,331167,355500,UNLOCODE:2023-2
IL YSH,317333,349667,UNLOCODE:2023-2
IL YKN,326500,351000,UNLOCODE:2023-2
IL ZFT,329500,354833,UNLOCODE:2023-2
IL ZYW,322500,349500,UNLOCODE:2023-2
IL ZKM,317333,346167,UNLOCODE:2023-2
IL ZGP,327333,352667,UNLOCODE:2023-2
IM BRI,543833,-43833,UNLOCODE:2023-2
IM CTN,540833,-46500,UNLOCODE:2023-2
IM DGS,541667,-44833,UNLOCODE:2023-2
IM JBY,543500,-45333,UNLOCODE:2023-2
IM KIR,542833,-45833,UNLOCODE:2023-2
IM 7MI,543000,-43167,UNLOCODE:2023-2
IM OHN,541833,-44500,UNLOCODE:2023-2
IM PEL,542167,-47667,UNLOCODE:2023-2
IM PSM,540667,-47333,UNLOCODE:2023-2
IM RAM,543167,-43833,UNLOCODE:2023-2
IM SAN,541167,-45833,UNLOCODE:2023-2
IN NRP,177000,833000,UNLOCODE:2023-2
IN API,230333,726167,UNLOCODE:2023-2
IN ABH,301500,741833,UNLOCODE:2023-2
IN ABU,244833,727833,UNLOCODE:2023-2
IN ACK,123833,798000,UNLOCODE:2023-2
IN APL,285667,775500,UNLOCODE:2023-2
IN AKM,130667,774333,UNLOCODE:2023-2
IN ADK,129833,802000,UNLOCODE:2023-2
IN QRP,307500,758500,UNLOCODE:2023-2
IN ABD,196667,785333,UNLOCODE:2023-2
IN ADL,100000,769500,UNLOCODE:2023-2
IN ADP,342667,744833,UNLOCODE:2023-2
IN FMT,173833,789000,UNLOCODE:2023-2
IN ADY,130000,802500,UNLOCODE:2023-2
IN CJA,128333,797167,UNLOCODE:2023-2
IN BWS,288667,771333,UNLOCODE:2023-2
IN AGA,258167,747167,UNLOCODE:2023-2
IN AMD,230333,726167,UNLOCODE:2023-2
IN MUM,190833,747333,UNLOCODE:2023-2
IN BPS,189167,728000,UNLOCODE:2023-2
IN AJI,264500,746333,UNLOCODE:2023-2
IN AGU,88667,775000,UNLOCODE:2023-2
IN ALG,278833,780667,UNLOCODE:2023-2
IN APR,225167,883167,UNLOCODE:2023-2
IN ALI,223000,743500,UNLOCODE:2023-2
IN ALF,94833,763167,UNLOCODE:2023-2
IN ALP,285667,775500,UNLOCODE:2023-2
IN ALW,275667,766000,UNLOCODE:2023-2
IN AMB,196167,758000,UNLOCODE:2023-2
IN ACT,306000,774000,UNLOCODE:2023-2
IN AMR,102667,779333,UNLOCODE:2023-2
IN ABN,192000,731833,UNLOCODE:2023-2
IN AMT,261500,818167,UNLOCODE:2023-2
IN AIS,111167,727333,UNLOCODE:2023-2
IN NNN,84833,776667,UNLOCODE:2023-2
IN U4P,289000,784667,UNLOCODE:2023-2
IN ANA,252833,734833,UNLOCODE:2023-2
IN QNB,225667,759333,UNLOCODE:2023-2
IN ASH,312500,765000,UNLOCODE:2023-2
IN APH,146833,776000,UNLOCODE:2023-2
IN ADE,191167,728333,UNLOCODE:2023-2
IN ANO,208500,851000,UNLOCODE:2023-2
IN AKV,216000,730000,UNLOCODE:2023-2
IN ANU,231000,816833,UNLOCODE:2023-2
IN AKP,177000,833000,UNLOCODE:2023-2
IN GLY,167333,779833,UNLOCODE:2023-2
IN MDE,180333,782667,UNLOCODE:2023-2
IN FMA,173667,784667,UNLOCODE:2023-2
IN MEA,178333,787167,UNLOCODE:2023-2
IN DLH,128833,776167,UNLOCODE:2023-2
IN GRW,177167,733833,UNLOCODE:2023-2
IN ARK,131000,796667,UNLOCODE:2023-2
IN ARI,111333,790833,UNLOCODE:2023-2
IN PNV,189833,731000,UNLOCODE:2023-2
IN DAR,288167,778833,UNLOCODE:2023-2
IN SPE,144333,799667,UNLOCODE:2023-2
IN ASL,229167,726000,UNLOCODE:2023-2
IN ATU,127333,799500,UNLOCODE:2023-2
IN AUR,264500,795000,UNLOCODE:2023-2
IN AWM,198833,753333,UNLOCODE:2023-2
IN BBM,159167,756833,UNLOCODE:2023-2
IN BDL,191500,732667,UNLOCODE:2023-2
IN BGM,252000,906333,UNLOCODE:2023-2
IN BAH,286833,769167,UNLOCODE:2023-2
IN BUR,241000,882500,UNLOCODE:2023-2
IN BHH,275833,816000,UNLOCODE:2023-2
IN BLG,169667,781667,UNLOCODE:2023-2
IN BAG,207167,834833,UNLOCODE:2023-2
IN BLS,214833,869167,UNLOCODE:2023-2
IN BGH,283500,773000,UNLOCODE:2023-2
IN BLL,282000,793667,UNLOCODE:2023-2
IN BAL,258333,722333,UNLOCODE:2023-2
IN BRR,274333,821833,UNLOCODE:2023-2
IN BLR,129833,775833,UNLOCODE:2023-2
IN BPT,129833,781833,UNLOCODE:2023-2
IN BKR,232500,870667,UNLOCODE:2023-2
IN BAN,235500,744500,UNLOCODE:2023-2
IN BRT,181500,745833,UNLOCODE:2023-2
IN BAA,251000,765000,UNLOCODE:2023-2
IN BNI,252667,855833,UNLOCODE:2023-2
IN RRA,221000,853833,UNLOCODE:2023-2
IN BAE,232333,878667,UNLOCODE:2023-2
IN BRG,213333,836167,UNLOCODE:2023-2
IN BMP,256833,770333,UNLOCODE:2023-2
IN BAC,291167,770333,UNLOCODE:2023-2
IN BBH,326333,749167,UNLOCODE:2023-2
IN BAR,303833,755500,UNLOCODE:2023-2
IN UPH,304333,777833,UNLOCODE:2023-2
IN BRP,263167,910000,UNLOCODE:2023-2
IN BWL,304833,778333,UNLOCODE:2023-2
IN JUX,262333,730167,UNLOCODE:2023-2
IN BAS,268167,827500,UNLOCODE:2023-2
IN BTD,302000,749333,UNLOCODE:2023-2
IN BOU,208333,843167,UNLOCODE:2023-2
IN KJR,130500,776833,UNLOCODE:2023-2
IN KJM,128500,776333,UNLOCODE:2023-2
IN BEE,189667,757667,UNLOCODE:2023-2
IN BTL,261167,918000,UNLOCODE:2023-2
IN BEL,219167,778833,UNLOCODE:2023-2
IN BAD,311500,763500,UNLOCODE:2023-2
IN BDH,254167,825667,UNLOCODE:2023-2
IN BHK,210500,865167,UNLOCODE:2023-2
IN BHP,301000,771333,UNLOCODE:2023-2
IN BHA,272167,774833,UNLOCODE:2023-2
IN BRU,217000,729667,UNLOCODE:2023-2
IN BHU,217667,721333,UNLOCODE:2023-2
IN BHW,304333,760500,UNLOCODE:2023-2
IN BYD,193000,728500,UNLOCODE:2023-2
IN BTP,261167,917833,UNLOCODE:2023-2
IN BIL,202833,729000,UNLOCODE:2023-2
IN BHI,212167,814333,UNLOCODE:2023-2
IN 9BH,235333,708667,UNLOCODE:2023-2
IN BMV,165333,815333,UNLOCODE:2023-2
IN BHN,265500,787833,UNLOCODE:2023-2
IN VGR,231167,720500,UNLOCODE:2023-2
IN BHO,232667,774000,UNLOCODE:2023-2
IN BSL,210500,757667,UNLOCODE:2023-2
IN AKB,177000,833000,UNLOCODE:2023-2
IN BJP,168333,757000,UNLOCODE:2023-2
IN BRI,280167,733000,UNLOCODE:2023-2
IN BLI,286167,788000,UNLOCODE:2023-2
IN SBC,129833,775833,UNLOCODE:2023-2
IN DLO,265167,887333,UNLOCODE:2023-2
IN BPR,227833,861667,UNLOCODE:2023-2
IN BSC,236667,861500,UNLOCODE:2023-2
IN BON,264667,905667,UNLOCODE:2023-2
IN BOP,176500,783667,UNLOCODE:2023-2
IN BRN,262667,731667,UNLOCODE:2023-2
IN BWR,270167,746833,UNLOCODE:2023-2
IN BOK,208500,789500,UNLOCODE:2023-2
IN PNB,185333,738667,UNLOCODE:2023-2
IN BUU,280500,791167,UNLOCODE:2023-2
IN BUN,315333,749667,UNLOCODE:2023-2
IN NGB,211500,791000,UNLOCODE:2023-2
IN TNC,87833,781333,UNLOCODE:2023-2
IN ADC,230333,726167,UNLOCODE:2023-2
IN SPC,132167,790333,UNLOCODE:2023-2
IN CPC,285667,775500,UNLOCODE:2023-2
IN ADR,230333,726167,UNLOCODE:2023-2
IN CKN,187500,738500,UNLOCODE:2023-2
IN CSM,237167,721167,UNLOCODE:2023-2
IN IXC,307333,767833,UNLOCODE:2023-2
IN CHA,199500,793000,UNLOCODE:2023-2
IN CHG,94667,765500,UNLOCODE:2023-2
IN CRB,264167,889167,UNLOCODE:2023-2
IN CPR,308333,761833,UNLOCODE:2023-2
IN CPU,127000,799833,UNLOCODE:2023-2
IN CGN,93333,766333,UNLOCODE:2023-2
IN MAA,130833,802833,UNLOCODE:2023-2
IN PUZ,130667,802333,UNLOCODE:2023-2
IN VTC,129333,791333,UNLOCODE:2023-2
IN CHN,223000,731833,UNLOCODE:2023-2
IN CHH,249000,795833,UNLOCODE:2023-2
IN CDM,114000,797000,UNLOCODE:2023-2
IN CKH,199500,762167,UNLOCODE:2023-2
IN CHY,155000,800333,UNLOCODE:2023-2
IN CHV,186167,737833,UNLOCODE:2023-2
IN CST,186333,737833,UNLOCODE:2023-2
IN CBC,112500,773333,UNLOCODE:2023-2
IN CPL,175333,735167,UNLOCODE:2023-2
IN CHW,282500,756333,UNLOCODE:2023-2
IN CKA,242333,873000,UNLOCODE:2023-2
IN CHT,132000,791000,UNLOCODE:2023-2
IN CHO,248833,746167,UNLOCODE:2023-2
IN CHS,93667,775833,UNLOCODE:2023-2
IN CHL,130833,802667,UNLOCODE:2023-2
IN CHU,266000,754500,UNLOCODE:2023-2
IN TMX,165000,782500,UNLOCODE:2023-2
IN COK,99667,762333,UNLOCODE:2023-2
IN BLE,214833,869167,UNLOCODE:2023-2
IN JSG,219333,840500,UNLOCODE:2023-2
IN KPK,210500,790333,UNLOCODE:2023-2
IN RML,212667,811167,UNLOCODE:2023-2
IN BVC,283500,773167,UNLOCODE:2023-2
IN CON,217667,877500,UNLOCODE:2023-2
IN CNR,113500,768167,UNLOCODE:2023-2
IN COS,226167,883667,UNLOCODE:2023-2
IN TBC,130833,802833,UNLOCODE:2023-2
IN CUT,205000,858333,UNLOCODE:2023-2
IN DAD,203167,729667,UNLOCODE:2023-2
IN DRI,285667,775500,UNLOCODE:2023-2
IN DER,285667,775500,UNLOCODE:2023-2
IN BHD,217000,725833,UNLOCODE:2023-2
IN DAO,238333,794500,UNLOCODE:2023-2
IN DPR,305167,768000,UNLOCODE:2023-2
IN DRA,286000,770833,UNLOCODE:2023-2
IN RTR,208333,864500,UNLOCODE:2023-2
IN DAT,256500,784500,UNLOCODE:2023-2
IN DLB,199333,752333,UNLOCODE:2023-2
IN DAU,268833,763333,UNLOCODE:2023-2
IN CDD,307333,767833,UNLOCODE:2023-2
IN CDC,307333,767833,UNLOCODE:2023-2
IN DEE,242500,721667,UNLOCODE:2023-2
