actor_id,year,population,datasource_id
IN,1976,637451448,UN_DESA_PD:WorldPopulation:v2022
IN,1977,651685628,UN_DESA_PD:WorldPopulation:v2022
IN,1978,666267760,UN_DESA_PD:WorldPopulation:v2022
IN,1979,681248383,UN_DESA_PD:WorldPopulation:v2022
IN,1980,696828385,UN_DESA_PD:WorldPopulation:v2022
IN,1981,712869298,UN_DESA_PD:WorldPopulation:v2022
IN,1982,729169466,UN_DESA_PD:WorldPopulation:v2022
IN,1983,745826546,UN_DESA_PD:WorldPopulation:v2022
IN,1984,762895156,UN_DESA_PD:WorldPopulation:v2022
IN,1985,780242084,UN_DESA_PD:WorldPopulation:v2022
IN,1986,797878993,UN_DESA_PD:WorldPopulation:v2022
IN,1987,815716125,UN_DESA_PD:WorldPopulation:v2022
IN,1988,833729681,UN_DESA_PD:WorldPopulation:v2022
IN,1989,852012673,UN_DESA_PD:WorldPopulation:v2022
IN,1990,870452165,UN_DESA_PD:WorldPopulation:v2022
IN,1991,888941756,UN_DESA_PD:WorldPopulation:v2022
IN,1992,907574049,UN_DESA_PD:WorldPopulation:v2022
IN,1993,926351297,UN_DESA_PD:WorldPopulation:v2022
IN,1994,945261959,UN_DESA_PD:WorldPopulation:v2022
IN,1995,964279129,UN_DESA_PD:WorldPopulation:v2022
IN,1996,983281218,UN_DESA_PD:WorldPopulation:v2022
IN,1997,1002335231,UN_DESA_PD:WorldPopulation:v2022
IN,1998,1021434576,UN_DESA_PD:WorldPopulation:v2022
IN,1999,1040500054,UN_DESA_PD:WorldPopulation:v2022
IN,2000,1059633675,UN_DESA_PD:WorldPopulation:v2022
IN,2001,1078970907,UN_DESA_PD:WorldPopulation:v2022
IN,2002,1098313039,UN_DESA_PD:WorldPopulation:v2022
IN,2003,1117415124,UN_DESA_PD:WorldPopulation:v2022
IN,2004,1136264583,UN_DESA_PD:WorldPopulation:v2022
IN,2005,1154638713,UN_DESA_PD:WorldPopulation:v2022
IN,2006,1172373788,UN_DESA_PD:WorldPopulation:v2022
IN,2007,1189691810,UN_DESA_PD:WorldPopulation:v2022
IN,2008,1206734806,UN_DESA_PD:WorldPopulation:v2022
IN,2009,1223640160,UN_DESA_PD:WorldPopulation:v2022
IN,2010,1240613620,UN_DESA_PD:WorldPopulation:v2022
IN,2011,1257621191,UN_DESA_PD:WorldPopulation:v2022
IN,2012,1274487215,UN_DESA_PD:WorldPopulation:v2022
IN,2013,1291132064,UN_DESA_PD:WorldPopulation:v2022
IN,2014,1307246509,UN_DESA_PD:WorldPopulation:v2022
IN,2015,1322866505,UN_DESA_PD:WorldPopulation:v2022
IN,2016,1338636340,UN_DESA_PD:WorldPopulation:v2022
IN,2017,1354195680,UN_DESA_PD:WorldPopulation:v2022
IN,2018,1369003307,UN_DESA_PD:WorldPopulation:v2022
IN,2019,1383112051,UN_DESA_PD:WorldPopulation:v2022
IN,2020,1396387127,UN_DESA_PD:WorldPopulation:v2022
IN,2021,1407563842,UN_DESA_PD:WorldPopulation:v2022
IN,2022,1417173173,UN_DESA_PD:WorldPopulation:v2022
IQ,1950,5656472,UN_DESA_PD:WorldPopulation:v2022
IQ,1951,5783972,UN_DESA_PD:WorldPopulation:v2022
IQ,1952,5930350,UN_DESA_PD:WorldPopulation:v2022
IQ,1953,6089259,UN_DESA_PD:WorldPopulation:v2022
IQ,1954,6252041,UN_DESA_PD:WorldPopulation:v2022
IQ,1955,6405686,UN_DESA_PD:WorldPopulation:v2022
IQ,1956,6552801,UN_DESA_PD:WorldPopulation:v2022
IQ,1957,6683799,UN_DESA_PD:WorldPopulation:v2022
IQ,1958,6796491,UN_DESA_PD:WorldPopulation:v2022
IQ,1959,6929323,UN_DESA_PD:WorldPopulation:v2022
IQ,1960,7084678,UN_DESA_PD:WorldPopulation:v2022
IQ,1961,7260714,UN_DESA_PD:WorldPopulation:v2022
IQ,1962,7481832,UN_DESA_PD:WorldPopulation:v2022
IQ,1963,7735825,UN_DESA_PD:WorldPopulation:v2022
IQ,1964,7997656,UN_DESA_PD:WorldPopulation:v2022
IQ,1965,8270545,UN_DESA_PD:WorldPopulation:v2022
IQ,1966,8553884,UN_DESA_PD:WorldPopulation:v2022
IQ,1967,8848502,UN_DESA_PD:WorldPopulation:v2022
IQ,1968,9156132,UN_DESA_PD:WorldPopulation:v2022
IQ,1969,9476737,UN_DESA_PD:WorldPopulation:v2022
IQ,1970,9811348,UN_DESA_PD:WorldPopulation:v2022
IQ,1971,10154929,UN_DESA_PD:WorldPopulation:v2022
IQ,1972,10507315,UN_DESA_PD:WorldPopulation:v2022
IQ,1973,10872139,UN_DESA_PD:WorldPopulation:v2022
IQ,1974,11243146,UN_DESA_PD:WorldPopulation:v2022
IQ,1975,11617623,UN_DESA_PD:WorldPopulation:v2022
IQ,1976,11999342,UN_DESA_PD:WorldPopulation:v2022
IQ,1977,12400190,UN_DESA_PD:WorldPopulation:v2022
IQ,1978,12819707,UN_DESA_PD:WorldPopulation:v2022
IQ,1979,13233830,UN_DESA_PD:WorldPopulation:v2022
IQ,1980,13653369,UN_DESA_PD:WorldPopulation:v2022
IQ,1981,14067260,UN_DESA_PD:WorldPopulation:v2022
IQ,1982,14467682,UN_DESA_PD:WorldPopulation:v2022
IQ,1983,14903737,UN_DESA_PD:WorldPopulation:v2022
IQ,1984,15377032,UN_DESA_PD:WorldPopulation:v2022
IQ,1985,15753856,UN_DESA_PD:WorldPopulation:v2022
IQ,1986,16148221,UN_DESA_PD:WorldPopulation:v2022
IQ,1987,16598019,UN_DESA_PD:WorldPopulation:v2022
IQ,1988,16987347,UN_DESA_PD:WorldPopulation:v2022
IQ,1989,17442591,UN_DESA_PD:WorldPopulation:v2022
IQ,1990,17658382,UN_DESA_PD:WorldPopulation:v2022
IQ,1991,17846379,UN_DESA_PD:WorldPopulation:v2022
IQ,1992,18385673,UN_DESA_PD:WorldPopulation:v2022
IQ,1993,19295818,UN_DESA_PD:WorldPopulation:v2022
IQ,1994,20248073,UN_DESA_PD:WorldPopulation:v2022
IQ,1995,20948858,UN_DESA_PD:WorldPopulation:v2022
IQ,1996,21639332,UN_DESA_PD:WorldPopulation:v2022
IQ,1997,22330770,UN_DESA_PD:WorldPopulation:v2022
IQ,1998,23053489,UN_DESA_PD:WorldPopulation:v2022
IQ,1999,23820734,UN_DESA_PD:WorldPopulation:v2022
IQ,2000,24628858,UN_DESA_PD:WorldPopulation:v2022
IQ,2001,25425663,UN_DESA_PD:WorldPopulation:v2022
IQ,2002,26255343,UN_DESA_PD:WorldPopulation:v2022
IQ,2003,27068823,UN_DESA_PD:WorldPopulation:v2022
IQ,2004,27858948,UN_DESA_PD:WorldPopulation:v2022
IQ,2005,28698685,UN_DESA_PD:WorldPopulation:v2022
IQ,2006,28905607,UN_DESA_PD:WorldPopulation:v2022
IQ,2007,28660887,UN_DESA_PD:WorldPopulation:v2022
IQ,2008,29218382,UN_DESA_PD:WorldPopulation:v2022
IQ,2009,30289041,UN_DESA_PD:WorldPopulation:v2022
IQ,2010,31264875,UN_DESA_PD:WorldPopulation:v2022
IQ,2011,32378061,UN_DESA_PD:WorldPopulation:v2022
IQ,2012,33864447,UN_DESA_PD:WorldPopulation:v2022
IQ,2013,35481800,UN_DESA_PD:WorldPopulation:v2022
IQ,2014,36746488,UN_DESA_PD:WorldPopulation:v2022
IQ,2015,37757813,UN_DESA_PD:WorldPopulation:v2022
IQ,2016,38697943,UN_DESA_PD:WorldPopulation:v2022
IQ,2017,39621162,UN_DESA_PD:WorldPopulation:v2022
IQ,2018,40590700,UN_DESA_PD:WorldPopulation:v2022
IQ,2019,41563521,UN_DESA_PD:WorldPopulation:v2022
IQ,2020,42556984,UN_DESA_PD:WorldPopulation:v2022
IQ,2021,43533593,UN_DESA_PD:WorldPopulation:v2022
IQ,2022,44496122,UN_DESA_PD:WorldPopulation:v2022
IR,1950,16832834,UN_DESA_PD:WorldPopulation:v2022
IR,1951,17219628,UN_DESA_PD:WorldPopulation:v2022
IR,1952,17614454,UN_DESA_PD:WorldPopulation:v2022
IR,1953,18017545,UN_DESA_PD:WorldPopulation:v2022
IR,1954,18434882,UN_DESA_PD:WorldPopulation:v2022
IR,1955,18873864,UN_DESA_PD:WorldPopulation:v2022
IR,1956,19332415,UN_DESA_PD:WorldPopulation:v2022
IR,1957,19805912,UN_DESA_PD:WorldPopulation:v2022
IR,1958,20295117,UN_DESA_PD:WorldPopulation:v2022
IR,1959,20821848,UN_DESA_PD:WorldPopulation:v2022
IR,1960,21388807,UN_DESA_PD:WorldPopulation:v2022
IR,1961,21983622,UN_DESA_PD:WorldPopulation:v2022
IR,1962,22605050,UN_DESA_PD:WorldPopulation:v2022
IR,1963,23259094,UN_DESA_PD:WorldPopulation:v2022
IR,1964,23948624,UN_DESA_PD:WorldPopulation:v2022
IR,1965,24667026,UN_DESA_PD:WorldPopulation:v2022
IR,1966,25398700,UN_DESA_PD:WorldPopulation:v2022
IR,1967,26133342,UN_DESA_PD:WorldPopulation:v2022
IR,1968,26875302,UN_DESA_PD:WorldPopulation:v2022
IR,1969,27643686,UN_DESA_PD:WorldPopulation:v2022
IR,1970,28449705,UN_DESA_PD:WorldPopulation:v2022
IR,1971,29273683,UN_DESA_PD:WorldPopulation:v2022
IR,1972,30111574,UN_DESA_PD:WorldPopulation:v2022
IR,1973,30981898,UN_DESA_PD:WorldPopulation:v2022
IR,1974,31895534,UN_DESA_PD:WorldPopulation:v2022
IR,1975,32856976,UN_DESA_PD:WorldPopulation:v2022
IR,1976,33841060,UN_DESA_PD:WorldPopulation:v2022
IR,1977,34876497,UN_DESA_PD:WorldPopulation:v2022
IR,1978,35993661,UN_DESA_PD:WorldPopulation:v2022
IR,1979,37205013,UN_DESA_PD:WorldPopulation:v2022
IR,1980,38520665,UN_DESA_PD:WorldPopulation:v2022
IR,1981,40476252,UN_DESA_PD:WorldPopulation:v2022
IR,1982,42500030,UN_DESA_PD:WorldPopulation:v2022
IR,1983,44027986,UN_DESA_PD:WorldPopulation:v2022
IR,1984,45628403,UN_DESA_PD:WorldPopulation:v2022
IR,1985,47266161,UN_DESA_PD:WorldPopulation:v2022
IR,1986,48913237,UN_DESA_PD:WorldPopulation:v2022
IR,1987,50541491,UN_DESA_PD:WorldPopulation:v2022
IR,1988,52111869,UN_DESA_PD:WorldPopulation:v2022
IR,1989,53644736,UN_DESA_PD:WorldPopulation:v2022
IR,1990,55793629,UN_DESA_PD:WorldPopulation:v2022
IR,1991,57990883,UN_DESA_PD:WorldPopulation:v2022
IR,1992,59372016,UN_DESA_PD:WorldPopulation:v2022
IR,1993,59755430,UN_DESA_PD:WorldPopulation:v2022
IR,1994,59985749,UN_DESA_PD:WorldPopulation:v2022
IR,1995,60794809,UN_DESA_PD:WorldPopulation:v2022
IR,1996,61598379,UN_DESA_PD:WorldPopulation:v2022
IR,1997,62480533,UN_DESA_PD:WorldPopulation:v2022
IR,1998,63461421,UN_DESA_PD:WorldPopulation:v2022
IR,1999,64474745,UN_DESA_PD:WorldPopulation:v2022
IR,2000,65544383,UN_DESA_PD:WorldPopulation:v2022
IR,2001,66674851,UN_DESA_PD:WorldPopulation:v2022
IR,2002,67327117,UN_DESA_PD:WorldPopulation:v2022
IR,2003,67954699,UN_DESA_PD:WorldPopulation:v2022
IR,2004,69061675,UN_DESA_PD:WorldPopulation:v2022
IR,2005,70182594,UN_DESA_PD:WorldPopulation:v2022
IR,2006,71275760,UN_DESA_PD:WorldPopulation:v2022
IR,2007,72319419,UN_DESA_PD:WorldPopulation:v2022
IR,2008,73318394,UN_DESA_PD:WorldPopulation:v2022
IR,2009,74322685,UN_DESA_PD:WorldPopulation:v2022
IR,2010,75373855,UN_DESA_PD:WorldPopulation:v2022
IR,2011,76342971,UN_DESA_PD:WorldPopulation:v2022
IR,2012,77324451,UN_DESA_PD:WorldPopulation:v2022
IR,2013,78458928,UN_DESA_PD:WorldPopulation:v2022
IR,2014,79961672,UN_DESA_PD:WorldPopulation:v2022
IR,2015,81790841,UN_DESA_PD:WorldPopulation:v2022
IR,2016,83306231,UN_DESA_PD:WorldPopulation:v2022
IR,2017,84505077,UN_DESA_PD:WorldPopulation:v2022
IR,2018,85617562,UN_DESA_PD:WorldPopulation:v2022
IR,2019,86564202,UN_DESA_PD:WorldPopulation:v2022
IR,2020,87290193,UN_DESA_PD:WorldPopulation:v2022
IR,2021,87923433,UN_DESA_PD:WorldPopulation:v2022
IR,2022,88550570,UN_DESA_PD:WorldPopulation:v2022
IS,1950,142650,UN_DESA_PD:WorldPopulation:v2022
IS,1951,145394,UN_DESA_PD:WorldPopulation:v2022
IS,1952,147749,UN_DESA_PD:WorldPopulation:v2022
IS,1953,150738,UN_DESA_PD:WorldPopulation:v2022
IS,1954,154263,UN_DESA_PD:WorldPopulation:v2022
IS,1955,157735,UN_DESA_PD:WorldPopulation:v2022
IS,1956,161059,UN_DESA_PD:WorldPopulation:v2022
IS,1957,164732,UN_DESA_PD:WorldPopulation:v2022
IS,1958,168473,UN_DESA_PD:WorldPopulation:v2022
IS,1959,172000,UN_DESA_PD:WorldPopulation:v2022
IS,1960,175567,UN_DESA_PD:WorldPopulation:v2022
IS,1961,179022,UN_DESA_PD:WorldPopulation:v2022
IS,1962,182415,UN_DESA_PD:WorldPopulation:v2022
IS,1963,185766,UN_DESA_PD:WorldPopulation:v2022
IS,1964,189095,UN_DESA_PD:WorldPopulation:v2022
IS,1965,192309,UN_DESA_PD:WorldPopulation:v2022
IS,1966,195531,UN_DESA_PD:WorldPopulation:v2022
IS,1967,198726,UN_DESA_PD:WorldPopulation:v2022
IS,1968,201471,UN_DESA_PD:WorldPopulation:v2022
IS,1969,203337,UN_DESA_PD:WorldPopulation:v2022
IS,1970,204468,UN_DESA_PD:WorldPopulation:v2022
IS,1971,206171,UN_DESA_PD:WorldPopulation:v2022
IS,1972,209191,UN_DESA_PD:WorldPopulation:v2022
IS,1973,212374,UN_DESA_PD:WorldPopulation:v2022
IS,1974,215281,UN_DESA_PD:WorldPopulation:v2022
IS,1975,218070,UN_DESA_PD:WorldPopulation:v2022
IS,1976,220245,UN_DESA_PD:WorldPopulation:v2022
IS,1977,221887,UN_DESA_PD:WorldPopulation:v2022
IS,1978,223641,UN_DESA_PD:WorldPopulation:v2022
IS,1979,225853,UN_DESA_PD:WorldPopulation:v2022
IS,1980,228263,UN_DESA_PD:WorldPopulation:v2022
IS,1981,230882,UN_DESA_PD:WorldPopulation:v2022
IS,1982,233996,UN_DESA_PD:WorldPopulation:v2022
IS,1983,237132,UN_DESA_PD:WorldPopulation:v2022
IS,1984,239677,UN_DESA_PD:WorldPopulation:v2022
IS,1985,241578,UN_DESA_PD:WorldPopulation:v2022
IS,1986,243357,UN_DESA_PD:WorldPopulation:v2022
IS,1987,246033,UN_DESA_PD:WorldPopulation:v2022
IS,1988,249917,UN_DESA_PD:WorldPopulation:v2022
IS,1989,253042,UN_DESA_PD:WorldPopulation:v2022
IS,1990,255020,UN_DESA_PD:WorldPopulation:v2022
IS,1991,257991,UN_DESA_PD:WorldPopulation:v2022
IS,1992,261263,UN_DESA_PD:WorldPopulation:v2022
IS,1993,263932,UN_DESA_PD:WorldPopulation:v2022
IS,1994,266225,UN_DESA_PD:WorldPopulation:v2022
IS,1995,267681,UN_DESA_PD:WorldPopulation:v2022
IS,1996,269137,UN_DESA_PD:WorldPopulation:v2022
IS,1997,271356,UN_DESA_PD:WorldPopulation:v2022
IS,1998,274285,UN_DESA_PD:WorldPopulation:v2022
IS,1999,277626,UN_DESA_PD:WorldPopulation:v2022
IS,2000,281462,UN_DESA_PD:WorldPopulation:v2022
IS,2001,285238,UN_DESA_PD:WorldPopulation:v2022
IS,2002,287798,UN_DESA_PD:WorldPopulation:v2022
IS,2003,289801,UN_DESA_PD:WorldPopulation:v2022
IS,2004,292361,UN_DESA_PD:WorldPopulation:v2022
IS,2005,297029,UN_DESA_PD:WorldPopulation:v2022
IS,2006,304071,UN_DESA_PD:WorldPopulation:v2022
IS,2007,311853,UN_DESA_PD:WorldPopulation:v2022
IS,2008,317715,UN_DESA_PD:WorldPopulation:v2022
IS,2009,318801,UN_DESA_PD:WorldPopulation:v2022
IS,2010,318333,UN_DESA_PD:WorldPopulation:v2022
IS,2011,319293,UN_DESA_PD:WorldPopulation:v2022
IS,2012,320980,UN_DESA_PD:WorldPopulation:v2022
IS,2013,324025,UN_DESA_PD:WorldPopulation:v2022
IS,2014,327644,UN_DESA_PD:WorldPopulation:v2022
IS,2015,331060,UN_DESA_PD:WorldPopulation:v2022
IS,2016,335675,UN_DESA_PD:WorldPopulation:v2022
IS,2017,343632,UN_DESA_PD:WorldPopulation:v2022
IS,2018,352946,UN_DESA_PD:WorldPopulation:v2022
IS,2019,360775,UN_DESA_PD:WorldPopulation:v2022
IS,2020,366669,UN_DESA_PD:WorldPopulation:v2022
IS,2021,370335,UN_DESA_PD:WorldPopulation:v2022
IS,2022,372899,UN_DESA_PD:WorldPopulation:v2022
IT,1950,46391938,UN_DESA_PD:WorldPopulation:v2022
IT,1951,46750761,UN_DESA_PD:WorldPopulation:v2022
IT,1952,47016485,UN_DESA_PD:WorldPopulation:v2022
IT,1953,47412140,UN_DESA_PD:WorldPopulation:v2022
IT,1954,47833768,UN_DESA_PD:WorldPopulation:v2022
IT,1955,48130728,UN_DESA_PD:WorldPopulation:v2022
IT,1956,48403439,UN_DESA_PD:WorldPopulation:v2022
IT,1957,48660254,UN_DESA_PD:WorldPopulation:v2022
IT,1958,48930469,UN_DESA_PD:WorldPopulation:v2022
IT,1959,49224675,UN_DESA_PD:WorldPopulation:v2022
IT,1960,49517707,UN_DESA_PD:WorldPopulation:v2022
IT,1961,49812731,UN_DESA_PD:WorldPopulation:v2022
IT,1962,50162245,UN_DESA_PD:WorldPopulation:v2022
IT,1963,50555128,UN_DESA_PD:WorldPopulation:v2022
IT,1964,50997777,UN_DESA_PD:WorldPopulation:v2022
IT,1965,51452854,UN_DESA_PD:WorldPopulation:v2022
IT,1966,51882571,UN_DESA_PD:WorldPopulation:v2022
IT,1967,52294442,UN_DESA_PD:WorldPopulation:v2022
IT,1968,52661070,UN_DESA_PD:WorldPopulation:v2022
IT,1969,53001503,UN_DESA_PD:WorldPopulation:v2022
IT,1970,53324036,UN_DESA_PD:WorldPopulation:v2022
IT,1971,53636099,UN_DESA_PD:WorldPopulation:v2022
IT,1972,53995422,UN_DESA_PD:WorldPopulation:v2022
IT,1973,54379582,UN_DESA_PD:WorldPopulation:v2022
IT,1974,54750683,UN_DESA_PD:WorldPopulation:v2022
IT,1975,55093989,UN_DESA_PD:WorldPopulation:v2022
IT,1976,55388903,UN_DESA_PD:WorldPopulation:v2022
IT,1977,55649667,UN_DESA_PD:WorldPopulation:v2022
IT,1978,55877017,UN_DESA_PD:WorldPopulation:v2022
IT,1979,56070678,UN_DESA_PD:WorldPopulation:v2022
IT,1980,56329483,UN_DESA_PD:WorldPopulation:v2022
IT,1981,56532910,UN_DESA_PD:WorldPopulation:v2022
IT,1982,56585843,UN_DESA_PD:WorldPopulation:v2022
IT,1983,56607517,UN_DESA_PD:WorldPopulation:v2022
IT,1984,56620238,UN_DESA_PD:WorldPopulation:v2022
IT,1985,56636465,UN_DESA_PD:WorldPopulation:v2022
IT,1986,56639054,UN_DESA_PD:WorldPopulation:v2022
IT,1987,56644530,UN_DESA_PD:WorldPopulation:v2022
IT,1988,56670888,UN_DESA_PD:WorldPopulation:v2022
IT,1989,56711524,UN_DESA_PD:WorldPopulation:v2022
IT,1990,56756561,UN_DESA_PD:WorldPopulation:v2022
IT,1991,56794489,UN_DESA_PD:WorldPopulation:v2022
IT,1992,56833186,UN_DESA_PD:WorldPopulation:v2022
IT,1993,56869454,UN_DESA_PD:WorldPopulation:v2022
IT,1994,56883820,UN_DESA_PD:WorldPopulation:v2022
IT,1995,56885127,UN_DESA_PD:WorldPopulation:v2022
IT,1996,56898973,UN_DESA_PD:WorldPopulation:v2022
IT,1997,56925801,UN_DESA_PD:WorldPopulation:v2022
IT,1998,56938738,UN_DESA_PD:WorldPopulation:v2022
IT,1999,56945068,UN_DESA_PD:WorldPopulation:v2022
IT,2000,56966398,UN_DESA_PD:WorldPopulation:v2022
IT,2001,56994993,UN_DESA_PD:WorldPopulation:v2022
IT,2002,57107577,UN_DESA_PD:WorldPopulation:v2022
IT,2003,57425176,UN_DESA_PD:WorldPopulation:v2022
IT,2004,57860661,UN_DESA_PD:WorldPopulation:v2022
IT,2005,58199876,UN_DESA_PD:WorldPopulation:v2022
IT,2006,58429903,UN_DESA_PD:WorldPopulation:v2022
IT,2007,58778483,UN_DESA_PD:WorldPopulation:v2022
IT,2008,59224229,UN_DESA_PD:WorldPopulation:v2022
IT,2009,59562841,UN_DESA_PD:WorldPopulation:v2022
IT,2010,59822450,UN_DESA_PD:WorldPopulation:v2022
IT,2011,60025952,UN_DESA_PD:WorldPopulation:v2022
IT,2012,60190146,UN_DESA_PD:WorldPopulation:v2022
IT,2013,60312600,UN_DESA_PD:WorldPopulation:v2022
IT,2014,60322792,UN_DESA_PD:WorldPopulation:v2022
IT,2015,60232906,UN_DESA_PD:WorldPopulation:v2022
IT,2016,60118627,UN_DESA_PD:WorldPopulation:v2022
IT,2017,60004032,UN_DESA_PD:WorldPopulation:v2022
IT,2018,59877426,UN_DESA_PD:WorldPopulation:v2022
IT,2019,59727932,UN_DESA_PD:WorldPopulation:v2022
IT,2020,59500579,UN_DESA_PD:WorldPopulation:v2022
IT,2021,59240330,UN_DESA_PD:WorldPopulation:v2022
IT,2022,59037474,UN_DESA_PD:WorldPopulation:v2022
JE,1950,56856,UN_DESA_PD:WorldPopulation:v2022
JE,1951,57432,UN_DESA_PD:WorldPopulation:v2022
JE,1952,58031,UN_DESA_PD:WorldPopulation:v2022
JE,1953,58640,UN_DESA_PD:WorldPopulation:v2022
JE,1954,59222,UN_DESA_PD:WorldPopulation:v2022
JE,1955,59763,UN_DESA_PD:WorldPopulation:v2022
JE,1956,60280,UN_DESA_PD:WorldPopulation:v2022
JE,1957,60803,UN_DESA_PD:WorldPopulation:v2022
JE,1958,61348,UN_DESA_PD:WorldPopulation:v2022
JE,1959,61910,UN_DESA_PD:WorldPopulation:v2022
JE,1960,62486,UN_DESA_PD:WorldPopulation:v2022
JE,1961,63068,UN_DESA_PD:WorldPopulation:v2022
JE,1962,63679,UN_DESA_PD:WorldPopulation:v2022
JE,1963,64326,UN_DESA_PD:WorldPopulation:v2022
JE,1964,64966,UN_DESA_PD:WorldPopulation:v2022
JE,1965,65601,UN_DESA_PD:WorldPopulation:v2022
JE,1966,66242,UN_DESA_PD:WorldPopulation:v2022
JE,1967,66862,UN_DESA_PD:WorldPopulation:v2022
JE,1968,67425,UN_DESA_PD:WorldPopulation:v2022
JE,1969,67909,UN_DESA_PD:WorldPopulation:v2022
JE,1970,68347,UN_DESA_PD:WorldPopulation:v2022
JE,1971,69069,UN_DESA_PD:WorldPopulation:v2022
JE,1972,70147,UN_DESA_PD:WorldPopulation:v2022
JE,1973,71233,UN_DESA_PD:WorldPopulation:v2022
JE,1974,72218,UN_DESA_PD:WorldPopulation:v2022
JE,1975,73111,UN_DESA_PD:WorldPopulation:v2022
JE,1976,73788,UN_DESA_PD:WorldPopulation:v2022
JE,1977,74218,UN_DESA_PD:WorldPopulation:v2022
JE,1978,74557,UN_DESA_PD:WorldPopulation:v2022
JE,1979,74857,UN_DESA_PD:WorldPopulation:v2022
JE,1980,75124,UN_DESA_PD:WorldPopulation:v2022
JE,1981,75589,UN_DESA_PD:WorldPopulation:v2022
JE,1982,76359,UN_DESA_PD:WorldPopulation:v2022
JE,1983,77215,UN_DESA_PD:WorldPopulation:v2022
JE,1984,78050,UN_DESA_PD:WorldPopulation:v2022
JE,1985,78873,UN_DESA_PD:WorldPopulation:v2022
JE,1986,79712,UN_DESA_PD:WorldPopulation:v2022
JE,1987,80574,UN_DESA_PD:WorldPopulation:v2022
JE,1988,81428,UN_DESA_PD:WorldPopulation:v2022
JE,1989,82210,UN_DESA_PD:WorldPopulation:v2022
JE,1990,82874,UN_DESA_PD:WorldPopulation:v2022
JE,1991,83370,UN_DESA_PD:WorldPopulation:v2022
JE,1992,83723,UN_DESA_PD:WorldPopulation:v2022
JE,1993,83997,UN_DESA_PD:WorldPopulation:v2022
JE,1994,84178,UN_DESA_PD:WorldPopulation:v2022
JE,1995,84291,UN_DESA_PD:WorldPopulation:v2022
JE,1996,84553,UN_DESA_PD:WorldPopulation:v2022
JE,1997,85018,UN_DESA_PD:WorldPopulation:v2022
JE,1998,85487,UN_DESA_PD:WorldPopulation:v2022
JE,1999,85892,UN_DESA_PD:WorldPopulation:v2022
JE,2000,86193,UN_DESA_PD:WorldPopulation:v2022
JE,2001,86756,UN_DESA_PD:WorldPopulation:v2022
JE,2002,87722,UN_DESA_PD:WorldPopulation:v2022
JE,2003,88760,UN_DESA_PD:WorldPopulation:v2022
JE,2004,89822,UN_DESA_PD:WorldPopulation:v2022
JE,2005,90902,UN_DESA_PD:WorldPopulation:v2022
JE,2006,91963,UN_DESA_PD:WorldPopulation:v2022
JE,2007,93029,UN_DESA_PD:WorldPopulation:v2022
JE,2008,94095,UN_DESA_PD:WorldPopulation:v2022
JE,2009,95136,UN_DESA_PD:WorldPopulation:v2022
JE,2010,96151,UN_DESA_PD:WorldPopulation:v2022
JE,2011,96839,UN_DESA_PD:WorldPopulation:v2022
JE,2012,97423,UN_DESA_PD:WorldPopulation:v2022
JE,2013,98407,UN_DESA_PD:WorldPopulation:v2022
JE,2014,99373,UN_DESA_PD:WorldPopulation:v2022
JE,2015,100561,UN_DESA_PD:WorldPopulation:v2022
JE,2016,102136,UN_DESA_PD:WorldPopulation:v2022
JE,2017,103615,UN_DESA_PD:WorldPopulation:v2022
JE,2018,105373,UN_DESA_PD:WorldPopulation:v2022
JE,2019,107045,UN_DESA_PD:WorldPopulation:v2022
JE,2020,108319,UN_DESA_PD:WorldPopulation:v2022
JE,2021,109619,UN_DESA_PD:WorldPopulation:v2022
JE,2022,110779,UN_DESA_PD:WorldPopulation:v2022
JM,1950,1407470,UN_DESA_PD:WorldPopulation:v2022
JM,1951,1448396,UN_DESA_PD:WorldPopulation:v2022
JM,1952,1482284,UN_DESA_PD:WorldPopulation:v2022
JM,1953,1509993,UN_DESA_PD:WorldPopulation:v2022
JM,1954,1533218,UN_DESA_PD:WorldPopulation:v2022
JM,1955,1552883,UN_DESA_PD:WorldPopulation:v2022
JM,1956,1570048,UN_DESA_PD:WorldPopulation:v2022
JM,1957,1586412,UN_DESA_PD:WorldPopulation:v2022
JM,1958,1603776,UN_DESA_PD:WorldPopulation:v2022
JM,1959,1622047,UN_DESA_PD:WorldPopulation:v2022
JM,1960,1642331,UN_DESA_PD:WorldPopulation:v2022
JM,1961,1663754,UN_DESA_PD:WorldPopulation:v2022
JM,1962,1683761,UN_DESA_PD:WorldPopulation:v2022
JM,1963,1703868,UN_DESA_PD:WorldPopulation:v2022
JM,1964,1725181,UN_DESA_PD:WorldPopulation:v2022
JM,1965,1746978,UN_DESA_PD:WorldPopulation:v2022
JM,1966,1768803,UN_DESA_PD:WorldPopulation:v2022
JM,1967,1790580,UN_DESA_PD:WorldPopulation:v2022
JM,1968,1812210,UN_DESA_PD:WorldPopulation:v2022
JM,1969,1834615,UN_DESA_PD:WorldPopulation:v2022
JM,1970,1859091,UN_DESA_PD:WorldPopulation:v2022
JM,1971,1886144,UN_DESA_PD:WorldPopulation:v2022
JM,1972,1915299,UN_DESA_PD:WorldPopulation:v2022
JM,1973,1945320,UN_DESA_PD:WorldPopulation:v2022
JM,1974,1974880,UN_DESA_PD:WorldPopulation:v2022
JM,1975,2003094,UN_DESA_PD:WorldPopulation:v2022
