region,sector/subsector,year,co2,ch4,n20,co2e100,co2e20
KIR,fossil-fuel-operations,2019,0.002120,27.080537,0.036600,767.956156,2284.429628
KIR,fossil-fuel-operations,2020,0.002260,27.602907,0.037400,782.794656,2328.520048
KIR,fossil-fuel-operations,2021,0.002410,27.605207,0.037400,782.859206,2328.713398
KIR,power,2015,18000.000000,0.678093,0.131719,18053.892139,18091.733628
KIR,power,2016,22000.000000,0.750416,0.145963,22059.691843,22101.569176
KIR,power,2017,23000.000000,0.819447,0.159489,23065.209101,23110.938644
KIR,power,2018,23000.000000,0.763963,0.148153,23060.651509,23103.285284
KIR,power,2019,23000.000000,0.788858,0.153072,23062.652104,23106.675080
KIR,power,2020,23000.000000,0.805302,0.156160,23063.930856,23108.871608
KIR,power,2021,23000.000000,0.837196,0.162299,23066.450723,23113.171400
KIR,fluorinated-gases,2015,0.000000,0.000000,0.000000,0.000000,0.000000
KIR,fluorinated-gases,2016,0.000000,0.000000,0.000000,0.000000,0.000000
KIR,fluorinated-gases,2017,0.000000,0.000000,0.000000,0.000000,0.000000
KIR,fluorinated-gases,2018,0.000000,0.000000,0.000000,0.000000,0.000000
KIR,fluorinated-gases,2019,0.000000,0.000000,0.000000,0.000000,0.000000
KIR,fluorinated-gases,2020,0.000000,0.000000,0.000000,0.000000,0.000000
KIR,fluorinated-gases,2021,0.000000,0.000000,0.000000,0.000000,0.000000
KIR,manufacturing,2015,7858.021472,0.374414,0.055900,7883.318564,7904.229848
KIR,manufacturing,2016,8646.787195,0.391321,0.061700,8674.094683,8695.946959
KIR,manufacturing,2017,10162.079486,0.456960,0.072700,10194.139866,10219.656926
KIR,manufacturing,2018,9868.518067,0.449358,0.071500,9900.047591,9925.140139
KIR,manufacturing,2019,10187.221132,0.463475,0.073900,10219.781932,10245.662632
KIR,manufacturing,2020,10386.349979,0.472371,0.075400,10419.557367,10445.934743
KIR,manufacturing,2021,10774.664811,0.487866,0.078300,10809.074559,10836.316755
KIR,mineral-extraction,2015,0.000000,0.000000,0.000000,0.000000,0.000000
KIR,mineral-extraction,2016,0.000000,0.000000,0.000000,0.000000,0.000000
KIR,mineral-extraction,2017,0.000000,0.000000,0.000000,0.000000,0.000000
KIR,mineral-extraction,2018,0.000000,0.000000,0.000000,0.000000,0.000000
KIR,mineral-extraction,2019,0.000000,0.000000,0.000000,0.000000,0.000000
KIR,mineral-extraction,2020,0.000000,0.000000,0.000000,0.000000,0.000000
KIR,mineral-extraction,2021,0.000000,0.000000,0.000000,0.000000,0.000000
KIR,transportation,2015,87087.428759,2.537537,1.397390,87530.452971,87671.192147
KIR,transportation,2016,89678.315502,2.448185,1.537393,90156.137322,90291.736896
KIR,transportation,2017,98001.324218,2.658016,1.757685,98544.172140,98691.317936
KIR,transportation,2018,100708.206735,2.980596,1.763352,101261.516487,101426.719640
KIR,transportation,2019,107256.483732,3.086520,1.849710,107835.964513,108007.019698
KIR,transportation,2020,122780.736807,3.095808,1.675092,123312.471087,123484.185121
KIR,transportation,2021,122810.754889,3.198631,1.665423,123342.213359,123519.682852
KNA,manufacturing,2015,26861.107281,1.036793,0.206626,26944.893375,27002.747157
KNA,manufacturing,2016,24955.103658,0.957440,0.190756,25032.462318,25085.888202
KNA,manufacturing,2017,22058.448600,0.850157,0.168631,22126.940211,22174.380372
KNA,manufacturing,2018,25650.586579,1.028556,0.202043,25732.927542,25790.324635
KNA,manufacturing,2019,25384.349757,1.029611,0.199989,25466.175950,25523.634177
KNA,manufacturing,2020,21374.686032,0.877968,0.168939,21444.037971,21493.035240
KNA,manufacturing,2021,23643.225349,0.970216,0.187252,23720.013177,23774.158021
KNA,waste,2015,0.000000,1225.132762,2.467030,34957.480286,103562.447928
KNA,waste,2016,0.000000,1239.033822,2.501632,35355.879496,104739.271896
KNA,waste,2017,0.000000,1251.679101,2.574447,35729.243283,105820.698492
KNA,waste,2018,0.000000,1266.476468,2.623917,36156.679109,107076.737400
KNA,waste,2019,0.000000,1269.890685,2.650769,36259.392965,107370.620556
KNA,waste,2020,0.000000,1273.342458,2.677903,36363.233119,107667.732864
KNA,waste,2021,0.000000,1276.384397,2.720077,36459.583521,107934.389676
KNA,mineral-extraction,2015,184.000000,0.000000,0.000000,184.000000,184.000000
KNA,mineral-extraction,2016,184.000000,0.000000,0.000000,184.000000,184.000000
KNA,mineral-extraction,2017,185.000000,0.000000,0.000000,185.000000,185.000000
KNA,mineral-extraction,2018,185.000000,0.000000,0.000000,185.000000,185.000000
KNA,mineral-extraction,2019,185.000000,0.000000,0.000000,185.000000,185.000000
KNA,mineral-extraction,2020,185.000000,0.000000,0.000000,185.000000,185.000000
KNA,mineral-extraction,2021,185.000000,0.000000,0.000000,185.000000,185.000000
KNA,power,2015,340910.118000,7.163014,3.982462,342166.034822,342563.181144
KNA,power,2016,354762.819400,7.302537,4.175718,356073.855706,356478.622060
KNA,power,2017,176000.000000,5.385502,1.098216,176441.821296,176742.311192
KNA,power,2018,176000.000000,5.551179,1.132665,176455.589237,176765.322596
KNA,power,2019,176000.000000,5.485886,1.118374,176449.973918,176756.065160
KNA,power,2020,172000.000000,4.527477,0.922989,172371.361441,172623.977164
KNA,power,2021,171000.000000,5.044119,1.028314,171413.738542,171695.180892
KNA,transportation,2015,492530.939973,17.512073,4.534393,494229.291097,495205.565303
KNA,transportation,2016,510003.120966,17.090094,5.185756,511863.445331,512815.461732
KNA,transportation,2017,517340.448693,16.181550,4.908010,519101.397744,520002.806563
KNA,transportation,2018,521764.948172,17.826703,4.727885,523524.015745,524517.728816
KNA,transportation,2019,366269.962329,17.611903,4.603481,367989.361524,368971.155970
KNA,transportation,2020,598049.315279,14.463393,3.512743,599387.981175,600194.476731
KNA,transportation,2021,719582.011971,16.098992,3.854150,721056.766387,721954.510300
KNA,agriculture,2015,0.000000,209.100000,8.900000,8213.300000,19914.000000
KNA,agriculture,2016,0.000000,195.100000,8.500000,7715.300000,18632.400000
KNA,agriculture,2017,0.000000,195.000000,8.600000,7739.000000,18650.400000
KNA,agriculture,2018,0.000000,195.500000,8.700000,7779.500000,18718.800000
KNA,agriculture,2019,0.000000,188.700000,8.200000,7456.600000,18015.600000
KNA,agriculture,2020,0.000000,188.700000,8.200000,7456.600000,18015.600000
KNA,agriculture,2021,0.000000,188.700000,8.200000,7456.600000,18015.600000
KNA,buildings,2015,34186.626640,5.751037,4.188839,35457.698011,35775.567244
KNA,buildings,2016,38379.615147,5.859089,5.162236,39911.662179,40234.608927
KNA,buildings,2017,34593.124965,5.244317,4.748857,35998.412946,36287.345841
KNA,buildings,2018,40100.077317,5.882701,5.162395,41632.827620,41957.096481
KNA,buildings,2019,39514.249679,6.856602,5.105010,41059.062185,41437.926887
KNA,buildings,2020,32959.120912,6.900411,4.218266,34270.172910,34652.377660
KNA,buildings,2021,36633.786972,7.293925,4.698317,38083.070877,38486.832360
KNA,fluorinated-gases,2015,0.000000,0.000000,0.000000,94.777056,240.293344
KNA,fluorinated-gases,2016,0.000000,0.000000,0.000000,94.777056,240.293344
KNA,fluorinated-gases,2017,0.000000,0.000000,0.000000,94.777056,240.293344
KNA,fluorinated-gases,2018,0.000000,0.000000,0.000000,94.777056,240.293344
KNA,fluorinated-gases,2019,0.000000,0.000000,0.000000,94.777056,240.293344
KNA,fluorinated-gases,2020,0.000000,0.000000,0.000000,94.777056,240.293344
KNA,fluorinated-gases,2021,0.000000,0.000000,0.000000,94.777056,240.293344
KNA,fossil-fuel-operations,2015,0.000000,0.000000,0.000000,0.000000,0.000000
KNA,fossil-fuel-operations,2016,0.000000,0.000000,0.000000,0.000000,0.000000
KNA,fossil-fuel-operations,2017,0.000000,0.000000,0.000000,0.000000,0.000000
KNA,fossil-fuel-operations,2018,0.000000,0.000000,0.000000,0.000000,0.000000
KNA,fossil-fuel-operations,2019,0.000000,0.000000,0.000000,0.000000,0.000000
KNA,fossil-fuel-operations,2020,0.000000,0.000000,0.000000,0.000000,0.000000
KNA,fossil-fuel-operations,2021,0.000000,0.000000,0.000000,0.000000,0.000000
KOR,fossil-fuel-operations,2015,56408342.660573,134452.839197,369.787481,60466556.207855,67962530.550969
KOR,fossil-fuel-operations,2016,63732242.484765,130111.354624,388.914420,67680042.367023,74918513.142039
KOR,fossil-fuel-operations,2017,58120645.671325,133562.714564,406.580273,62172478.340899,69575713.254107
KOR,fossil-fuel-operations,2018,56313281.247960,131570.340590,402.595494,60298150.757296,67561883.931388
KOR,fossil-fuel-operations,2019,55405594.023724,128782.776069,388.117464,59301415.055668,66408530.997356
KOR,fossil-fuel-operations,2020,50574626.213724,126504.814465,355.840755,54384060.129436,61374863.428060
KOR,fossil-fuel-operations,2021,52264641.093724,128255.662556,306.375504,56089540.802632,63205740.576248
KOR,power,2015,305939391.100000,5772.778799,8840.818596,308443845.834312,308758280.628460
KOR,power,2016,310573210.300000,6907.999445,9225.060795,313211275.395135,313588898.303260
KOR,power,2017,322458974.600000,7361.064580,8747.334984,324983128.179000,325386600.460496
KOR,power,2018,333246188.000000,8298.199303,8604.804219,335758810.698519,336214905.055268
KOR,power,2019,317650550.000000,8042.474100,8150.088509,320035512.729685,320477741.190776
KOR,power,2020,289253265.900000,7890.943267,7204.817769,291383489.020261,291818177.025444
KOR,power,2021,296131916.100000,8213.266066,7249.718106,298283062.847938,298735756.029528
KOR,transportation,2015,117176207.002879,8925.573772,5636.307792,118923286.107624,119417555.275205
KOR,transportation,2016,121065253.920013,8571.789015,5858.988067,122861614.468923,123335852.678537
KOR,transportation,2017,124013163.834090,8311.867471,6132.368284,125874865.407950,126334278.215185
KOR,transportation,2018,122970674.508435,7836.651073,5983.650402,124779876.316502,125212830.207674
KOR,transportation,2019,132166730.258668,8130.086840,6330.863659,134076298.505996,134525340.459901
KOR,transportation,2020,123152171.871676,7693.393384,5784.202109,124902567.887072,125327658.602287
KOR,transportation,2021,128744901.356296,8201.273837,6129.486542,130600844.922184,131054028.065655
KOR,manufacturing,2015,154378958.089000,15780.314094,4188.314752,155930710.292912,156810219.567424
KOR,manufacturing,2016,144803446.504000,15774.430615,5293.924503,146648020.554515,147526094.744452
KOR,manufacturing,2017,140567934.669000,16147.435774,5781.715287,142552217.421727,143450692.109784
KOR,manufacturing,2018,140113254.869000,15760.875428,5831.274868,142099847.221004,142976624.970104
KOR,manufacturing,2019,143482343.331000,15042.266942,5377.997290,145328696.087226,146165685.038688
KOR,manufacturing,2020,133005107.755000,14574.156074,5275.411955,134811168.293147,135622045.621336
KOR,manufacturing,2021,130109420.000000,15302.125102,5640.720250,132032670.369106,132883948.654568
KOR,mineral-extraction,2015,84902.000000,0.000000,0.000000,84902.000000,84902.000000
KOR,mineral-extraction,2016,87623.000000,0.000000,0.000000,87623.000000,87623.000000
KOR,mineral-extraction,2017,87372.000000,0.000000,0.000000,87372.000000,87372.000000
KOR,mineral-extraction,2018,88515.000000,0.000000,0.000000,88515.000000,88515.000000
KOR,mineral-extraction,2019,89541.000000,0.000000,0.000000,89541.000000,89541.000000
KOR,mineral-extraction,2020,90563.000000,0.000000,0.000000,90563.000000,90563.000000
KOR,mineral-extraction,2021,91606.768528,0.000000,0.000000,91606.768528,91606.768528
KOR,waste,2015,1542738.109000,873329.609262,3427.278322,26904195.923666,75807226.764016
KOR,waste,2016,1612370.803000,886443.399571,3447.317634,27346325.163998,76983708.222340
KOR,waste,2017,1619729.878000,905987.611968,3492.747322,27912961.053434,78644774.576320
KOR,waste,2018,1600151.119000,914072.340229,3544.541813,28133480.225857,79317986.736868
KOR,waste,2019,1604751.187000,927246.066880,3575.021021,28515021.630205,80437226.354464
KOR,waste,2020,1609124.605000,940773.306275,3606.017112,28906371.715380,81586070.849668
KOR,waste,2021,1622401.904000,954919.982011,3641.764870,29325229.090858,82797106.318604
KOR,agriculture,2015,20673.659686,599644.680988,13241.165994,20319633.213340,53886210.579254
KOR,agriculture,2016,20425.974110,553781.779479,13848.600946,19196194.553882,50193845.398116
KOR,agriculture,2017,27104.121991,607769.287442,14131.556666,20789506.028188,54810082.751103
KOR,agriculture,2018,22571.561056,566942.739011,14037.061298,19616788.948763,51351235.633074
KOR,agriculture,2019,21229.122254,581861.548169,13896.209740,19995847.536233,52565906.800665
KOR,agriculture,2020,22494.106116,537310.768737,13932.456592,18759296.081029,48834458.097220
KOR,agriculture,2021,16445.300899,501042.752486,13932.089107,17775678.464224,45824668.905997
KOR,buildings,2015,56029766.470000,29480.636998,718.180015,57045542.009919,58695739.501792
KOR,buildings,2016,58235820.924000,20215.696396,552.773669,58948345.445373,60079871.669880
KOR,buildings,2017,59603513.655000,20320.868899,513.549645,60308588.640097,61446043.748796
KOR,buildings,2018,58476855.325000,19890.104718,510.811234,59169143.234114,60282478.287088
KOR,buildings,2019,54991313.824000,16267.760925,520.605774,55584771.660010,56495245.666036
KOR,buildings,2020,54685638.147000,16133.619263,504.647554,55271111.088174,56174089.119348
KOR,buildings,2021,58945338.504000,16931.623397,539.803662,59562471.929546,60510103.036116
KOR,fluorinated-gases,2015,0.000000,0.000000,0.000000,16568112.266760,28714150.935140
KOR,fluorinated-gases,2016,0.000000,0.000000,0.000000,14737378.144640,26224743.876680
KOR,fluorinated-gases,2017,0.000000,0.000000,0.000000,15976700.395249,31745912.230523
KOR,fluorinated-gases,2018,0.000000,0.000000,0.000000,17658466.252798,31903925.508170
KOR,fluorinated-gases,2019,0.000000,0.000000,0.000000,18028941.468601,32972353.208969
KOR,fluorinated-gases,2020,0.000000,0.000000,0.000000,19126129.261098,35221556.332873
KOR,fluorinated-gases,2021,0.000000,0.000000,0.000000,20431014.029356,37730618.712400
XKX,agriculture,2015,38795.732357,197.985511,2.356970,44962.981038,55515.608797
XKX,agriculture,2016,11919.378958,60.827936,0.724142,13814.169176,17056.298184
XKX,agriculture,2017,31978.676276,163.196161,1.942811,37062.236686,45760.592058
XKX,agriculture,2018,14521.013780,74.104809,0.882200,16829.378583,20779.164908
XKX,agriculture,2019,27071.778170,138.154883,1.644701,31375.302761,38738.957999
XKX,agriculture,2020,17734.457511,90.503914,1.077428,20553.654445,25377.513082
XKX,agriculture,2021,26110.655995,133.250006,1.586310,30261.393691,37363.619026
XKX,fossil-fuel-operations,2015,651039.000000,18814.000000,0.000000,1450642.628000,3401675.479000
XKX,fossil-fuel-operations,2016,695279.000000,20093.000000,0.000000,1549218.028000,3632829.255000
XKX,fossil-fuel-operations,2017,598425.000000,17294.000000,0.000000,1333408.313000,3126767.595000
XKX,fossil-fuel-operations,2018,566430.000000,16369.000000,0.000000,1262117.175000,2959593.882000
XKX,fossil-fuel-operations,2019,636977.000000,18408.000000,0.000000,1419309.733000,3328201.600000
XKX,fossil-fuel-operations,2020,592500.000000,17123.000000,0.000000,1320206.250000,3095809.500000
XKX,fossil-fuel-operations,2021,596450.000000,17237.000000,0.000000,1329007.625000,3116448.230000
XKX,mineral-extraction,2015,8283.000000,0.000000,0.000000,8283.000000,8283.000000
XKX,mineral-extraction,2016,8662.000000,0.000000,0.000000,8662.000000,8662.000000
XKX,mineral-extraction,2017,9229.000000,0.000000,0.000000,9229.000000,9229.000000
XKX,mineral-extraction,2018,7763.000000,0.000000,0.000000,7763.000000,7763.000000
XKX,mineral-extraction,2019,10037.000000,0.000000,0.000000,10037.000000,10037.000000
XKX,mineral-extraction,2020,10641.000000,0.000000,0.000000,10641.000000,10641.000000
XKX,mineral-extraction,2021,10548.000000,0.000000,0.000000,10548.000000,10548.000000
XKX,power,2015,6288000.000000,0.000000,0.000000,6288000.000000,6288000.000000
XKX,power,2016,6042000.000000,0.000000,0.000000,6042000.000000,6042000.000000
XKX,power,2017,6050000.000000,0.000000,0.000000,6050000.000000,6050000.000000
XKX,power,2018,5919000.000000,0.000000,0.000000,5919000.000000,5919000.000000
XKX,power,2019,6369000.000000,0.000000,0.000000,6369000.000000,6369000.000000
XKX,power,2020,6687000.000000,0.000000,0.000000,6687000.000000,6687000.000000
XKX,power,2021,6669000.000000,0.000000,0.000000,6669000.000000,6669000.000000
XKX,buildings,2015,0.000000,0.000000,0.000000,0.000000,0.000000
XKX,buildings,2016,0.000000,0.000000,0.000000,0.000000,0.000000
XKX,buildings,2017,0.000000,0.000000,0.000000,0.000000,0.000000
XKX,buildings,2018,0.000000,0.000000,0.000000,0.000000,0.000000
XKX,buildings,2019,0.000000,0.000000,0.000000,0.000000,0.000000
XKX,buildings,2020,0.000000,0.000000,0.000000,0.000000,0.000000
XKX,buildings,2021,0.000000,0.000000,0.000000,0.000000,0.000000
XKX,fluorinated-gases,2015,0.000000,0.000000,0.000000,0.000000,0.000000
XKX,fluorinated-gases,2016,0.000000,0.000000,0.000000,0.000000,0.000000
XKX,fluorinated-gases,2017,0.000000,0.000000,0.000000,0.000000,0.000000
XKX,fluorinated-gases,2018,0.000000,0.000000,0.000000,0.000000,0.000000
XKX,fluorinated-gases,2019,0.000000,0.000000,0.000000,0.000000,0.000000
XKX,fluorinated-gases,2020,0.000000,0.000000,0.000000,0.000000,0.000000
XKX,fluorinated-gases,2021,0.000000,0.000000,0.000000,0.000000,0.000000
XKX,manufacturing,2015,0.000000,0.000000,0.000000,0.000000,0.000000
XKX,manufacturing,2016,0.000000,0.000000,0.000000,0.000000,0.000000
XKX,manufacturing,2017,0.000000,0.000000,0.000000,0.000000,0.000000
XKX,manufacturing,2018,0.000000,0.000000,0.000000,0.000000,0.000000
XKX,manufacturing,2019,0.000000,0.000000,0.000000,0.000000,0.000000
XKX,manufacturing,2020,0.000000,0.000000,0.000000,0.000000,0.000000
XKX,manufacturing,2021,0.000000,0.000000,0.000000,0.000000,0.000000
XKX,transportation,2015,70756.304230,0.495966,1.983863,71312.678739,71338.816140
XKX,transportation,2016,85512.958538,0.599403,2.397610,86185.368309,86216.956823
XKX,transportation,2017,87736.132616,0.614986,2.459943,88426.023761,88458.433516
XKX,transportation,2018,95409.716151,0.668774,2.675095,96159.946602,96195.190981
XKX,transportation,2019,105778.603796,0.741454,2.965818,106610.367402,106649.442052
XKX,transportation,2020,53506.540163,0.375054,1.500215,53927.275465,53947.040798
XKX,transportation,2021,88032.783311,0.617065,2.468261,88725.007095,88757.526433
XKX,waste,2015,0.000000,2633.000000,0.000000,73724.000000,221172.000000
XKX,waste,2016,0.000000,2633.000000,0.000000,73724.000000,221172.000000
XKX,waste,2017,0.000000,2633.000000,0.000000,73724.000000,221172.000000
XKX,waste,2018,0.000000,2633.000000,0.000000,73724.000000,221172.000000
XKX,waste,2019,0.000000,2633.000000,0.000000,73724.000000,221172.000000
XKX,waste,2020,0.000000,2633.000000,0.000000,73724.000000,221172.000000
XKX,waste,2021,0.000000,2633.000000,0.000000,73724.000000,221172.000000
KWT,buildings,2015,646589.109000,63.673504,2.429791,649015.861727,652579.148160
KWT,buildings,2016,801252.128500,82.148010,3.377441,804447.294645,809044.205764
KWT,buildings,2017,890199.332100,90.090726,3.619462,893681.029858,898722.491052
KWT,buildings,2018,1009762.839000,105.910235,4.525750,1013927.649330,1019854.096740
KWT,buildings,2019,912746.251800,97.349779,4.273389,916604.493697,922051.807932
KWT,buildings,2020,844853.717200,90.108639,3.955523,848424.972687,853467.100948
KWT,buildings,2021,863931.934400,92.143443,4.044845,867583.834729,872739.822692
KWT,manufacturing,2015,17247476.992459,803.127600,36.735390,17279699.443609,17324637.853819
KWT,manufacturing,2016,18162081.520867,804.704701,35.970810,18194145.517145,18239173.009591
KWT,manufacturing,2017,18668060.411991,834.169027,35.809460,18700906.651647,18747584.307699
KWT,manufacturing,2018,16652483.763914,807.656843,33.094964,16683868.320978,16729064.009222
KWT,manufacturing,2019,16913929.275727,817.454710,33.889710,16945798.780757,16991542.354807
KWT,manufacturing,2020,16128319.170506,774.281771,31.799976,16158426.053734,16201754.032934
KWT,manufacturing,2021,17831529.000266,862.403488,34.245083,17864751.244925,17913011.595170
KWT,power,2015,46683646.120000,988.621643,159.788135,46753671.381779,46808874.405652
KWT,power,2016,47428408.560000,1014.814156,156.195512,47498215.167048,47554888.564272
KWT,power,2017,46019445.720000,1059.511822,159.807795,46091461.116691,46150633.970928
KWT,power,2018,46246869.720000,1054.165243,150.929191,46316382.582419,46375264.906836
KWT,power,2019,45625721.220000,1045.456229,140.798673,45692305.642757,45750710.392908
KWT,power,2020,43766000.000000,986.918702,131.413334,43828458.257166,43883594.291144
KWT,power,2021,46254092.220000,1086.231280,138.738298,46321272.344810,46381962.558192
KWT,transportation,2015,16553674.780991,1665.605844,483.847354,16728878.488086,16821675.758392
KWT,transportation,2016,16855992.046434,1669.424546,516.125787,17039876.145649,17132855.392523
KWT,transportation,2017,17991905.955899,1760.785189,562.163918,18190614.835745,18288665.619342
KWT,transportation,2018,18900992.414323,1847.620329,601.303540,19112521.392097,19215396.150049
KWT,transportation,2019,19142141.836934,1853.562371,619.721206,19358729.320529,19461918.652210
KWT,transportation,2020,17233396.161068,1709.369436,548.344853,17426783.558146,17521964.326772
KWT,transportation,2021,17592524.281416,1747.489050,558.804116,17789739.305684,17887044.076773
KWT,waste,2015,358.644598,321126.132419,255.013741,9059468.993695,27042277.395418
KWT,waste,2016,399.619878,330984.247498,255.196501,9335585.622587,27870448.285974
KWT,waste,2017,407.898150,334989.137946,258.916083,9448716.522633,28207849.331526
KWT,waste,2018,413.873628,336949.995293,262.709196,9504631.678772,28373568.705984
KWT,waste,2019,418.986117,336992.241043,266.692815,9506875.331296,28378174.136889
KWT,waste,2020,424.301157,337061.003863,270.862960,9509911.093721,28385056.447089
KWT,waste,2021,437.432468,336847.978162,274.032804,9504799.514064,28368012.258332
KWT,agriculture,2015,290.924158,6367.584668,881.027675,412055.621555,767755.344340
KWT,agriculture,2016,775.911243,6969.059693,969.257139,452762.705675,842050.147304
KWT,agriculture,2017,1007.595139,7172.542041,966.001215,457829.069710,858511.600485
KWT,agriculture,2018,188.615546,7400.062558,971.731459,464899.199229,878328.383575
KWT,agriculture,2019,977.975008,7464.190881,995.259415,473719.040951,890705.054906
KWT,agriculture,2020,370.932558,7461.092973,975.242535,467720.798665,884561.674124
KWT,agriculture,2021,563.463408,7462.075512,975.254232,468153.535604,885073.100390
KWT,fluorinated-gases,2015,0.000000,0.000000,0.000000,7736936.893239,17264670.234170
KWT,fluorinated-gases,2016,0.000000,0.000000,0.000000,8752926.925309,19596922.136050
KWT,fluorinated-gases,2017,0.000000,0.000000,0.000000,9755124.162155,21857969.664032
KWT,fluorinated-gases,2018,0.000000,0.000000,0.000000,10976565.524277,24610958.085710
KWT,fluorinated-gases,2019,0.000000,0.000000,0.000000,12056598.400469,27059837.369210
KWT,fluorinated-gases,2020,0.000000,0.000000,0.000000,13157822.217171,29547475.772272
KWT,fluorinated-gases,2021,0.000000,0.000000,0.000000,14368172.474393,32279397.227862
KWT,fossil-fuel-operations,2015,39163831.500000,938357.819505,134.457448,66675467.625100,121835045.735300
KWT,fossil-fuel-operations,2016,39050761.790000,969035.539901,124.948855,67462644.507188,124348614.781564
KWT,fossil-fuel-operations,2017,35578162.940000,908704.479375,101.920231,62238100.321140,115639642.003420
KWT,fossil-fuel-operations,2018,35809403.810000,929779.759036,100.880229,63065116.242688,117757186.268064
KWT,fossil-fuel-operations,2019,35129591.300000,929521.487232,98.503080,62362640.948456,116997160.515368
KWT,fossil-fuel-operations,2020,31168025.840000,939579.062089,80.080182,58567241.676852,113626354.092556
KWT,fossil-fuel-operations,2021,29193671.986000,758122.186971,62.529804,51479725.237468,96542479.646404
KWT,mineral-extraction,2015,0.000000,0.000000,0.000000,0.000000,0.000000
KWT,mineral-extraction,2016,0.000000,0.000000,0.000000,0.000000,0.000000
KWT,mineral-extraction,2017,0.000000,0.000000,0.000000,0.000000,0.000000
KWT,mineral-extraction,2018,0.000000,0.000000,0.000000,0.000000,0.000000
KWT,mineral-extraction,2019,0.000000,0.000000,0.000000,0.000000,0.000000
KWT,mineral-extraction,2020,0.000000,0.000000,0.000000,0.000000,0.000000
KWT,mineral-extraction,2021,0.000000,0.000000,0.000000,0.000000,0.000000
LAO,fossil-fuel-operations,2015,361032.212000,24208.858307,24.873430,1196766.095346,3050130.163308
LAO,fossil-fuel-operations,2016,1045638.470000,31322.095630,24.873430,2367393.804590,5562766.329440
LAO,fossil-fuel-operations,2017,1072244.564000,31527.425920,24.873430,2410894.650710,5654434.780800
LAO,fossil-fuel-operations,2018,1267651.380000,36634.000000,25.237431,2831263.910215,6630134.723784
LAO,fossil-fuel-operations,2019,1275060.000000,36848.000000,25.237431,2847771.769215,6668844.725784
LAO,fossil-fuel-operations,2020,1365877.450000,36588.300000,25.237431,2925025.832215,6709015.730784
LAO,fossil-fuel-operations,2021,1275297.000000,38475.521650,25.237431,2893702.458415,6806290.868384
LAO,power,2015,4727000.000000,38.647673,51.460793,4741719.244989,4743832.053884
LAO,power,2016,10867195.110000,109.966012,150.634388,10910192.271156,10916199.733440
LAO,power,2017,13920669.760000,150.152426,192.959779,13976008.369363,13984223.945440
LAO,power,2018,14036996.190000,160.310106,194.572224,14093046.512328,14101829.306040
LAO,power,2019,13993669.260000,160.829187,193.971653,14049574.965281,14058387.428100
LAO,power,2020,14689611.260000,167.575400,203.618374,14748262.240310,14757442.844336
LAO,power,2021,14878851.830000,169.449069,206.241511,14938250.404347,14947533.310700
LAO,transportation,2015,2603724.432965,268.063000,123.990806,2644114.568638,2659002.661011
LAO,transportation,2016,3275591.654748,354.807221,157.196111,3327216.118896,3346928.808342
LAO,transportation,2017,3345258.731632,338.414512,161.361580,3397536.393228,3416327.098306
LAO,transportation,2018,3465008.314471,320.887999,165.966706,3518023.870583,3535828.657264
LAO,transportation,2019,2661014.631396,269.076934,126.454677,2702108.943218,2717051.825478
LAO,transportation,2020,2579747.761812,273.560524,125.222286,2620610.057213,2635804.611442
LAO,transportation,2021,2631826.224082,283.968376,128.761616,2673906.909081,2689680.536860
LAO,waste,2015,12251.548400,52917.316162,326.848240,1580551.184536,4543594.041368
LAO,waste,2016,12663.886190,53478.278611,352.970307,1603592.818653,4598023.450562
LAO,waste,2017,13093.260850,54055.632254,365.275897,1623449.076667,4650199.206994
LAO,waste,2018,13535.989740,54643.115166,370.934213,1641840.780833,4701484.295916
LAO,waste,2019,13985.965950,55529.538256,381.375357,1669877.506723,4779150.273702
LAO,waste,2020,14438.282830,56437.098185,392.128673,1698591.130355,4858676.500042
LAO,waste,2021,14875.629720,57141.054591,405.184760,1722199.119668,4921692.992004
LAO,agriculture,2015,2302777.746018,199330.306183,6584.501443,9628863.240855,20753186.139888
LAO,agriculture,2016,1625311.391437,204156.960224,6768.443098,9135304.201402,20539029.339321
LAO,agriculture,2017,1459853.851462,205660.352706,6819.290999,9025420.365705,20515554.398582
LAO,agriculture,2018,1240882.778733,207075.336861,6786.587775,8837407.816153,20409817.532991
LAO,agriculture,2019,1626560.884311,214131.041736,6829.619009,9432039.562651,21394234.948705
LAO,agriculture,2020,1358722.894290,215976.259297,6813.346956,9211562.079126,21280780.150130
LAO,agriculture,2021,1046507.990255,211219.860259,6794.378857,8761149.043122,20568310.732780
LAO,buildings,2015,9333.991780,16865.288079,12.472800,484867.349992,1429311.009616
LAO,buildings,2016,21779.318360,16708.474178,15.791500,493801.342844,1429460.105312
LAO,buildings,2017,38856.125220,16762.843473,15.752765,512390.225189,1451093.706912
LAO,buildings,2018,39615.401210,16592.603467,15.953968,508436.099806,1437605.939990
LAO,buildings,2019,49997.944620,16466.090063,0.412422,511157.758214,1433258.389320
LAO,buildings,2020,51006.835570,16292.805700,0.420744,507316.892330,1419713.590786
LAO,buildings,2021,53011.909600,16292.963773,0.437284,509330.775504,1421736.309508
LAO,fluorinated-gases,2015,0.000000,0.000000,0.000000,0.000000,0.000000
LAO,fluorinated-gases,2016,0.000000,0.000000,0.000000,0.000000,0.000000
