actor_id,area,datasource_id
IT QAR,17,OEF:WD:city-area:20221106
IT CTU,15,OEF:WD:city-area:20221106
IT CU2,6,OEF:WD:city-area:20221106
IT LER,16,OEF:WD:city-area:20221106
IT RSM,11,OEF:WD:city-area:20221106
IT ORN,14,OEF:WD:city-area:20221106
IT RGS,38,OEF:WD:city-area:20221106
IT RMG,10,OEF:WD:city-area:20221106
IT QGO,14,OEF:WD:city-area:20221106
IT VZN,12,OEF:WD:city-area:20221106
IT VZL,18,OEF:WD:city-area:20221106
IT ALS,17,OEF:WD:city-area:20221106
IT ASU,29,OEF:WD:city-area:20221106
IT ASM,3,OEF:WD:city-area:20221106
IT ALT,11,OEF:WD:city-area:20221106
IT ADA,32,OEF:WD:city-area:20221106
IT B8S,4,OEF:WD:city-area:20221106
IT CMO,100,OEF:WD:city-area:20221106
IT ZZA,63,OEF:WD:city-area:20221106
IT CAC,10,OEF:WD:city-area:20221106
IT DEN,11,OEF:WD:city-area:20221106
IT LGG,10,OEF:WD:city-area:20221106
IT NGI,19,OEF:WD:city-area:20221106
IT CR2,11,OEF:WD:city-area:20221106
IT CNY,12,OEF:WD:city-area:20221106
IT CRI,12,OEF:WD:city-area:20221106
IT DEG,67,OEF:WD:city-area:20221106
IT FNL,36,OEF:WD:city-area:20221106
IT LOA,13,OEF:WD:city-area:20221106
JP IHN,114,OEF:WD:city-area:20221106
IT MSO,16,OEF:WD:city-area:20221106
CA LTB,122,OEF:WD:city-area:20221106
IT NSN,22,OEF:WD:city-area:20221106
IT NLI,10,OEF:WD:city-area:20221106
IT RTV,10,OEF:WD:city-area:20221106
IT D99,8,OEF:WD:city-area:20221106
IT QLN,50,OEF:WD:city-area:20221106
IT RCV,18,OEF:WD:city-area:20221106
IT SSL,101,OEF:WD:city-area:20221106
IT RNS,8,OEF:WD:city-area:20221106
IT ZRC,44,OEF:WD:city-area:20221106
IT RBE,31,OEF:WD:city-area:20221106
IT VDL,24,OEF:WD:city-area:20221106
IT VRZ,48,OEF:WD:city-area:20221106
IT VSV,10,OEF:WD:city-area:20221106
IT VID,16,OEF:WD:city-area:20221106
JP FNB,86,OEF:WD:city-area:20221106
US HZH,12,OEF:WD:city-area:20221106
JP NRI,214,OEF:WD:city-area:20221106
JP TSB,284,OEF:WD:city-area:20221106
JP BPU,125,OEF:WD:city-area:20221106
JP IWI,1232,OEF:WD:city-area:20221106
US TS2,2,OEF:WD:city-area:20221106
IT 3BJ,53,OEF:WD:city-area:20221106
IT BFO,31,OEF:WD:city-area:20221106
IT CMX,36,OEF:WD:city-area:20221106
IT DI3,20,OEF:WD:city-area:20221106
IT MPR,77,OEF:WD:city-area:20221106
IT CCM,57,OEF:WD:city-area:20221106
IT GUG,101,OEF:WD:city-area:20221106
IT LMX,89,OEF:WD:city-area:20221106
IT MBS,93,OEF:WD:city-area:20221106
IT PEI,35,OEF:WD:city-area:20221106
IT RII,70,OEF:WD:city-area:20221106
IT ZSF,34,OEF:WD:city-area:20221106
AT MOE,10,OEF:WD:city-area:20221106
IT SF3,24,OEF:WD:city-area:20221106
IT BBC,101,OEF:WD:city-area:20221106
IT PMT,15,OEF:WD:city-area:20221106
IT DIM,53,OEF:WD:city-area:20221106
IT SEO,61,OEF:WD:city-area:20221106
AT VOE,6,OEF:WD:city-area:20221106
IT ZKX,35,OEF:WD:city-area:20221106
IT TVT,74,OEF:WD:city-area:20221106
IT TYU,32,OEF:WD:city-area:20221106
AT FLA,117,OEF:WD:city-area:20221106
AT YBB,24,OEF:WD:city-area:20221106
AT RAN,4,OEF:WD:city-area:20221106
IT CT2,43,OEF:WD:city-area:20221106
IT CA7,48,OEF:WD:city-area:20221106
IT ADI,18,OEF:WD:city-area:20221106
IT MDU,37,OEF:WD:city-area:20221106
IT ELC,35,OEF:WD:city-area:20221106
IT ZPQ,16,OEF:WD:city-area:20221106
IT RTO,51,OEF:WD:city-area:20221106
AT ETH,17,OEF:WD:city-area:20221106
AT KUN,22,OEF:WD:city-area:20221106
IT EDM,25,OEF:WD:city-area:20221106
IT VNF,46,OEF:WD:city-area:20221106
AT GSS,49,OEF:WD:city-area:20221106
IT T6V,108,OEF:WD:city-area:20221106
AT REG,34,OEF:WD:city-area:20221106
AT SBB,46,OEF:WD:city-area:20221106
AT SIR,50,OEF:WD:city-area:20221106
IT TDE,51,OEF:WD:city-area:20221106
IT TOH,70,OEF:WD:city-area:20221106
IT 6CM,46,OEF:WD:city-area:20221106
AT NYB,9,OEF:WD:city-area:20221106
IT VDS,111,OEF:WD:city-area:20221106
IT NNB,22,OEF:WD:city-area:20221106
IT SSN,118,OEF:WD:city-area:20221106
IT GL5,104,OEF:WD:city-area:20221106
IT DCI,28,OEF:WD:city-area:20221106
IT DMP,45,OEF:WD:city-area:20221106
IT OLI,84,OEF:WD:city-area:20221106
IT 4DC,35,OEF:WD:city-area:20221106
IT ELM,14,OEF:WD:city-area:20221106
IT GEG,36,OEF:WD:city-area:20221106
IT MT4,32,OEF:WD:city-area:20221106
IT ONS,6,OEF:WD:city-area:20221106
IT MVR,94,OEF:WD:city-area:20221106
IT UIO,74,OEF:WD:city-area:20221106
IT QSE,96,OEF:WD:city-area:20221106
IT ZRD,139,OEF:WD:city-area:20221106
AT EEZ,125,OEF:WD:city-area:20221106
IT TZI,31,OEF:WD:city-area:20221106
IT SP6,26,OEF:WD:city-area:20221106
IT SVQ,232,OEF:WD:city-area:20221106
IT XOB,34,OEF:WD:city-area:20221106
IT XAA,56,OEF:WD:city-area:20221106
IT ZUK,190,OEF:WD:city-area:20221106
IT SO9,13,OEF:WD:city-area:20221106
IT USA,33,OEF:WD:city-area:20221106
IT ZVV,135,OEF:WD:city-area:20221106
IT V7U,181,OEF:WD:city-area:20221106
IT VSU,58,OEF:WD:city-area:20221106
IT C76,87,OEF:WD:city-area:20221106
IT ZWJ,27,OEF:WD:city-area:20221106
IT CLS,31,OEF:WD:city-area:20221106
IT ZHS,81,OEF:WD:city-area:20221106
IT GI2,30,OEF:WD:city-area:20221106
IT ZHP,28,OEF:WD:city-area:20221106
AT HRM,3,OEF:WD:city-area:20221106
IT ZIF,11,OEF:WD:city-area:20221106
IT ZQW,17,OEF:WD:city-area:20221106
IT SG8,72,OEF:WD:city-area:20221106
IT ZTH,116,OEF:WD:city-area:20221106
IT AAE,37,OEF:WD:city-area:20221106
IT NTA,88,OEF:WD:city-area:20221106
IT SAT,88,OEF:WD:city-area:20221106
IT FVV,9,OEF:WD:city-area:20221106
AT MA5,125,OEF:WD:city-area:20221106
US LAP,19,OEF:WD:city-area:20221106
IT GON,125,OEF:WD:city-area:20221106
IT ZKC,175,OEF:WD:city-area:20221106
IT AAI,42,OEF:WD:city-area:20221106
AT GZS,29,OEF:WD:city-area:20221106
IT OND,31,OEF:WD:city-area:20221106
IT FNC,7,OEF:WD:city-area:20221106
IT SEM,84,OEF:WD:city-area:20221106
IT VUU,11,OEF:WD:city-area:20221106
IT 2GV,21,OEF:WD:city-area:20221106
CA BSN,59,OEF:WD:city-area:20221106
IT GGN,46,OEF:WD:city-area:20221106
CA BHM,4,OEF:WD:city-area:20221106
AT SLL,11,OEF:WD:city-area:20221106
IT L5O,16,OEF:WD:city-area:20221106
IT LAV,12,OEF:WD:city-area:20221106
IT LED,156,OEF:WD:city-area:20221106
IT BT5,215,OEF:WD:city-area:20221106
IT DGI,227,OEF:WD:city-area:20221106
IT GLI,57,OEF:WD:city-area:20221106
IT MCM,123,OEF:WD:city-area:20221106
IT MMD,49,OEF:WD:city-area:20221106
IT O4L,166,OEF:WD:city-area:20221106
IT ONA,130,OEF:WD:city-area:20221106
IT NU7,223,OEF:WD:city-area:20221106
IT MW3,49,OEF:WD:city-area:20221106
IT ZPL,91,OEF:WD:city-area:20221106
IT MCR,25,OEF:WD:city-area:20221106
IT ONO,45,OEF:WD:city-area:20221106
IT MEZ,14,OEF:WD:city-area:20221106
IT SIA,196,OEF:WD:city-area:20221106
IT OOX,56,OEF:WD:city-area:20221106
IT FNN,112,OEF:WD:city-area:20221106
IT TNM,40,OEF:WD:city-area:20221106
IT NAO,4,OEF:WD:city-area:20221106
IT VBW,6,OEF:WD:city-area:20221106
IT NVD,8,OEF:WD:city-area:20221106
IT OPT,17,OEF:WD:city-area:20221106
IT OSA,25,OEF:WD:city-area:20221106
IT PVL,54,OEF:WD:city-area:20221106
IT PRZ,110,OEF:WD:city-area:20221106
IT ZRY,65,OEF:WD:city-area:20221106
IT ZSO,13,OEF:WD:city-area:20221106
IT ZSC,9,OEF:WD:city-area:20221106
IT 9RT,38,OEF:WD:city-area:20221106
DE AAR,34,OEF:WD:city-area:20221106
IT NNR,10,OEF:WD:city-area:20221106
IT SM3,16,OEF:WD:city-area:20221106
PL SKA,20,OEF:WD:city-area:20221106
AT ILZ,39,OEF:WD:city-area:20221106
AT HIT,6,OEF:WD:city-area:20221106
IT TNS,30,OEF:WD:city-area:20221106
AT RED,8,OEF:WD:city-area:20221106
AT OAM,43,OEF:WD:city-area:20221106
JP TAE,1027,OEF:WD:city-area:20221106
AT WFG,12,OEF:WD:city-area:20221106
AT TMR,43,OEF:WD:city-area:20221106
US UAB,16,OEF:WD:city-area:20221106
DE SC5,11,OEF:WD:city-area:20221106
JP HNA,908,OEF:WD:city-area:20221106
JP NAI,21,OEF:WD:city-area:20221106
HK ALC,1,OEF:WD:city-area:20221106
AT WAN,5,OEF:WD:city-area:20221106
JP UYA,17,OEF:WD:city-area:20221106
JP KWE,109,OEF:WD:city-area:20221106
JP KMC,115,OEF:WD:city-area:20221106
AT ABC,10,OEF:WD:city-area:20221106
JP MTD,61,OEF:WD:city-area:20221106
JP YGJ,132,OEF:WD:city-area:20221106
US LME,9,OEF:WD:city-area:20221106
IT AAN,75,OEF:WD:city-area:20221106
IT STP,49,OEF:WD:city-area:20221106
US ZQK,62,OEF:WD:city-area:20221106
AT MRC,23,OEF:WD:city-area:20221106
US RKV,35,OEF:WD:city-area:20221106
IT TSO,51,OEF:WD:city-area:20221106
IT TDT,33,OEF:WD:city-area:20221106
IT TRL,51,OEF:WD:city-area:20221106
IT TR3,15,OEF:WD:city-area:20221106
IT VZZ,32,OEF:WD:city-area:20221106
IT VND,5,OEF:WD:city-area:20221106
IT VT9,21,OEF:WD:city-area:20221106
IT VJD,13,OEF:WD:city-area:20221106
JP SSB,426,OEF:WD:city-area:20221106
JP ISE,208,OEF:WD:city-area:20221106
IT VLN,11,OEF:WD:city-area:20221106
JP FUI,245,OEF:WD:city-area:20221106
JP OKA,50,OEF:WD:city-area:20221106
FR G2R,19,OEF:WD:city-area:20221106
JP IWK,874,OEF:WD:city-area:20221106
US NXH,1,OEF:WD:city-area:20221106
AT UBA,95,OEF:WD:city-area:20221106
AT SND,8,OEF:WD:city-area:20221106
AT ABS,52,OEF:WD:city-area:20221106
IT C6E,62,OEF:WD:city-area:20221106
IT PAU,44,OEF:WD:city-area:20221106
ML SZU,37,OEF:WD:city-area:20221106
AT ABT,187,OEF:WD:city-area:20221106
JP KZU,139,OEF:WD:city-area:20221106
US HDV,96,OEF:WD:city-area:20221106
AT LEZ,16,OEF:WD:city-area:20221106
JP THS,262,OEF:WD:city-area:20221106
JP TSA,459,OEF:WD:city-area:20221106
AT GPK,8,OEF:WD:city-area:20221106
AT HNT,14,OEF:WD:city-area:20221106
IT ZQG,43,OEF:WD:city-area:20221106
IT CD7,33,OEF:WD:city-area:20221106
IT JZU,103,OEF:WD:city-area:20221106
IT ONI,40,OEF:WD:city-area:20221106
IT PFU,78,OEF:WD:city-area:20221106
IT TNU,118,OEF:WD:city-area:20221106
IT NTU,148,OEF:WD:city-area:20221106
IT BE3,202,OEF:WD:city-area:20221106
IT OLL,126,OEF:WD:city-area:20221106
IT GAI,37,OEF:WD:city-area:20221106
IT MDA,52,OEF:WD:city-area:20221106
IT LPS,119,OEF:WD:city-area:20221106
IT UAS,88,OEF:WD:city-area:20221106
IT MT8,124,OEF:WD:city-area:20221106
IT STE,102,OEF:WD:city-area:20221106
IT ACL,9,OEF:WD:city-area:20221106
IT AIO,14,OEF:WD:city-area:20221106
US KSP,17,OEF:WD:city-area:20221106
US MYY,142,OEF:WD:city-area:20221106
CA AMB,150,OEF:WD:city-area:20221106
CA SCH,101,OEF:WD:city-area:20221106
CA SJC,86,OEF:WD:city-area:20221106
CA SWP,71,OEF:WD:city-area:20221106
IT SET,22,OEF:WD:city-area:20221106
CA SYQ,7,OEF:WD:city-area:20221106
IT IBI,28,OEF:WD:city-area:20221106
IT TSP,8,OEF:WD:city-area:20221106
DE AHS,7,OEF:WD:city-area:20221106
DE ADH,44,OEF:WD:city-area:20221106
CA VNR,3,OEF:WD:city-area:20221106
AT AND,9,OEF:WD:city-area:20221106
AT AWG,17,OEF:WD:city-area:20221106
AT ADO,300,OEF:WD:city-area:20221106
IT RBZ,6,OEF:WD:city-area:20221106
IT ZYB,2,OEF:WD:city-area:20221106
IT ZCF,83,OEF:WD:city-area:20221106
AT NII,16,OEF:WD:city-area:20221106
CA YXH,112,OEF:WD:city-area:20221106
AT HTA,22,OEF:WD:city-area:20221106
AT PEG,11,OEF:WD:city-area:20221106
AT BUG,14,OEF:WD:city-area:20221106
AT SCS,6,OEF:WD:city-area:20221106
IT RV5,50,OEF:WD:city-area:20221106
AT PET,3,OEF:WD:city-area:20221106
IT ADN,63,OEF:WD:city-area:20221106
IT AN7,5,OEF:WD:city-area:20221106
DE ACH,65,OEF:WD:city-area:20221106
JP ASG,178,OEF:WD:city-area:20221106
JP OAM,172,OEF:WD:city-area:20221106
IT YBB,25,OEF:WD:city-area:20221106
IT ZDT,8,OEF:WD:city-area:20221106
IT TUR,164,OEF:WD:city-area:20221106
IT CMH,95,OEF:WD:city-area:20221106
IT CT9,54,OEF:WD:city-area:20221106
IT EMS,7,OEF:WD:city-area:20221106
IT CH8,34,OEF:WD:city-area:20221106
AT UFN,16,OEF:WD:city-area:20221106
IT CU9,51,OEF:WD:city-area:20221106
IT ZVW,2,OEF:WD:city-area:20221106
IT CR7,39,OEF:WD:city-area:20221106
IT TBH,125,OEF:WD:city-area:20221106
IT EGA,24,OEF:WD:city-area:20221106
DE AEF,3,OEF:WD:city-area:20221106
IT FAS,44,OEF:WD:city-area:20221106
DE AER,105,OEF:WD:city-area:20221106
IT BNP,6,OEF:WD:city-area:20221106
DE AFR,2,OEF:WD:city-area:20221106
IT MNL,9,OEF:WD:city-area:20221106
IT MAH,190,OEF:WD:city-area:20221106
JP OGG,207,OEF:WD:city-area:20221106
JP OIS,17,OEF:WD:city-area:20221106
AT PDO,8,OEF:WD:city-area:20221106
CA AMH,186,OEF:WD:city-area:20221106
IT BOA,128,OEF:WD:city-area:20221106
IT OIR,102,OEF:WD:city-area:20221106
IT FDG,39,OEF:WD:city-area:20221106
IT OO5,55,OEF:WD:city-area:20221106
IT GCC,9,OEF:WD:city-area:20221106
JP MIN,163,OEF:WD:city-area:20221106
AT NIK,23,OEF:WD:city-area:20221106
IT RTD,20,OEF:WD:city-area:20221106
IT RRN,9,OEF:WD:city-area:20221106
JP IHA,234,OEF:WD:city-area:20221106
IT MG2,49,OEF:WD:city-area:20221106
JP IAT,164,OEF:WD:city-area:20221106
JP FJS,70,OEF:WD:city-area:20221106
JP YIH,27,OEF:WD:city-area:20221106
JP KWG,62,OEF:WD:city-area:20221106
AT OMB,6,OEF:WD:city-area:20221106
IT ZTG,69,OEF:WD:city-area:20221106
US FFH,7,OEF:WD:city-area:20221106
US NBO,49,OEF:WD:city-area:20221106
AT AIG,17,OEF:WD:city-area:20221106
IT XEE,58,OEF:WD:city-area:20221106
IT ISI,33,OEF:WD:city-area:20221106
AT WCE,39,OEF:WD:city-area:20221106
US ZFP,5,OEF:WD:city-area:20221106
IT TTZ,50,OEF:WD:city-area:20221106
IT TZ8,17,OEF:WD:city-area:20221106
AT GRN,18,OEF:WD:city-area:20221106
JP NJA,94,OEF:WD:city-area:20221106
IT BTU,94,OEF:WD:city-area:20221106
CA SUY,316,OEF:WD:city-area:20221106
IT BR4,18,OEF:WD:city-area:20221106
IT CS7,30,OEF:WD:city-area:20221106
IT OLD,33,OEF:WD:city-area:20221106
IT FLS,36,OEF:WD:city-area:20221106
IT MI5,23,OEF:WD:city-area:20221106
IT THI,95,OEF:WD:city-area:20221106
IT NLE,52,OEF:WD:city-area:20221106
IT SS8,30,OEF:WD:city-area:20221106
IT PTO,104,OEF:WD:city-area:20221106
IT PZM,79,OEF:WD:city-area:20221106
IT XNN,31,OEF:WD:city-area:20221106
IT SR3,67,OEF:WD:city-area:20221106
IT TTN,59,OEF:WD:city-area:20221106
IT TTX,63,OEF:WD:city-area:20221106
IT TR9,36,OEF:WD:city-area:20221106
IT USN,31,OEF:WD:city-area:20221106
IT VL3,26,OEF:WD:city-area:20221106
AT AGM,7,OEF:WD:city-area:20221106
RU AGI,27,OEF:WD:city-area:20221106
IT RUS,8,OEF:WD:city-area:20221106
DE AGX,23,OEF:WD:city-area:20221106
IT PBA,5,OEF:WD:city-area:20221106
IT VEU,188,OEF:WD:city-area:20221106
CA AIR,85,OEF:WD:city-area:20221106
AT RSD,5,OEF:WD:city-area:20221106
IT GIS,61,OEF:WD:city-area:20221106
IT GZE,5,OEF:WD:city-area:20221106
IT GNZ,13,OEF:WD:city-area:20221106
IT LVL,39,OEF:WD:city-area:20221106
IT ZJY,79,OEF:WD:city-area:20221106
IT LGD,24,OEF:WD:city-area:20221106
IT ZLR,36,OEF:WD:city-area:20221106
IT LAS,110,OEF:WD:city-area:20221106
IT ULL,14,OEF:WD:city-area:20221106
AT HON,21,OEF:WD:city-area:20221106
IT MVN,247,OEF:WD:city-area:20221106
AT KOH,31,OEF:WD:city-area:20221106
IT RNG,13,OEF:WD:city-area:20221106
DE NRH,35,OEF:WD:city-area:20221106
AT WAF,132,OEF:WD:city-area:20221106
IT PC5,30,OEF:WD:city-area:20221106
AT WIS,10,OEF:WD:city-area:20221106
IT MT5,37,OEF:WD:city-area:20221106
AT HDR,15,OEF:WD:city-area:20221106
AT DSU,17,OEF:WD:city-area:20221106
JP YKD,35,OEF:WD:city-area:20221106
AT ADU,47,OEF:WD:city-area:20221106
AT MBR,0,OEF:WD:city-area:20221106
AT GDN,64,OEF:WD:city-area:20221106
AT RRM,102,OEF:WD:city-area:20221106
IT BIV,89,OEF:WD:city-area:20221106
IT ZGC,192,OEF:WD:city-area:20221106
IT AAA,81,OEF:WD:city-area:20221106
IT MGF,46,OEF:WD:city-area:20221106
IT ZEP,92,OEF:WD:city-area:20221106
IT CMW,100,OEF:WD:city-area:20221106
IT FVR,82,OEF:WD:city-area:20221106
IT GGT,24,OEF:WD:city-area:20221106
IT LIC,180,OEF:WD:city-area:20221106
IT MFI,114,OEF:WD:city-area:20221106
IT AGM,33,OEF:WD:city-area:20221106
IT GRR,207,OEF:WD:city-area:20221106
IT PEM,25,OEF:WD:city-area:20221106
IT RCM,68,OEF:WD:city-area:20221106
AT TDW,15,OEF:WD:city-area:20221106
IT ZSA,119,OEF:WD:city-area:20221106
RU NVY,3,OEF:WD:city-area:20221106
IT AIG,96,OEF:WD:city-area:20221106
IT LLP,43,OEF:WD:city-area:20221106
IT SGX,27,OEF:WD:city-area:20221106
IT SMQ,67,OEF:WD:city-area:20221106
IT SCK,192,OEF:WD:city-area:20221106
IT NLS,12,OEF:WD:city-area:20221106
IT ORA,12,OEF:WD:city-area:20221106
AT ATH,5,OEF:WD:city-area:20221106
AT AGZ,36,OEF:WD:city-area:20221106
AT RUG,28,OEF:WD:city-area:20221106
CN CBG,17458,OEF:WD:city-area:20221106
AT AHI,23,OEF:WD:city-area:20221106
AT AHO,12,OEF:WD:city-area:20221106
AT ATG,36,OEF:WD:city-area:20221106
AT AMU,79,OEF:WD:city-area:20221106
JP TKH,683,OEF:WD:city-area:20221106
US UK7,4,OEF:WD:city-area:20221106
RU AMV,82,OEF:WD:city-area:20221106
JP HNO,104,OEF:WD:city-area:20221106
JP NRU,136,OEF:WD:city-area:20221106
JP MAR,112,OEF:WD:city-area:20221106
US URB,30,OEF:WD:city-area:20221106
JP KSM,106,OEF:WD:city-area:20221106
JP KUA,356,OEF:WD:city-area:20221106
NZ WLG,290,OEF:WD:city-area:20221106
AT ORI,14,OEF:WD:city-area:20221106
DE AMM,48,OEF:WD:city-area:20221106
IT PSL,7,OEF:WD:city-area:20221106
IT PSV,51,OEF:WD:city-area:20221106
IT RN2,111,OEF:WD:city-area:20221106
AT ZAD,21,OEF:WD:city-area:20221106
IT RDO,30,OEF:WD:city-area:20221106
IT SCD,80,OEF:WD:city-area:20221106
AT FSB,62,OEF:WD:city-area:20221106
IT MD2,15,OEF:WD:city-area:20221106
IT NSC,97,OEF:WD:city-area:20221106
IT R34,67,OEF:WD:city-area:20221106
IT SFS,42,OEF:WD:city-area:20221106
IT ZTJ,35,OEF:WD:city-area:20221106
IT VAU,39,OEF:WD:city-area:20221106
IT VLB,42,OEF:WD:city-area:20221106
IT BLP,166,OEF:WD:city-area:20221106
IT ZDK,70,OEF:WD:city-area:20221106
IT BZY,251,OEF:WD:city-area:20221106
IT C7L,26,OEF:WD:city-area:20221106
IT ZET,383,OEF:WD:city-area:20221106
IT ZFY,7,OEF:WD:city-area:20221106
IT LI5,119,OEF:WD:city-area:20221106
IT FDS,12,OEF:WD:city-area:20221106
IT GIR,27,OEF:WD:city-area:20221106
IT ZLY,112,OEF:WD:city-area:20221106
IT MA9,38,OEF:WD:city-area:20221106
IT ML2,16,OEF:WD:city-area:20221106
IT MZ2,35,OEF:WD:city-area:20221106
IT ML6,17,OEF:WD:city-area:20221106
IT MN8,246,OEF:WD:city-area:20221106
IT MBC,38,OEF:WD:city-area:20221106
IT MAS,36,OEF:WD:city-area:20221106
IT NC2,43,OEF:WD:city-area:20221106
IT ZPT,58,OEF:WD:city-area:20221106
IT PEH,19,OEF:WD:city-area:20221106
IT ZRB,27,OEF:WD:city-area:20221106
IT AXZ,306,OEF:WD:city-area:20221106
IT RA3,206,OEF:WD:city-area:20221106
IT RPT,13,OEF:WD:city-area:20221106
IT LPT,11,OEF:WD:city-area:20221106
IT 8DA,6,OEF:WD:city-area:20221106
IT SMG,26,OEF:WD:city-area:20221106
IT ZPP,6,OEF:WD:city-area:20221106
IT SA6,3,OEF:WD:city-area:20221106
IT FFC,26,OEF:WD:city-area:20221106
IT ZAU,19,OEF:WD:city-area:20221106
IT ZTA,24,OEF:WD:city-area:20221106
IT TYT,19,OEF:WD:city-area:20221106
IT ZVK,7,OEF:WD:city-area:20221106
IT 2VC,6,OEF:WD:city-area:20221106
IT VGE,10,OEF:WD:city-area:20221106
IT MRA,243,OEF:WD:city-area:20221106
IT ALC,131,OEF:WD:city-area:20221106
IT ZKK,73,OEF:WD:city-area:20221106
IT LFM,155,OEF:WD:city-area:20221106
IT ZGQ,66,OEF:WD:city-area:20221106
IT CTR,127,OEF:WD:city-area:20221106
IT CYX,210,OEF:WD:city-area:20221106
IT ZHF,70,OEF:WD:city-area:20221106
IT TGB,47,OEF:WD:city-area:20221106
IT MAZ,275,OEF:WD:city-area:20221106
IT PEC,58,OEF:WD:city-area:20221106
IT PNL,85,OEF:WD:city-area:20221106
IT NNA,83,OEF:WD:city-area:20221106
IT ZQY,45,OEF:WD:city-area:20221106
IT PG5,37,OEF:WD:city-area:20221106
AT ACK,114,OEF:WD:city-area:20221106
IT RR2,41,OEF:WD:city-area:20221106
IT TR2,182,OEF:WD:city-area:20221106
IT SVC,60,OEF:WD:city-area:20221106
IT NIN,61,OEF:WD:city-area:20221106
IT DVA,53,OEF:WD:city-area:20221106
AT VLH,135,OEF:WD:city-area:20221106
AT TRW,7,OEF:WD:city-area:20221106
AT LBN,108,OEF:WD:city-area:20221106
JP ANA,279,OEF:WD:city-area:20221106
IT N6C,229,OEF:WD:city-area:20221106
AT KFS,39,OEF:WD:city-area:20221106
AT BDN,27,OEF:WD:city-area:20221106
DE ASN,156,OEF:WD:city-area:20221106
IT NTO,555,OEF:WD:city-area:20221106
AT SPI,49,OEF:WD:city-area:20221106
AT RTE,101,OEF:WD:city-area:20221106
AT KTU,76,OEF:WD:city-area:20221106
AT WOF,278,OEF:WD:city-area:20221106
IT MLZ,25,OEF:WD:city-area:20221106
AT LDG,24,OEF:WD:city-area:20221106
IT ENT,217,OEF:WD:city-area:20221106
AT LTN,22,OEF:WD:city-area:20221106
US TOA,53,OEF:WD:city-area:20221106
IT ZRH,88,OEF:WD:city-area:20221106
IT PBS,65,OEF:WD:city-area:20221106
IT G9C,39,OEF:WD:city-area:20221106
IT FOR,0,OEF:WD:city-area:20221106
AT MEL,26,OEF:WD:city-area:20221106
AT TLN,72,OEF:WD:city-area:20221106
IT IDF,4,OEF:WD:city-area:20221106
IT ZSK,76,OEF:WD:city-area:20221106
IT 9SR,13,OEF:WD:city-area:20221106
IT SLA,9,OEF:WD:city-area:20221106
IT WAO,20,OEF:WD:city-area:20221106
DE NON,68,OEF:WD:city-area:20221106
IT AVO,75,OEF:WD:city-area:20221106
IT PTI,50,OEF:WD:city-area:20221106
IT ZID,74,OEF:WD:city-area:20221106
AT SHT,45,OEF:WD:city-area:20221106
AT ABU,20,OEF:WD:city-area:20221106
IT PPL,15,OEF:WD:city-area:20221106
IT CFF,9,OEF:WD:city-area:20221106
IT PRL,57,OEF:WD:city-area:20221106
IT GIA,5,OEF:WD:city-area:20221106
IT MEL,136,OEF:WD:city-area:20221106
DE REN,24,OEF:WD:city-area:20221106
US AST,26,OEF:WD:city-area:20221106
IT PC4,201,OEF:WD:city-area:20221106
IT GUU,30,OEF:WD:city-area:20221106
IT 2SA,114,OEF:WD:city-area:20221106
IT RNI,77,OEF:WD:city-area:20221106
IT SFL,15,OEF:WD:city-area:20221106
IT TRI,78,OEF:WD:city-area:20221106
IT PTJ,108,OEF:WD:city-area:20221106
IT ZIX,26,OEF:WD:city-area:20221106
IT SNR,20,OEF:WD:city-area:20221106
IT ZNI,69,OEF:WD:city-area:20221106
IT PQA,56,OEF:WD:city-area:20221106
IT P45,178,OEF:WD:city-area:20221106
IT ZCJ,60,OEF:WD:city-area:20221106
IT PBX,56,OEF:WD:city-area:20221106
IT MZS,7,OEF:WD:city-area:20221106
IT CP8,61,OEF:WD:city-area:20221106
IT ZEM,4,OEF:WD:city-area:20221106
IT SFI,10,OEF:WD:city-area:20221106
IT PP2,39,OEF:WD:city-area:20221106
IT SAG,34,OEF:WD:city-area:20221106
IT VL5,3,OEF:WD:city-area:20221106
IT ZVP,13,OEF:WD:city-area:20221106
AT MZZ,51,OEF:WD:city-area:20221106
IT ZBU,26,OEF:WD:city-area:20221106
IT MD3,39,OEF:WD:city-area:20221106
IT ZAL,13,OEF:WD:city-area:20221106
IT FUI,14,OEF:WD:city-area:20221106
IT SAX,67,OEF:WD:city-area:20221106
AT STC,37,OEF:WD:city-area:20221106
IT S7O,115,OEF:WD:city-area:20221106
AT BLU,30,OEF:WD:city-area:20221106
AT SVG,51,OEF:WD:city-area:20221106
AT KFD,14,OEF:WD:city-area:20221106
IT VT3,14,OEF:WD:city-area:20221106
IT TEF,22,OEF:WD:city-area:20221106
IT ZKL,19,OEF:WD:city-area:20221106
DE WUL,55,OEF:WD:city-area:20221106
IT ZDO,8,OEF:WD:city-area:20221106
IT FDA,83,OEF:WD:city-area:20221106
IT LIP,90,OEF:WD:city-area:20221106
JP SMN,29,OEF:WD:city-area:20221106
JP KNA,137,OEF:WD:city-area:20221106
IT CFR,15,OEF:WD:city-area:20221106
IT ZNJ,9,OEF:WD:city-area:20221106
IT ZES,34,OEF:WD:city-area:20221106
IT PA3,26,OEF:WD:city-area:20221106
IT ZGL,6,OEF:WD:city-area:20221106
IT ZDD,6,OEF:WD:city-area:20221106
