actor_id,population,year,datasource_id
IT DBO,3255,2018,OEF:WD:city-population:20221106
IT DBO,3261,2017,OEF:WD:city-population:20221106
IT AAC,13757,2008,OEF:WD:city-population:20221106
IT AAC,14789,2015,OEF:WD:city-population:20221106
IT AAC,14855,2017,OEF:WD:city-population:20221106
IT AAC,14896,2018,OEF:WD:city-population:20221106
IT CUI,1650,2018,OEF:WD:city-population:20221106
IT CUI,1655,2017,OEF:WD:city-population:20221106
IT LDO,6377,2018,OEF:WD:city-population:20221106
IT LDO,6379,2017,OEF:WD:city-population:20221106
IT IGG,1317,2018,OEF:WD:city-population:20221106
IT IGG,1336,2017,OEF:WD:city-population:20221106
IT B8D,1613,2017,OEF:WD:city-population:20221106
IT B8D,1616,2018,OEF:WD:city-population:20221106
IT RE5,413,2018,OEF:WD:city-population:20221106
IT RE5,417,2017,OEF:WD:city-population:20221106
IT BA4,1303,2017,OEF:WD:city-population:20221106
IT BA4,1326,2018,OEF:WD:city-population:20221106
IT MBI,1072,2018,OEF:WD:city-population:20221106
IT MBI,1099,2017,OEF:WD:city-population:20221106
IT BGJ,6750,2017,OEF:WD:city-population:20221106
IT BGJ,6631,2013,OEF:WD:city-population:20221106
IT BGJ,6747,2018,OEF:WD:city-population:20221106
IT AEZ,1842,2018,OEF:WD:city-population:20221106
IT AEZ,1848,2017,OEF:WD:city-population:20221106
IT CHU,2552,2018,OEF:WD:city-population:20221106
IT CHU,2553,2017,OEF:WD:city-population:20221106
IT DCD,2430,2017,OEF:WD:city-population:20221106
IT DCD,2392,2018,OEF:WD:city-population:20221106
IT RCL,4370,2015,OEF:WD:city-population:20221106
IT RCL,4568,2017,OEF:WD:city-population:20221106
IT RCL,4701,2018,OEF:WD:city-population:20221106
IT ORG,7705,2017,OEF:WD:city-population:20221106
IT ORG,7827,2018,OEF:WD:city-population:20221106
IT LBI,2172,2013,OEF:WD:city-population:20221106
IT LBI,6319,2017,OEF:WD:city-population:20221106
IT LBI,5877,2005,OEF:WD:city-population:20221106
IT LBI,6352,2018,OEF:WD:city-population:20221106
JP UKY,1204084,1955,OEF:WD:city-population:20221106
JP UKY,1284818,1960,OEF:WD:city-population:20221106
JP UKY,1365007,1965,OEF:WD:city-population:20221106
JP UKY,1419165,1970,OEF:WD:city-population:20221106
JP UKY,1448964,2022,OEF:WD:city-population:20221106
JP UKY,1461059,1975,OEF:WD:city-population:20221106
JP UKY,1461103,1990,OEF:WD:city-population:20221106
JP UKY,1463723,2020,OEF:WD:city-population:20221106
JP UKY,1463822,1995,OEF:WD:city-population:20221106
JP UKY,1467785,2000,OEF:WD:city-population:20221106
JP UKY,1473065,1980,OEF:WD:city-population:20221106
JP UKY,1474015,2010,OEF:WD:city-population:20221106
JP UKY,1474811,2005,OEF:WD:city-population:20221106
JP UKY,1475183,2015,OEF:WD:city-population:20221106
JP UKY,1479218,1985,OEF:WD:city-population:20221106
JP UKY,100000,800,OEF:WD:city-population:20221106
JP UKY,100000,1400,OEF:WD:city-population:20221106
JP UKY,120000,900,OEF:WD:city-population:20221106
JP UKY,120000,1150,OEF:WD:city-population:20221106
JP UKY,130000,850,OEF:WD:city-population:20221106
JP UKY,160000,1490,OEF:WD:city-population:20221106
JP UKY,180000,1100,OEF:WD:city-population:20221106
JP UKY,250000,1571,OEF:WD:city-population:20221106
JP UKY,290000,1850,OEF:WD:city-population:20221106
JP UKY,370000,1750,OEF:WD:city-population:20221106
JP UKY,430000,1650,OEF:WD:city-population:20221106
JP UKY,999660,1947,OEF:WD:city-population:20221106
JP UKY,237674,1871,OEF:WD:city-population:20221106
JP UKY,279165,1889,OEF:WD:city-population:20221106
JP UKY,591323,1920,OEF:WD:city-population:20221106
JP UKY,679963,1925,OEF:WD:city-population:20221106
