actor_id,year,total_emissions,datasource_id,emissions_id
RU-KRS,2010,4110425,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-KRS:2010
RU-KRS,2011,4609982,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-KRS:2011
RU-KRS,2012,4524664,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-KRS:2012
RU-KRS,2013,4320194,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-KRS:2013
RU-KRS,2014,4194577,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-KRS:2014
RU-KRS,2015,4470485,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-KRS:2015
RU-KRS,2016,4103268,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-KRS:2016
RU-KRS,2017,4125019,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-KRS:2017
RU-KRS,2018,4065764,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-KRS:2018
RU-KRS,2019,4236500,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-KRS:2019
RU-KYA,2005,61734674,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-KYA:2005
RU-KYA,2006,58873116,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-KYA:2006
RU-KYA,2007,59957009,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-KYA:2007
RU-KYA,2008,70721536,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-KYA:2008
RU-KYA,2009,60267622,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-KYA:2009
RU-KYA,2010,57291332,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-KYA:2010
RU-KYA,2011,60691177,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-KYA:2011
RU-KYA,2012,63404980,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-KYA:2012
RU-KYA,2013,59435033,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-KYA:2013
RU-KYA,2014,59413204,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-KYA:2014
RU-KYA,2015,60642158,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-KYA:2015
RU-KYA,2016,53083864,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-KYA:2016
RU-KYA,2017,55259598,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-KYA:2017
RU-KYA,2018,48833911,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-KYA:2018
RU-KYA,2019,48579418,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-KYA:2019
RU-LEN,2005,14316290,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-LEN:2005
RU-LEN,2006,12349230,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-LEN:2006
RU-LEN,2007,11489740,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-LEN:2007
RU-LEN,2008,12228333,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-LEN:2008
RU-LEN,2009,15370820,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-LEN:2009
RU-LEN,2010,17684761,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-LEN:2010
RU-LEN,2011,17786892,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-LEN:2011
RU-LEN,2012,18228599,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-LEN:2012
RU-LEN,2013,17775601,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-LEN:2013
RU-LEN,2014,20917073,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-LEN:2014
RU-LEN,2015,19051361,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-LEN:2015
RU-LEN,2016,20026509,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-LEN:2016
RU-LEN,2017,23867715,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-LEN:2017
RU-LEN,2018,25990880,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-LEN:2018
RU-LEN,2019,28070656,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-LEN:2019
RU-LIP,2005,63264841,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-LIP:2005
RU-LIP,2006,71614295,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-LIP:2006
RU-LIP,2007,70212000,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-LIP:2007
RU-LIP,2008,68289007,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-LIP:2008
RU-LIP,2009,64882043,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-LIP:2009
RU-LIP,2010,67169709,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-LIP:2010
RU-LIP,2011,73432674,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-LIP:2011
RU-LIP,2012,84757288,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-LIP:2012
RU-LIP,2013,80941001,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-LIP:2013
RU-LIP,2014,84842390,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-LIP:2014
RU-LIP,2015,89359988,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-LIP:2015
RU-LIP,2016,84613224,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-LIP:2016
RU-LIP,2017,91334215,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-LIP:2017
RU-LIP,2018,92312139,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-LIP:2018
RU-LIP,2019,83223289,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-LIP:2019
RU-MAG,2005,1550066,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MAG:2005
RU-MAG,2006,1534223,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MAG:2006
RU-MAG,2007,1381146,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MAG:2007
RU-MAG,2008,1676502,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MAG:2008
RU-MAG,2009,1419082,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MAG:2009
RU-MAG,2010,1510231,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MAG:2010
RU-MAG,2011,1585443,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MAG:2011
RU-MAG,2012,1683425,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MAG:2012
RU-MAG,2013,2696896,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MAG:2013
RU-MAG,2014,1969700,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MAG:2014
RU-MAG,2015,1573419,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MAG:2015
RU-MAG,2016,1608937,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MAG:2016
RU-MAG,2017,1844702,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MAG:2017
RU-MAG,2018,1943126,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MAG:2018
RU-MAG,2019,2078674,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MAG:2019
RU-ME,2005,2735412,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ME:2005
RU-ME,2006,2710934,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ME:2006
RU-ME,2007,2725689,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ME:2007
RU-ME,2008,2660291,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ME:2008
RU-ME,2009,2397310,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ME:2009
RU-ME,2010,3248193,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ME:2010
RU-ME,2011,2634647,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ME:2011
RU-ME,2012,3059906,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ME:2012
RU-ME,2013,2773837,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ME:2013
RU-ME,2014,2715005,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ME:2014
RU-ME,2015,2540908,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ME:2015
RU-ME,2016,2395518,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ME:2016
RU-ME,2017,2244511,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ME:2017
RU-ME,2018,2296373,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ME:2018
RU-ME,2019,2329905,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ME:2019
RU-MO,2005,3726448,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MO:2005
RU-MO,2006,2807889,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MO:2006
RU-MO,2007,3703418,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MO:2007
RU-MO,2008,3766072,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MO:2008
RU-MO,2009,3492118,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MO:2009
RU-MO,2010,3647817,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MO:2010
RU-MO,2011,4621875,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MO:2011
RU-MO,2012,4904113,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MO:2012
RU-MO,2013,4528212,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MO:2013
RU-MO,2014,4712510,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MO:2014
RU-MO,2015,4064636,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MO:2015
RU-MO,2016,3847929,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MO:2016
RU-MO,2017,3788958,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MO:2017
RU-MO,2018,3832061,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MO:2018
RU-MO,2019,3857085,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MO:2019
RU-MOS,2005,43220049,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MOS:2005
RU-MOS,2006,45708649,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MOS:2006
RU-MOS,2007,43286359,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MOS:2007
RU-MOS,2008,46295935,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MOS:2008
RU-MOS,2009,38891165,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MOS:2009
RU-MOS,2010,40858911,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MOS:2010
RU-MOS,2011,43525959,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MOS:2011
RU-MOS,2012,41037747,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MOS:2012
RU-MOS,2013,40634668,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MOS:2013
RU-MOS,2014,42800877,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MOS:2014
RU-MOS,2015,42646249,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MOS:2015
RU-MOS,2016,43085497,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MOS:2016
RU-MOS,2017,45736617,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MOS:2017
RU-MOS,2018,31960047,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MOS:2018
RU-MOS,2019,32189407,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MOS:2019
RU-MOW,2005,67356678,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MOW:2005
RU-MOW,2006,69078199,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MOW:2006
RU-MOW,2007,68152035,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MOW:2007
RU-MOW,2008,70848128,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MOW:2008
RU-MOW,2009,62051722,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MOW:2009
RU-MOW,2010,64575918,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MOW:2010
RU-MOW,2011,70047930,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MOW:2011
RU-MOW,2012,66047822,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MOW:2012
RU-MOW,2013,63009376,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MOW:2013
RU-MOW,2014,68065535,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MOW:2014
RU-MOW,2015,64543861,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MOW:2015
RU-MOW,2016,67766540,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MOW:2016
RU-MOW,2017,73570936,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MOW:2017
RU-MOW,2018,78948937,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MOW:2018
RU-MOW,2019,79049265,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MOW:2019
RU-MUR,2005,8648775,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MUR:2005
RU-MUR,2006,8660007,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MUR:2006
RU-MUR,2007,8388997,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MUR:2007
RU-MUR,2008,8167553,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MUR:2008
RU-MUR,2009,7788113,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MUR:2009
RU-MUR,2010,7843844,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MUR:2010
RU-MUR,2011,9360560,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MUR:2011
RU-MUR,2012,8201542,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MUR:2012
RU-MUR,2013,8360386,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MUR:2013
RU-MUR,2014,7305459,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MUR:2014
RU-MUR,2015,7017017,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MUR:2015
RU-MUR,2016,6598763,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MUR:2016
RU-MUR,2017,7412308,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MUR:2017
RU-MUR,2018,8289979,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MUR:2018
RU-MUR,2019,7769852,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-MUR:2019
RU-NGR,2005,4137181,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NGR:2005
RU-NGR,2006,4203123,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NGR:2006
RU-NGR,2007,4063547,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NGR:2007
RU-NGR,2008,4233733,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NGR:2008
RU-NGR,2009,3855672,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NGR:2009
RU-NGR,2010,4580289,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NGR:2010
RU-NGR,2011,4434153,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NGR:2011
RU-NGR,2012,6157382,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NGR:2012
RU-NGR,2013,6311747,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NGR:2013
RU-NGR,2014,6485530,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NGR:2014
RU-NGR,2015,5349236,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NGR:2015
RU-NGR,2016,5575693,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NGR:2016
RU-NGR,2017,5582627,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NGR:2017
RU-NGR,2018,5504615,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NGR:2018
RU-NGR,2019,4969005,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NGR:2019
RU-NIZ,2005,19814442,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NIZ:2005
RU-NIZ,2006,20457923,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NIZ:2006
RU-NIZ,2007,20910850,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NIZ:2007
RU-NIZ,2008,21135650,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NIZ:2008
RU-NIZ,2009,19943706,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NIZ:2009
RU-NIZ,2010,20323293,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NIZ:2010
RU-NIZ,2011,21294993,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NIZ:2011
RU-NIZ,2012,20541024,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NIZ:2012
RU-NIZ,2013,19250391,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NIZ:2013
RU-NIZ,2014,20014332,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NIZ:2014
RU-NIZ,2015,20548867,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NIZ:2015
RU-NIZ,2016,19847424,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NIZ:2016
RU-NIZ,2017,18241516,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NIZ:2017
RU-NIZ,2018,18144297,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NIZ:2018
RU-NIZ,2019,16560738,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NIZ:2019
RU-NVS,2005,20422653,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NVE:2005
RU-NVS,2006,20484034,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NVE:2006
RU-NVS,2007,17387898,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NVE:2007
RU-NVS,2008,20334775,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NVE:2008
RU-NVS,2009,19715186,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NVE:2009
RU-NVS,2010,21049833,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NVE:2010
RU-NVS,2011,21295906,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NVE:2011
RU-NVS,2012,22142901,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NVE:2012
RU-NVS,2013,24821520,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NVE:2013
RU-NVS,2014,21329090,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NVE:2014
RU-NVS,2015,20837767,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NVE:2015
RU-NVS,2016,20676254,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NVE:2016
RU-NVS,2017,22071597,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NVE:2017
RU-NVS,2018,24609345,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NVE:2018
RU-NVS,2019,20830567,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-NVE:2019
RU-OMS,2005,21552052,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-OMS:2005
RU-OMS,2006,22208709,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-OMS:2006
RU-OMS,2007,21275322,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-OMS:2007
RU-OMS,2008,22407477,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-OMS:2008
RU-OMS,2009,19006367,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-OMS:2009
RU-OMS,2010,19713571,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-OMS:2010
RU-OMS,2011,20457888,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-OMS:2011
RU-OMS,2012,21085638,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-OMS:2012
RU-OMS,2013,22504736,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-OMS:2013
RU-OMS,2014,21512307,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-OMS:2014
RU-OMS,2015,21793347,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-OMS:2015
RU-OMS,2016,22877240,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-OMS:2016
RU-OMS,2017,19631230,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-OMS:2017
RU-OMS,2018,19502691,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-OMS:2018
RU-OMS,2019,19182334,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-OMS:2019
RU-ORE,2005,29699494,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ORE:2005
RU-ORE,2006,30141419,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ORE:2006
RU-ORE,2007,30572316,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ORE:2007
RU-ORE,2008,31033176,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ORE:2008
RU-ORE,2009,30562681,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ORE:2009
RU-ORE,2010,30727476,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ORE:2010
RU-ORE,2011,30012884,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ORE:2011
RU-ORE,2012,28354649,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ORE:2012
RU-ORE,2013,28966778,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ORE:2013
RU-ORE,2014,37561336,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ORE:2014
RU-ORE,2015,39597198,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ORE:2015
RU-ORE,2016,29553558,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ORE:2016
RU-ORE,2017,26136376,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ORE:2017
RU-ORE,2018,28714456,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ORE:2018
RU-ORE,2019,29323422,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ORE:2019
RU-ORL,2005,2825223,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ORL:2005
RU-ORL,2006,2730684,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ORL:2006
RU-ORL,2007,2579253,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ORL:2007
RU-ORL,2008,2429794,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ORL:2008
RU-ORL,2009,1972996,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ORL:2009
RU-ORL,2010,2288139,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ORL:2010
RU-ORL,2011,2560634,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ORL:2011
RU-ORL,2012,2761849,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ORL:2012
RU-ORL,2013,2830018,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ORL:2013
RU-ORL,2014,2914285,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ORL:2014
RU-ORL,2015,2685865,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ORL:2015
RU-ORL,2016,3035298,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ORL:2016
RU-ORL,2017,2863175,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ORL:2017
RU-ORL,2018,2845476,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ORL:2018
RU-ORL,2019,2681231,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-ORL:2019
RU-PER,2005,42220475,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PER:2005
RU-PER,2006,42304322,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PER:2006
RU-PER,2007,41833809,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PER:2007
RU-PER,2008,42792638,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PER:2008
RU-PER,2009,34504503,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PER:2009
RU-PER,2010,37678217,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PER:2010
RU-PER,2011,40080796,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PER:2011
RU-PER,2012,38985713,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PER:2012
RU-PER,2013,35554851,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PER:2013
RU-PER,2014,36614896,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PER:2014
RU-PER,2015,34683996,xiao_etal_2021:RU_constituent:v4,Xiao_et_al_(2021):RU-PER:2015
