year,total_emissions,actor_id,emissions_id,datasource_id
2011,247075,ECCC_G10224:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10224:5493009UL1CFLQ2GMZ462011,ECCC_GHGRP:2022-04-14
2011,324725,ECCC_G10329:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10329:5493009UL1CFLQ2GMZ462011,ECCC_GHGRP:2022-04-14
2011,94469,ECCC_G10475:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10475:5493009UL1CFLQ2GMZ462011,ECCC_GHGRP:2022-04-14
2010,876780,ECCC_G10147:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10147:5493009UL1CFLQ2GMZ462010,ECCC_GHGRP:2022-04-14
2010,239145,ECCC_G10224:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10224:5493009UL1CFLQ2GMZ462010,ECCC_GHGRP:2022-04-14
2010,312445,ECCC_G10329:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10329:5493009UL1CFLQ2GMZ462010,ECCC_GHGRP:2022-04-14
2010,21660,ECCC_G10389:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10389:5493009UL1CFLQ2GMZ462010,ECCC_GHGRP:2022-04-14
2010,92852,ECCC_G10475:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10475:5493009UL1CFLQ2GMZ462010,ECCC_GHGRP:2022-04-14
2009,961861,ECCC_G10147:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10147:5493009UL1CFLQ2GMZ462009,ECCC_GHGRP:2022-04-14
2009,237403,ECCC_G10224:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10224:5493009UL1CFLQ2GMZ462009,ECCC_GHGRP:2022-04-14
2009,343747,ECCC_G10329:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10329:5493009UL1CFLQ2GMZ462009,ECCC_GHGRP:2022-04-14
2009,31744,ECCC_G10389:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10389:5493009UL1CFLQ2GMZ462009,ECCC_GHGRP:2022-04-14
2009,86807,ECCC_G10475:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10475:5493009UL1CFLQ2GMZ462009,ECCC_GHGRP:2022-04-14
2008,1079377,ECCC_G10147:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10147:5493009UL1CFLQ2GMZ462008,ECCC_GHGRP:2022-04-14
2008,217173,ECCC_G10224:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10224:5493009UL1CFLQ2GMZ462008,ECCC_GHGRP:2022-04-14
2007,1419427,ECCC_G10147:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10147:5493009UL1CFLQ2GMZ462007,ECCC_GHGRP:2022-04-14
2007,226557,ECCC_G10224:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10224:5493009UL1CFLQ2GMZ462007,ECCC_GHGRP:2022-04-14
2006,1413145,ECCC_G10147:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10147:5493009UL1CFLQ2GMZ462006,ECCC_GHGRP:2022-04-14
2006,245312,ECCC_G10224:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10224:5493009UL1CFLQ2GMZ462006,ECCC_GHGRP:2022-04-14
2005,1218610,ECCC_G10147:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10147:5493009UL1CFLQ2GMZ462005,ECCC_GHGRP:2022-04-14
2005,304575,ECCC_G10224:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10224:5493009UL1CFLQ2GMZ462005,ECCC_GHGRP:2022-04-14
2004,1250258,ECCC_G10147:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10147:5493009UL1CFLQ2GMZ462004,ECCC_GHGRP:2022-04-14
2004,272773,ECCC_G10224:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10224:5493009UL1CFLQ2GMZ462004,ECCC_GHGRP:2022-04-14
2020,70410,ECCC_G10411:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10411:5493009UL1CFLQ2GMZ462020,ECCC_GHGRP:2022-04-14
2019,76082,ECCC_G10411:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10411:5493009UL1CFLQ2GMZ462019,ECCC_GHGRP:2022-04-14
2018,75436,ECCC_G10411:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10411:5493009UL1CFLQ2GMZ462018,ECCC_GHGRP:2022-04-14
2017,77198,ECCC_G10411:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10411:5493009UL1CFLQ2GMZ462017,ECCC_GHGRP:2022-04-14
2016,75252,ECCC_G10411:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10411:5493009UL1CFLQ2GMZ462016,ECCC_GHGRP:2022-04-14
2015,76205,ECCC_G10411:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10411:5493009UL1CFLQ2GMZ462015,ECCC_GHGRP:2022-04-14
2014,77890,ECCC_G10411:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10411:5493009UL1CFLQ2GMZ462014,ECCC_GHGRP:2022-04-14
2013,82053,ECCC_G10411:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10411:5493009UL1CFLQ2GMZ462013,ECCC_GHGRP:2022-04-14
2012,80154,ECCC_G10411:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10411:5493009UL1CFLQ2GMZ462012,ECCC_GHGRP:2022-04-14
2011,80835,ECCC_G10411:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10411:5493009UL1CFLQ2GMZ462011,ECCC_GHGRP:2022-04-14
2010,84988,ECCC_G10411:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10411:5493009UL1CFLQ2GMZ462010,ECCC_GHGRP:2022-04-14
2009,82710,ECCC_G10411:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10411:5493009UL1CFLQ2GMZ462009,ECCC_GHGRP:2022-04-14
2020,59364,ECCC_G10476:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10476:5493009UL1CFLQ2GMZ462020,ECCC_GHGRP:2022-04-14
2019,72943,ECCC_G10476:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10476:5493009UL1CFLQ2GMZ462019,ECCC_GHGRP:2022-04-14
2018,91773,ECCC_G10476:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10476:5493009UL1CFLQ2GMZ462018,ECCC_GHGRP:2022-04-14
2017,95576,ECCC_G10476:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10476:5493009UL1CFLQ2GMZ462017,ECCC_GHGRP:2022-04-14
2016,57304,ECCC_G10476:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10476:5493009UL1CFLQ2GMZ462016,ECCC_GHGRP:2022-04-14
2015,53360,ECCC_G10476:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10476:5493009UL1CFLQ2GMZ462015,ECCC_GHGRP:2022-04-14
2014,57963,ECCC_G10476:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10476:5493009UL1CFLQ2GMZ462014,ECCC_GHGRP:2022-04-14
2013,57526,ECCC_G10476:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10476:5493009UL1CFLQ2GMZ462013,ECCC_GHGRP:2022-04-14
2012,62518,ECCC_G10476:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10476:5493009UL1CFLQ2GMZ462012,ECCC_GHGRP:2022-04-14
2011,62880,ECCC_G10476:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10476:5493009UL1CFLQ2GMZ462011,ECCC_GHGRP:2022-04-14
2010,57790,ECCC_G10476:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10476:5493009UL1CFLQ2GMZ462010,ECCC_GHGRP:2022-04-14
2009,61096,ECCC_G10476:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10476:5493009UL1CFLQ2GMZ462009,ECCC_GHGRP:2022-04-14
2018,299161,ECCC_G10241:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10241:5493002HWKHG11IPOG102018,ECCC_GHGRP:2022-04-14
2017,75203,ECCC_G10241:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10241:5493002HWKHG11IPOG102017,ECCC_GHGRP:2022-04-14
2016,173980,ECCC_G10241:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10241:5493002HWKHG11IPOG102016,ECCC_GHGRP:2022-04-14
2015,187496,ECCC_G10241:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10241:5493002HWKHG11IPOG102015,ECCC_GHGRP:2022-04-14
2014,180743,ECCC_G10241:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10241:5493002HWKHG11IPOG102014,ECCC_GHGRP:2022-04-14
2013,240557,ECCC_G10241:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10241:5493002HWKHG11IPOG102013,ECCC_GHGRP:2022-04-14
2012,248395,ECCC_G10241:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10241:5493002HWKHG11IPOG102012,ECCC_GHGRP:2022-04-14
2011,275304,ECCC_G10241:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10241:5493002HWKHG11IPOG102011,ECCC_GHGRP:2022-04-14
2011,54872,ECCC_G10242:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10242:5493002HWKHG11IPOG102011,ECCC_GHGRP:2022-04-14
2010,238842,ECCC_G10241:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10241:5493002HWKHG11IPOG102010,ECCC_GHGRP:2022-04-14
2009,230498,ECCC_G10241:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10241:5493002HWKHG11IPOG102009,ECCC_GHGRP:2022-04-14
2009,30434,ECCC_G10242:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10242:5493002HWKHG11IPOG102009,ECCC_GHGRP:2022-04-14
2008,243691,ECCC_G10241:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10241:5493002HWKHG11IPOG102008,ECCC_GHGRP:2022-04-14
2008,29565,ECCC_G10242:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10242:5493002HWKHG11IPOG102008,ECCC_GHGRP:2022-04-14
2007,266946,ECCC_G10241:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10241:5493002HWKHG11IPOG102007,ECCC_GHGRP:2022-04-14
2007,13238,ECCC_G10242:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10242:5493002HWKHG11IPOG102007,ECCC_GHGRP:2022-04-14
2006,262148,ECCC_G10241:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10241:5493002HWKHG11IPOG102006,ECCC_GHGRP:2022-04-14
2006,32929,ECCC_G10242:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10242:5493002HWKHG11IPOG102006,ECCC_GHGRP:2022-04-14
2005,271160,ECCC_G10241:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10241:5493002HWKHG11IPOG102005,ECCC_GHGRP:2022-04-14
2005,15375,ECCC_G10242:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10242:5493002HWKHG11IPOG102005,ECCC_GHGRP:2022-04-14
2004,200197,ECCC_G10241:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10241:5493002HWKHG11IPOG102004,ECCC_GHGRP:2022-04-14
2004,132276,ECCC_G10242:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10242:5493002HWKHG11IPOG102004,ECCC_GHGRP:2022-04-14
2020,248300,ECCC_G10711:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10711:5493009UL1CFLQ2GMZ462020,ECCC_GHGRP:2022-04-14
2019,260824,ECCC_G10711:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10711:5493009UL1CFLQ2GMZ462019,ECCC_GHGRP:2022-04-14
2018,263928,ECCC_G10711:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10711:5493009UL1CFLQ2GMZ462018,ECCC_GHGRP:2022-04-14
2017,270205,ECCC_G10711:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10711:5493009UL1CFLQ2GMZ462017,ECCC_GHGRP:2022-04-14
2016,285148,ECCC_G10711:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10711:5493009UL1CFLQ2GMZ462016,ECCC_GHGRP:2022-04-14
2015,288633,ECCC_G10711:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10711:5493009UL1CFLQ2GMZ462015,ECCC_GHGRP:2022-04-14
2014,245844,ECCC_G10711:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10711:5493009UL1CFLQ2GMZ462014,ECCC_GHGRP:2022-04-14
2013,229377,ECCC_G10711:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10711:5493009UL1CFLQ2GMZ462013,ECCC_GHGRP:2022-04-14
2012,123741,ECCC_G10711:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10711:5493009UL1CFLQ2GMZ462012,ECCC_GHGRP:2022-04-14
2020,14239,ECCC_G11145:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G11145:5493009UL1CFLQ2GMZ462020,ECCC_GHGRP:2022-04-14
2019,24367,ECCC_G11145:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G11145:5493009UL1CFLQ2GMZ462019,ECCC_GHGRP:2022-04-14
2018,20004,ECCC_G11145:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G11145:5493009UL1CFLQ2GMZ462018,ECCC_GHGRP:2022-04-14
2017,17564,ECCC_G11145:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G11145:5493009UL1CFLQ2GMZ462017,ECCC_GHGRP:2022-04-14
2020,14246,ECCC_G11330:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G11330:5493009UL1CFLQ2GMZ462020,ECCC_GHGRP:2022-04-14
2019,31269,ECCC_G11330:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G11330:5493009UL1CFLQ2GMZ462019,ECCC_GHGRP:2022-04-14
2018,22749,ECCC_G11330:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G11330:5493009UL1CFLQ2GMZ462018,ECCC_GHGRP:2022-04-14
2017,11431,ECCC_G11330:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G11330:5493009UL1CFLQ2GMZ462017,ECCC_GHGRP:2022-04-14
2019,16044,ECCC_G11538:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G11538:5493009UL1CFLQ2GMZ462019,ECCC_GHGRP:2022-04-14
2017,13614,ECCC_G11538:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G11538:5493009UL1CFLQ2GMZ462017,ECCC_GHGRP:2022-04-14
2019,85957,ECCC_G12155:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G12155:5493009UL1CFLQ2GMZ462019,ECCC_GHGRP:2022-04-14
2019,24753,ECCC_G12178:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G12178:5493009UL1CFLQ2GMZ462019,ECCC_GHGRP:2022-04-14
2019,15273,ECCC_G12205:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G12205:5493009UL1CFLQ2GMZ462019,ECCC_GHGRP:2022-04-14
2019,11271,ECCC_G12256:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G12256:5493009UL1CFLQ2GMZ462019,ECCC_GHGRP:2022-04-14
2019,11061,ECCC_G12266:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G12266:5493009UL1CFLQ2GMZ462019,ECCC_GHGRP:2022-04-14
2020,19189,ECCC_G10913:N4BHALMXL3GMZKCUON55,ECCC_GHGRP:ECCC_G10913:N4BHALMXL3GMZKCUON552020,ECCC_GHGRP:2022-04-14
2020,13597,ECCC_G10922:N4BHALMXL3GMZKCUON55,ECCC_GHGRP:ECCC_G10922:N4BHALMXL3GMZKCUON552020,ECCC_GHGRP:2022-04-14
2019,17496,ECCC_G10913:N4BHALMXL3GMZKCUON55,ECCC_GHGRP:ECCC_G10913:N4BHALMXL3GMZKCUON552019,ECCC_GHGRP:2022-04-14
2019,13011,ECCC_G10922:N4BHALMXL3GMZKCUON55,ECCC_GHGRP:ECCC_G10922:N4BHALMXL3GMZKCUON552019,ECCC_GHGRP:2022-04-14
2018,23081,ECCC_G10913:N4BHALMXL3GMZKCUON55,ECCC_GHGRP:ECCC_G10913:N4BHALMXL3GMZKCUON552018,ECCC_GHGRP:2022-04-14
2018,10946,ECCC_G10918:N4BHALMXL3GMZKCUON55,ECCC_GHGRP:ECCC_G10918:N4BHALMXL3GMZKCUON552018,ECCC_GHGRP:2022-04-14
2018,19433,ECCC_G10922:N4BHALMXL3GMZKCUON55,ECCC_GHGRP:ECCC_G10922:N4BHALMXL3GMZKCUON552018,ECCC_GHGRP:2022-04-14
2017,33956,ECCC_G10913:N4BHALMXL3GMZKCUON55,ECCC_GHGRP:ECCC_G10913:N4BHALMXL3GMZKCUON552017,ECCC_GHGRP:2022-04-14
2017,28347,ECCC_G10922:N4BHALMXL3GMZKCUON55,ECCC_GHGRP:ECCC_G10922:N4BHALMXL3GMZKCUON552017,ECCC_GHGRP:2022-04-14
2017,24401,ECCC_G10923:N4BHALMXL3GMZKCUON55,ECCC_GHGRP:ECCC_G10923:N4BHALMXL3GMZKCUON552017,ECCC_GHGRP:2022-04-14
2017,11910,ECCC_G10918:N4BHALMXL3GMZKCUON55,ECCC_GHGRP:ECCC_G10918:N4BHALMXL3GMZKCUON552017,ECCC_GHGRP:2022-04-14
2018,764324,ECCC_G10080:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10080:5493002HWKHG11IPOG102018,ECCC_GHGRP:2022-04-14
2017,607709,ECCC_G10080:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10080:5493002HWKHG11IPOG102017,ECCC_GHGRP:2022-04-14
2016,665123,ECCC_G10080:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10080:5493002HWKHG11IPOG102016,ECCC_GHGRP:2022-04-14
2015,709456,ECCC_G10080:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10080:5493002HWKHG11IPOG102015,ECCC_GHGRP:2022-04-14
2014,650455,ECCC_G10080:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10080:5493002HWKHG11IPOG102014,ECCC_GHGRP:2022-04-14
2013,707645,ECCC_G10080:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10080:5493002HWKHG11IPOG102013,ECCC_GHGRP:2022-04-14
2012,675485,ECCC_G10080:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10080:5493002HWKHG11IPOG102012,ECCC_GHGRP:2022-04-14
2011,602698,ECCC_G10080:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10080:5493002HWKHG11IPOG102011,ECCC_GHGRP:2022-04-14
2010,517889,ECCC_G10080:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10080:5493002HWKHG11IPOG102010,ECCC_GHGRP:2022-04-14
2009,529610,ECCC_G10080:5493002HWKHG11IPOG10,ECCC_GHGRP:ECCC_G10080:5493002HWKHG11IPOG102009,ECCC_GHGRP:2022-04-14
2018,131282,ECCC_G10234:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10234:5493009UL1CFLQ2GMZ462018,ECCC_GHGRP:2022-04-14
2017,143675,ECCC_G10234:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10234:5493009UL1CFLQ2GMZ462017,ECCC_GHGRP:2022-04-14
2016,112177,ECCC_G10234:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10234:5493009UL1CFLQ2GMZ462016,ECCC_GHGRP:2022-04-14
2015,117653,ECCC_G10234:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10234:5493009UL1CFLQ2GMZ462015,ECCC_GHGRP:2022-04-14
2014,129117,ECCC_G10234:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10234:5493009UL1CFLQ2GMZ462014,ECCC_GHGRP:2022-04-14
2013,119829,ECCC_G10234:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10234:5493009UL1CFLQ2GMZ462013,ECCC_GHGRP:2022-04-14
2012,135973,ECCC_G10234:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10234:5493009UL1CFLQ2GMZ462012,ECCC_GHGRP:2022-04-14
2011,125084,ECCC_G10234:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10234:5493009UL1CFLQ2GMZ462011,ECCC_GHGRP:2022-04-14
2010,128997,ECCC_G10234:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10234:5493009UL1CFLQ2GMZ462010,ECCC_GHGRP:2022-04-14
2009,133716,ECCC_G10234:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10234:5493009UL1CFLQ2GMZ462009,ECCC_GHGRP:2022-04-14
2008,129249,ECCC_G10234:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10234:5493009UL1CFLQ2GMZ462008,ECCC_GHGRP:2022-04-14
2004,100860,ECCC_G10234:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10234:5493009UL1CFLQ2GMZ462004,ECCC_GHGRP:2022-04-14
2016,307398,ECCC_G10243:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10243:5493009UL1CFLQ2GMZ462016,ECCC_GHGRP:2022-04-14
2015,356970,ECCC_G10243:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10243:5493009UL1CFLQ2GMZ462015,ECCC_GHGRP:2022-04-14
2014,366534,ECCC_G10243:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10243:5493009UL1CFLQ2GMZ462014,ECCC_GHGRP:2022-04-14
2013,370032,ECCC_G10243:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10243:5493009UL1CFLQ2GMZ462013,ECCC_GHGRP:2022-04-14
2012,414707,ECCC_G10243:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10243:5493009UL1CFLQ2GMZ462012,ECCC_GHGRP:2022-04-14
2011,453553,ECCC_G10243:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10243:5493009UL1CFLQ2GMZ462011,ECCC_GHGRP:2022-04-14
2010,437966,ECCC_G10243:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10243:5493009UL1CFLQ2GMZ462010,ECCC_GHGRP:2022-04-14
2009,540013,ECCC_G10243:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10243:5493009UL1CFLQ2GMZ462009,ECCC_GHGRP:2022-04-14
2008,248900,ECCC_G10394:5493009UL1CFLQ2GMZ46,ECCC_GHGRP:ECCC_G10394:5493009UL1CFLQ2GMZ462008,ECCC_GHGRP:2022-04-14
2020,177665,ECCC_G10168:549300I1AHR8KMMFIS52,ECCC_GHGRP:ECCC_G10168:549300I1AHR8KMMFIS522020,ECCC_GHGRP:2022-04-14
2019,176994,ECCC_G10168:549300I1AHR8KMMFIS52,ECCC_GHGRP:ECCC_G10168:549300I1AHR8KMMFIS522019,ECCC_GHGRP:2022-04-14
2018,179802,ECCC_G10168:549300I1AHR8KMMFIS52,ECCC_GHGRP:ECCC_G10168:549300I1AHR8KMMFIS522018,ECCC_GHGRP:2022-04-14
2017,191483,ECCC_G10168:549300I1AHR8KMMFIS52,ECCC_GHGRP:ECCC_G10168:549300I1AHR8KMMFIS522017,ECCC_GHGRP:2022-04-14
2016,182684,ECCC_G10168:549300I1AHR8KMMFIS52,ECCC_GHGRP:ECCC_G10168:549300I1AHR8KMMFIS522016,ECCC_GHGRP:2022-04-14
2015,151059,ECCC_G10168:549300I1AHR8KMMFIS52,ECCC_GHGRP:ECCC_G10168:549300I1AHR8KMMFIS522015,ECCC_GHGRP:2022-04-14
2014,166377,ECCC_G10168:549300I1AHR8KMMFIS52,ECCC_GHGRP:ECCC_G10168:549300I1AHR8KMMFIS522014,ECCC_GHGRP:2022-04-14
2013,112303,ECCC_G10168:549300I1AHR8KMMFIS52,ECCC_GHGRP:ECCC_G10168:549300I1AHR8KMMFIS522013,ECCC_GHGRP:2022-04-14
2012,174832,ECCC_G10168:549300I1AHR8KMMFIS52,ECCC_GHGRP:ECCC_G10168:549300I1AHR8KMMFIS522012,ECCC_GHGRP:2022-04-14
2010,193342,ECCC_G10168:549300I1AHR8KMMFIS52,ECCC_GHGRP:ECCC_G10168:549300I1AHR8KMMFIS522010,ECCC_GHGRP:2022-04-14
2009,159222,ECCC_G10168:549300I1AHR8KMMFIS52,ECCC_GHGRP:ECCC_G10168:549300I1AHR8KMMFIS522009,ECCC_GHGRP:2022-04-14
2008,178287,ECCC_G10168:549300I1AHR8KMMFIS52,ECCC_GHGRP:ECCC_G10168:549300I1AHR8KMMFIS522008,ECCC_GHGRP:2022-04-14
2007,186741,ECCC_G10168:549300I1AHR8KMMFIS52,ECCC_GHGRP:ECCC_G10168:549300I1AHR8KMMFIS522007,ECCC_GHGRP:2022-04-14
2006,183975,ECCC_G10168:549300I1AHR8KMMFIS52,ECCC_GHGRP:ECCC_G10168:549300I1AHR8KMMFIS522006,ECCC_GHGRP:2022-04-14
2005,185280,ECCC_G10168:549300I1AHR8KMMFIS52,ECCC_GHGRP:ECCC_G10168:549300I1AHR8KMMFIS522005,ECCC_GHGRP:2022-04-14
2004,180824,ECCC_G10168:549300I1AHR8KMMFIS52,ECCC_GHGRP:ECCC_G10168:549300I1AHR8KMMFIS522004,ECCC_GHGRP:2022-04-14
2020,1064333,ECCC_G10199:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10199:549300MO45LTBPAU4Z272020,ECCC_GHGRP:2022-04-14
2019,961755,ECCC_G10199:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10199:549300MO45LTBPAU4Z272019,ECCC_GHGRP:2022-04-14
2018,1196532,ECCC_G10199:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10199:549300MO45LTBPAU4Z272018,ECCC_GHGRP:2022-04-14
2017,950753,ECCC_G10199:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10199:549300MO45LTBPAU4Z272017,ECCC_GHGRP:2022-04-14
2016,1080711,ECCC_G10199:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10199:549300MO45LTBPAU4Z272016,ECCC_GHGRP:2022-04-14
2015,1115844,ECCC_G10199:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10199:549300MO45LTBPAU4Z272015,ECCC_GHGRP:2022-04-14
2014,1158156,ECCC_G10199:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10199:549300MO45LTBPAU4Z272014,ECCC_GHGRP:2022-04-14
