item,iso31662,population,populationYear
http://www.wikidata.org/entity/Q235166,CO-SAN,2280908,2020
http://www.wikidata.org/entity/Q208271,GB-IVC,77800,2019
http://www.wikidata.org/entity/Q208271,GB-IVC,78150,2018
http://www.wikidata.org/entity/Q208271,GB-IVC,78760,2017
http://www.wikidata.org/entity/Q205358,GB-BDG,211998,2018
http://www.wikidata.org/entity/Q210527,PT-01,77916,2018
http://www.wikidata.org/entity/Q214504,MY-15,95100,2020
http://www.wikidata.org/entity/Q217838,GB-STG,94000,2017
http://www.wikidata.org/entity/Q217838,GB-STG,94210,2019
http://www.wikidata.org/entity/Q217838,GB-STG,94330,2018
http://www.wikidata.org/entity/Q208152,GB-TWH,317705,2018
http://www.wikidata.org/entity/Q208955,GB-RDB,303858,2018
http://www.wikidata.org/entity/Q207424,PE-UCA,496459,2017
http://www.wikidata.org/entity/Q230104,AZ-NV,93700,2017
http://www.wikidata.org/entity/Q230104,AZ-NV,94500,2020
http://www.wikidata.org/entity/Q1005364,SI-101,6169,2020
http://www.wikidata.org/entity/Q1005364,SI-101,6184,2017
http://www.wikidata.org/entity/Q1005364,SI-101,6205,2018
http://www.wikidata.org/entity/Q240419,CZ-524,77580,2021
http://www.wikidata.org/entity/Q240419,CZ-524,78424,2022
http://www.wikidata.org/entity/Q240419,CZ-524,78772,2017
http://www.wikidata.org/entity/Q240419,CZ-524,78979,2018
http://www.wikidata.org/entity/Q240419,CZ-524,79088,2019
http://www.wikidata.org/entity/Q240419,CZ-524,79333,2021
http://www.wikidata.org/entity/Q240419,CZ-524,79383,2020
http://www.wikidata.org/entity/Q235188,CO-SUC,904863,2018
http://www.wikidata.org/entity/Q235188,CO-SUC,949252,2020
http://www.wikidata.org/entity/Q234501,CO-TOL,1339998,2020
http://www.wikidata.org/entity/Q21487155,GB-SOS,182463,2018
http://www.wikidata.org/entity/Q192702,CZ-42,821080,2018
http://www.wikidata.org/entity/Q200124,AM-VD,49000,2019
http://www.wikidata.org/entity/Q200124,AM-VD,50300,2017
http://www.wikidata.org/entity/Q200047,GE-SK,254100,2021
http://www.wikidata.org/entity/Q200048,GE-KK,437300,2021
http://www.wikidata.org/entity/Q201149,GB-FIF,371410,2017
http://www.wikidata.org/entity/Q201149,GB-FIF,371910,2018
http://www.wikidata.org/entity/Q201149,GB-FIF,373550,2019
http://www.wikidata.org/entity/Q201647,AZ-AGM,202200,2019
http://www.wikidata.org/entity/Q202177,GB-ANS,116200,2019
http://www.wikidata.org/entity/Q202174,GB-AGB,85870,2019
http://www.wikidata.org/entity/Q202174,GB-AGB,86260,2018
http://www.wikidata.org/entity/Q202174,GB-AGB,86810,2017
http://www.wikidata.org/entity/Q202177,GB-ANS,115820,2020
http://www.wikidata.org/entity/Q202177,GB-ANS,116040,2018
http://www.wikidata.org/entity/Q202177,GB-ANS,116280,2017
http://www.wikidata.org/entity/Q192702,CZ-42,789098,2021
http://www.wikidata.org/entity/Q192702,CZ-42,798898,2022
http://www.wikidata.org/entity/Q192702,CZ-42,817004,2021
http://www.wikidata.org/entity/Q192702,CZ-42,820789,2019
http://www.wikidata.org/entity/Q192702,CZ-42,820965,2020
http://www.wikidata.org/entity/Q192702,CZ-42,821377,2017
http://www.wikidata.org/entity/Q203304,IS-1,233034,2020
http://www.wikidata.org/entity/Q202075,VE-J,964264,2018
http://www.wikidata.org/entity/Q205104,PE-PUN,1172697,2017
http://www.wikidata.org/entity/Q227163,SI-144,6392,2017
http://www.wikidata.org/entity/Q227163,SI-144,6402,2018
http://www.wikidata.org/entity/Q227163,SI-144,6422,2018
http://www.wikidata.org/entity/Q227163,SI-144,6505,2019
http://www.wikidata.org/entity/Q1008079,SI-179,2171,2018
http://www.wikidata.org/entity/Q1008079,SI-179,2173,2017
http://www.wikidata.org/entity/Q1008079,SI-179,2184,2017
http://www.wikidata.org/entity/Q1008079,SI-179,2185,2020
http://www.wikidata.org/entity/Q1008079,SI-179,2187,2018
http://www.wikidata.org/entity/Q1008079,SI-179,2191,2019
http://www.wikidata.org/entity/Q1008079,SI-179,2215,2020
http://www.wikidata.org/entity/Q1008144,SI-210,2055,2018
http://www.wikidata.org/entity/Q1008144,SI-210,2063,2018
http://www.wikidata.org/entity/Q1008144,SI-210,2079,2017
http://www.wikidata.org/entity/Q1008144,SI-210,2083,2019
http://www.wikidata.org/entity/Q1008144,SI-210,2096,2020
http://www.wikidata.org/entity/Q1008144,SI-210,2097,2017
http://www.wikidata.org/entity/Q1008144,SI-210,2098,2020
http://www.wikidata.org/entity/Q1016840,SI-157,3570,2020
http://www.wikidata.org/entity/Q1016840,SI-157,3435,2017
http://www.wikidata.org/entity/Q1016840,SI-157,3436,2018
http://www.wikidata.org/entity/Q1016840,SI-157,3447,2017
http://www.wikidata.org/entity/Q1016840,SI-157,3471,2018
http://www.wikidata.org/entity/Q1016840,SI-157,3525,2019
http://www.wikidata.org/entity/Q1016840,SI-157,3553,2020
http://www.wikidata.org/entity/Q599480,SI-105,3080,2017
http://www.wikidata.org/entity/Q599480,SI-105,3065,2017
http://www.wikidata.org/entity/Q23293,GB-ESX,850590,2020
http://www.wikidata.org/entity/Q15895,SI-072,8150,2019
http://www.wikidata.org/entity/Q15895,SI-072,7752,2017
http://www.wikidata.org/entity/Q15895,SI-072,7877,2017
http://www.wikidata.org/entity/Q15895,SI-072,7917,2018
http://www.wikidata.org/entity/Q15895,SI-072,7976,2018
http://www.wikidata.org/entity/Q15895,SI-072,8279,2020
http://www.wikidata.org/entity/Q15895,SI-072,8402,2020
http://www.wikidata.org/entity/Q15924,SI-128,10997,2020
http://www.wikidata.org/entity/Q15924,SI-128,11003,2020
http://www.wikidata.org/entity/Q15924,SI-128,11031,2019
http://www.wikidata.org/entity/Q15924,SI-128,11108,2018
http://www.wikidata.org/entity/Q15924,SI-128,11147,2018
http://www.wikidata.org/entity/Q15924,SI-128,11211,2017
http://www.wikidata.org/entity/Q15924,SI-128,11218,2017
http://www.wikidata.org/entity/Q15906,SI-096,17959,2020
http://www.wikidata.org/entity/Q23293,GB-ESX,844985,2018
http://www.wikidata.org/entity/Q1978,CA-PE,152784,2017
http://www.wikidata.org/entity/Q31067,EG-IS,1303993,2017
http://www.wikidata.org/entity/Q26073,DK-84,1848989,2019
http://www.wikidata.org/entity/Q30630,EG-BH,6171613,2017
http://www.wikidata.org/entity/Q25279,NL-CW,160337,2017
http://www.wikidata.org/entity/Q31070,EG-SUZ,728180,2017
http://www.wikidata.org/entity/Q30971,FR-PF,275918,2017
http://www.wikidata.org/entity/Q30971,FR-PF,280904,2020
http://www.wikidata.org/entity/Q26589,DK-85,837087,2019
http://www.wikidata.org/entity/Q200938,PE-LOR,883510,2017
http://www.wikidata.org/entity/Q202059,GB-LBH,325917,2018
http://www.wikidata.org/entity/Q207218,GB-EAL,341982,2018
http://www.wikidata.org/entity/Q210866,IS-5,7322,2020
http://www.wikidata.org/entity/Q211091,GB-RFW,179100,2019
http://www.wikidata.org/entity/Q202484,GR-J,576749,2018
http://www.wikidata.org/entity/Q211091,GB-RFW,176830,2017
http://www.wikidata.org/entity/Q211091,GB-RFW,177790,2018
http://www.wikidata.org/entity/Q205112,PE-AYA,616176,2017
http://www.wikidata.org/entity/Q219115,LT-48,16078,2020
http://www.wikidata.org/entity/Q220982,SH-TA,246,2019
http://www.wikidata.org/entity/Q221119,NO-1804,52560,2021
http://www.wikidata.org/entity/Q221791,IS-3,16662,2020
http://www.wikidata.org/entity/Q214162,GB-HNS,270782,2018
http://www.wikidata.org/entity/Q221119,NO-1804,51022,2017
http://www.wikidata.org/entity/Q221119,NO-1804,51558,2018
http://www.wikidata.org/entity/Q221119,NO-1804,52357,2020
http://www.wikidata.org/entity/Q221119,NO-1804,52803,2022
http://www.wikidata.org/entity/Q217840,GB-CMN,187568,2018
http://www.wikidata.org/entity/Q215030,GB-LEW,303536,2018
http://www.wikidata.org/entity/Q208186,PE-ICA,850765,2017
http://www.wikidata.org/entity/Q227163,SI-144,6550,2020
http://www.wikidata.org/entity/Q227163,SI-144,6409,2017
http://www.wikidata.org/entity/Q183015,AF-SAM,438235,2021
http://www.wikidata.org/entity/Q173830,AF-FYB,1109223,2021
http://www.wikidata.org/entity/Q169501,UA-53,1413829,2018
http://www.wikidata.org/entity/Q164193,UA-46,2529608,2018
http://www.wikidata.org/entity/Q139907,NZ-MWT,243700,2018
http://www.wikidata.org/entity/Q139907,NZ-MWT,238797,2018
http://www.wikidata.org/entity/Q146317,HU-VM,58153,2021
http://www.wikidata.org/entity/Q161094,CZ-422,124600,2021
http://www.wikidata.org/entity/Q161094,CZ-422,119240,2021
http://www.wikidata.org/entity/Q161094,CZ-422,121480,2022
http://www.wikidata.org/entity/Q161094,CZ-422,124249,2017
http://www.wikidata.org/entity/Q161094,CZ-422,124347,2018
http://www.wikidata.org/entity/Q161094,CZ-422,124751,2019
http://www.wikidata.org/entity/Q161094,CZ-422,124946,2020
http://www.wikidata.org/entity/Q168648,HU-SN,62900,2021
http://www.wikidata.org/entity/Q166977,TW-CYQ,464020,2020
http://www.wikidata.org/entity/Q169501,UA-53,1426800,2017
http://www.wikidata.org/entity/Q132637,TR-33,1814468,2018
http://www.wikidata.org/entity/Q173616,GR-L,340870,2018
http://www.wikidata.org/entity/Q171357,HU-KM,109651,2021
http://www.wikidata.org/entity/Q179833,AZ-SM,341200,2018
http://www.wikidata.org/entity/Q173620,GR-K,211137,2018
http://www.wikidata.org/entity/Q166977,TW-CYQ,507068,2018
http://www.wikidata.org/entity/Q490923,NO-1420,11847,2020
http://www.wikidata.org/entity/Q490923,NO-1420,11938,2021
http://www.wikidata.org/entity/Q490923,NO-1420,12097,2022
http://www.wikidata.org/entity/Q493301,NO-0617,4608,2020
http://www.wikidata.org/entity/Q493301,NO-0617,4636,2021
http://www.wikidata.org/entity/Q493301,NO-0617,4667,2022
http://www.wikidata.org/entity/Q483100,TR-58,646608,2018
http://www.wikidata.org/entity/Q510141,IS-EYF,1015,2017
http://www.wikidata.org/entity/Q510141,IS-EYF,1016,2018
http://www.wikidata.org/entity/Q510141,IS-EYF,1042,2019
http://www.wikidata.org/entity/Q549522,EC-S,183728,2017
http://www.wikidata.org/entity/Q549522,EC-S,188028,2018
http://www.wikidata.org/entity/Q549522,EC-S,192301,2019
http://www.wikidata.org/entity/Q549522,EC-S,196535,2020
http://www.wikidata.org/entity/Q534799,TR-34,15067724,2018
http://www.wikidata.org/entity/Q467491,AZ-SKR,213400,2017
http://www.wikidata.org/entity/Q466019,EC-O,689760,2017
http://www.wikidata.org/entity/Q582488,CZ-644,113651,2021
http://www.wikidata.org/entity/Q582488,CZ-644,114801,2022
http://www.wikidata.org/entity/Q582488,CZ-644,115432,2017
http://www.wikidata.org/entity/Q582488,CZ-644,115757,2018
http://www.wikidata.org/entity/Q582488,CZ-644,115906,2019
http://www.wikidata.org/entity/Q582488,CZ-644,116291,2020
http://www.wikidata.org/entity/Q582488,CZ-644,116482,2021
http://www.wikidata.org/entity/Q483472,TR-38,1389680,2018
http://www.wikidata.org/entity/Q487089,UZ-FA,3564800,2017
http://www.wikidata.org/entity/Q466019,EC-O,698545,2018
http://www.wikidata.org/entity/Q466019,EC-O,707204,2019
http://www.wikidata.org/entity/Q483173,TR-24,236034,2018
http://www.wikidata.org/entity/Q482975,TR-70,251913,2018
http://www.wikidata.org/entity/Q484392,TR-71,286602,2018
http://www.wikidata.org/entity/Q596885,GB-BGW,69713,2018
http://www.wikidata.org/entity/Q271442,TH-96,802474,2018
http://www.wikidata.org/entity/Q227163,SI-144,6586,2020
http://www.wikidata.org/entity/Q230932,AZ-MI,106100,2020
http://www.wikidata.org/entity/Q233588,TH-50,1746840,2017
http://www.wikidata.org/entity/Q233588,TH-50,1784370,2020
http://www.wikidata.org/entity/Q242977,TH-95,536330,2019
http://www.wikidata.org/entity/Q244521,PT-08,60974,2018
http://www.wikidata.org/entity/Q240540,TH-51,402011,2020
http://www.wikidata.org/entity/Q240540,TH-51,405075,2019
http://www.wikidata.org/entity/Q240540,TH-51,405918,2017
http://www.wikidata.org/entity/Q240540,TH-51,405955,2018
http://www.wikidata.org/entity/Q242977,TH-95,527295,2017
http://www.wikidata.org/entity/Q242977,TH-95,532326,2018
http://www.wikidata.org/entity/Q242977,TH-95,538602,2020
http://www.wikidata.org/entity/Q249996,TW-KEE,367107,2020
http://www.wikidata.org/entity/Q249996,TW-KEE,370155,2018
http://www.wikidata.org/entity/Q261241,TH-39,509470,2020
http://www.wikidata.org/entity/Q261241,TH-39,512780,2019
http://www.wikidata.org/entity/Q263285,BN-TE,10900,2018
http://www.wikidata.org/entity/Q271442,TH-96,808020,2019
http://www.wikidata.org/entity/Q261241,TH-39,511641,2017
http://www.wikidata.org/entity/Q261241,TH-39,512117,2018
http://www.wikidata.org/entity/Q233588,TH-50,1763742,2018
http://www.wikidata.org/entity/Q233588,TH-50,1779254,2019
http://www.wikidata.org/entity/Q40123,BR-CE,9020460,2017
http://www.wikidata.org/entity/Q55283,ES-SG,153663,2021
http://www.wikidata.org/entity/Q60037,HU-ZE,55470,2021
http://www.wikidata.org/entity/Q60037,HU-ZE,57403,2019
http://www.wikidata.org/entity/Q54925,ES-GU,254308,2018
http://www.wikidata.org/entity/Q11775003,GB-DBY,796142,2018
http://www.wikidata.org/entity/Q54925,ES-GU,265588,2021
http://www.wikidata.org/entity/Q46070,CZ-32,578629,2017
http://www.wikidata.org/entity/Q46070,CZ-32,578707,2022
http://www.wikidata.org/entity/Q46070,CZ-32,580816,2018
http://www.wikidata.org/entity/Q46070,CZ-32,581436,2021
http://www.wikidata.org/entity/Q46070,CZ-32,584672,2019
http://www.wikidata.org/entity/Q46070,CZ-32,589899,2020
http://www.wikidata.org/entity/Q46070,CZ-32,591041,2021
http://www.wikidata.org/entity/Q57052,CN-JX,45188635,2020
http://www.wikidata.org/entity/Q41071,KR-42,1520391,2018
http://www.wikidata.org/entity/Q35493,KZ-ALA,1806833,2018
http://www.wikidata.org/entity/Q35493,KZ-ALA,1916822,2020
http://www.wikidata.org/entity/Q55180,ES-Z,967452,2021
http://www.wikidata.org/entity/Q35493,KZ-ALA,1977011,2021
http://www.wikidata.org/entity/Q35493,KZ-ALA,2135365,2022
http://www.wikidata.org/entity/Q45208,CN-JL,24073453,2020
http://www.wikidata.org/entity/Q36687,AU-VIC,6689377,2020
http://www.wikidata.org/entity/Q43934,CN-LN,42591407,2020
http://www.wikidata.org/entity/Q34617,FR-PM,5974,2019
http://www.wikidata.org/entity/Q32515,GB-RIC,196904,2018
http://www.wikidata.org/entity/Q40395,BN-BE,73200,2018
http://www.wikidata.org/entity/Q39583,MT-04,23034,2018
http://www.wikidata.org/entity/Q39583,MT-04,24356,2019
http://www.wikidata.org/entity/Q38981,AT-8,397139,2020
http://www.wikidata.org/entity/Q44802,AR-R,747610,2020
http://www.wikidata.org/entity/Q31079,EG-PTS,749371,2017
http://www.wikidata.org/entity/Q36074,AU-QLD,5160023,2020
http://www.wikidata.org/entity/Q49663,LI-01,4628,2019
http://www.wikidata.org/entity/Q45779,HU-PS,140237,2021
http://www.wikidata.org/entity/Q45779,HU-PS,144675,2017
http://www.wikidata.org/entity/Q83077,TR-36,288878,2018
http://www.wikidata.org/entity/Q83102,TR-22,411528,2018
http://www.wikidata.org/entity/Q80370,TR-72,599103,2018
http://www.wikidata.org/entity/Q103686,SE-BD,250460,2019
http://www.wikidata.org/entity/Q103686,SE-BD,251080,2017
http://www.wikidata.org/entity/Q103691,SE-N,330310,2019
http://www.wikidata.org/entity/Q103691,SE-N,331650,2019
http://www.wikidata.org/entity/Q103691,SE-N,340840,2022
http://www.wikidata.org/entity/Q103691,SE-N,341890,2022
http://www.wikidata.org/entity/Q104036,LV-VEN,33372,2021
http://www.wikidata.org/entity/Q104036,LV-VEN,33906,2020
http://www.wikidata.org/entity/Q104036,LV-VEN,34377,2019
http://www.wikidata.org/entity/Q104036,LV-VEN,35362,2017
http://www.wikidata.org/entity/Q102317,PL-KI,186894,2021
http://www.wikidata.org/entity/Q102317,PL-KI,196335,2018
http://www.wikidata.org/entity/Q109499,NO-0402,17829,2020
http://www.wikidata.org/entity/Q109499,NO-0402,17851,2021
http://www.wikidata.org/entity/Q109499,NO-0402,17949,2022
http://www.wikidata.org/entity/Q103686,SE-BD,249379,2022
http://www.wikidata.org/entity/Q103686,SE-BD,249427,2021
http://www.wikidata.org/entity/Q103686,SE-BD,249505,2021
http://www.wikidata.org/entity/Q103686,SE-BD,249516,2022
http://www.wikidata.org/entity/Q103686,SE-BD,249614,2020
http://www.wikidata.org/entity/Q103686,SE-BD,249683,2021
http://www.wikidata.org/entity/Q103686,SE-BD,249693,2021
http://www.wikidata.org/entity/Q103686,SE-BD,249748,2020
http://www.wikidata.org/entity/Q103686,SE-BD,249768,2020
http://www.wikidata.org/entity/Q103686,SE-BD,249847,2020
http://www.wikidata.org/entity/Q103686,SE-BD,250093,2019
http://www.wikidata.org/entity/Q103686,SE-BD,250357,2019
http://www.wikidata.org/entity/Q103686,SE-BD,250464,2018
http://www.wikidata.org/entity/Q103686,SE-BD,250497,2018
http://www.wikidata.org/entity/Q103686,SE-BD,250525,2017
http://www.wikidata.org/entity/Q103686,SE-BD,250533,2019
http://www.wikidata.org/entity/Q103686,SE-BD,250605,2018
http://www.wikidata.org/entity/Q103686,SE-BD,251295,2017
http://www.wikidata.org/entity/Q103691,SE-N,322343,2017
http://www.wikidata.org/entity/Q103691,SE-N,323729,2017
http://www.wikidata.org/entity/Q103691,SE-N,324825,2017
http://www.wikidata.org/entity/Q103691,SE-N,327248,2018
http://www.wikidata.org/entity/Q103691,SE-N,328524,2018
http://www.wikidata.org/entity/Q103691,SE-N,329352,2018
http://www.wikidata.org/entity/Q103691,SE-N,332774,2019
http://www.wikidata.org/entity/Q103691,SE-N,333848,2019
http://www.wikidata.org/entity/Q103691,SE-N,334601,2020
http://www.wikidata.org/entity/Q103691,SE-N,335477,2020
http://www.wikidata.org/entity/Q103691,SE-N,336132,2020
http://www.wikidata.org/entity/Q103691,SE-N,336748,2020
http://www.wikidata.org/entity/Q103691,SE-N,337361,2021
http://www.wikidata.org/entity/Q103691,SE-N,338593,2021
http://www.wikidata.org/entity/Q103691,SE-N,339728,2021
http://www.wikidata.org/entity/Q103691,SE-N,340243,2021
http://www.wikidata.org/entity/Q80011,JP-12,6279002,2021
http://www.wikidata.org/entity/Q83081,TR-21,1732396,2018
http://www.wikidata.org/entity/Q71113,ES-ZA,168725,2021
http://www.wikidata.org/entity/Q71113,ES-ZA,174544,2018
http://www.wikidata.org/entity/Q80967,GB-ELS,26720,2019
http://www.wikidata.org/entity/Q80967,GB-ELS,26830,2018
http://www.wikidata.org/entity/Q80967,GB-ELS,26950,2017
http://www.wikidata.org/entity/Q271442,TH-96,796239,2017
http://www.wikidata.org/entity/Q271442,TH-96,804429,2020
http://www.wikidata.org/entity/Q382125,TH-47,1146936,2020
http://www.wikidata.org/entity/Q382125,TH-47,1152282,2018
http://www.wikidata.org/entity/Q335464,EC-G,4267893,2018
http://www.wikidata.org/entity/Q335464,EC-G,4327845,2019
http://www.wikidata.org/entity/Q335464,EC-G,4387434,2020
http://www.wikidata.org/entity/Q341658,SI-015,3926,2018
http://www.wikidata.org/entity/Q341658,SI-015,3951,2017
http://www.wikidata.org/entity/Q341658,SI-015,3953,2017
http://www.wikidata.org/entity/Q341658,SI-015,3958,2018
http://www.wikidata.org/entity/Q341658,SI-015,3958,2019
http://www.wikidata.org/entity/Q341658,SI-015,3968,2020
http://www.wikidata.org/entity/Q341658,SI-015,3995,2020
http://www.wikidata.org/entity/Q344252,AZ-ISM,86106,2018
http://www.wikidata.org/entity/Q344252,AZ-ISM,86735,2019
http://www.wikidata.org/entity/Q344252,AZ-ISM,87867,2021
http://www.wikidata.org/entity/Q335464,EC-G,4207610,2017
http://www.wikidata.org/entity/Q336122,TH-16,742928,2020
http://www.wikidata.org/entity/Q336122,TH-16,755556,2019
http://www.wikidata.org/entity/Q336122,TH-16,757273,2017
http://www.wikidata.org/entity/Q336122,TH-16,758733,2018
http://www.wikidata.org/entity/Q379372,PT-17,49868,2018
http://www.wikidata.org/entity/Q273306,TH-82,268240,2018
http://www.wikidata.org/entity/Q273529,PT-05,52192,2018
http://www.wikidata.org/entity/Q272885,CO-GUV,86657,2020
http://www.wikidata.org/entity/Q382125,TH-47,1153390,2019
http://www.wikidata.org/entity/Q273306,TH-82,267491,2017
http://www.wikidata.org/entity/Q273306,TH-82,268229,2020
http://www.wikidata.org/entity/Q273306,TH-82,268788,2019
http://www.wikidata.org/entity/Q14773,CN-MO,682100,2021
http://www.wikidata.org/entity/Q15096,IT-VC,165760,2021
http://www.wikidata.org/entity/Q15927,SI-131,14870,2017
http://www.wikidata.org/entity/Q15892,SI-063,11233,2020
http://www.wikidata.org/entity/Q15892,SI-063,11265,2019
http://www.wikidata.org/entity/Q15892,SI-063,11268,2020
http://www.wikidata.org/entity/Q15892,SI-063,11329,2018
http://www.wikidata.org/entity/Q15892,SI-063,11358,2017
http://www.wikidata.org/entity/Q15892,SI-063,11374,2017
http://www.wikidata.org/entity/Q15927,SI-131,14766,2018
http://www.wikidata.org/entity/Q15927,SI-131,14784,2018
